"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"35","m.10346",250,2,3,1,3,-0.229,-0.3209,0.94594,0.788211,0.400628,"Q9NR16","Scavenger receptor cysteine-rich type 1 protein M160 OS=Homo sapiens GN=CD163L1 PE=1 SV=2                "
"36","m.1036",1192,1,1,2,2,0.801,0.8766,0.109088,0.030297,0.733463,"O57683","Splicing factor 3B subunit 1 OS=Xenopus laevis GN=sf3b1 PE=2 SV=1                  "
"37","m.10360",636,1,2,2,2,0.36,0.4332,0.777176,0.295216,0.783102,"A5D7E2","Transmembrane 9 superfamily member 4 OS=Bos taurus GN=TM9SF4 PE=2 SV=2                  "
"38","m.10378",725,2,3,3,3,0.23,0.3682,0.883704,0.364638,0.781086,"Q03516","Uncharacterized protein RSN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RSN1 PE=1 SV=1               "
"39","m.1038",113,5,4,5,5,0.168,0.3552,0.901327,0.378911,0.780121,"P51397","Death-associated protein 1 OS=Homo sapiens GN=DAP PE=1 SV=3                    "
"40","m.10387",484,6,6,7,6,0.141,0.3443,0.915013,0.390919,0.779164,"Q8IV20","Laccase domain-containing protein 1 OS=Homo sapiens GN=LACC1 PE=1 SV=1                   "
"41","m.104",1674,66,65,62,64,0.026,0.2123,1,0.531252,0.756572,"Q68FD5","Clathrin heavy chain 1 OS=Mus musculus GN=Cltc PE=1 SV=3                   "
"42","m.1041",396,5,6,5,3,-0.273,-0.5793,0.502654,0.785066,0.151807,"Q0VFL3","KH domain-containing RNA-binding signal transduction-associated protein 2 OS=Xenopus tropicalis GN=khdrbs2 PE=2 SV=1                           "
"43","m.1042",331,3,4,4,4,0.186,0.3454,0.913682,0.389706,0.779267,"Q9PTS2","Uroporphyrinogen decarboxylase OS=Danio rerio GN=urod PE=2 SV=1                     "
"44","m.1044",836,0,1,0,0,0.017,0.0151,0.999882,0.681949,0.683875,"Q29M42","Coiled-coil and C2 domain-containing protein 1-like OS=Drosophila pseudoobscura pseudoobscura GN=GA18377 PE=3 SV=2                "
"45","m.10457",752,0,0,1,1,-0.052,-0.046,1,0.712754,0.648896,"Q91372","Probable ATP-dependent RNA helicase DDX4 OS=Xenopus laevis GN=ddx4 PE=2 SV=1                  "
"46","m.10463",220,0,1,1,1,-0.055,-0.052,1,0.715437,0.645073,"Q32NG4","Parkinson disease 7 domain-containing protein 1 OS=Xenopus laevis GN=pddc1 PE=2 SV=1                 "
"47","m.10468",320,8,10,8,9,-0.006,-0.0165,1,0.698697,0.666663,NA,NA
"48","m.10469",238,0,0,0,1,0.04,0.0361,1,0.669787,0.694332,"P61291","Proteasome activator complex subunit 3 OS=Sus scrofa GN=PSME3 PE=2 SV=1                  "
"49","m.10472",547,5,8,8,5,0.063,0.1648,1,0.575261,0.743682,"Q5D1D6","Interferon-induced guanylate-binding protein 1 OS=Chlorocebus aethiops GN=GBP1 PE=2 SV=1                   "
"50","m.10484",222,1,1,1,0,0.022,0.0197,0.999915,0.679358,0.68623,"Q68EY7","Coiled-coil domain-containing protein 124-A OS=Xenopus laevis GN=ccdc124-a PE=2 SV=1                   "
"51","m.10496",298,9,12,9,7,-0.224,-0.6759,0.331425,0.772512,0.092298,"Q5R5D5","Alcohol dehydrogenase [NADP(+)] OS=Pongo abelii GN=AKR1A1 PE=2 SV=1                    "
"52","m.10499",214,2,4,2,2,-0.414,-0.6066,0.450955,0.781838,0.132872,"Q13825","Methylglutaconyl-CoA hydratase mitochondrial OS=Homo sapiens GN=AUH PE=1 SV=1                           "
"53","m.10517",796,1,1,0,1,-0.042,-0.0384,1,0.709272,0.653635,"3271430","Predicted protein OS=Nematostella vectensis GN=v1g241035 PE=4 SV=1                     "
"54","m.1054",285,8,10,10,7,0.004,0.0107,0.999869,0.68439,0.681587,"Q2Q1W2","E3 ubiquitin-protein ligase TRIM71 OS=Homo sapiens GN=TRIM71 PE=1 SV=1                   "
"55","m.10558",176,1,3,1,3,0.071,0.0948,1,0.631089,0.719763,"3280410","Predicted protein OS=Nematostella vectensis GN=v1g246076 PE=4 SV=1                     "
"56","m.10560",427,9,11,7,10,-0.105,-0.3101,0.955945,0.786869,0.412432,"Q55G75","PH domain-containing protein DDB_G0267786 OS=Dictyostelium discoideum GN=DDB_G0267786 PE=4 SV=1                   "
"57","m.10567",295,1,1,0,0,0.069,0.0634,1,0.652675,0.706828,"Q8K1T0","Transmembrane protease serine 3 OS=Mus musculus GN=Tmprss3 PE=1 SV=2                   "
"58","m.10575",652,1,2,2,1,0.065,0.0753,1,0.644739,0.711905,"Q8K5C0","Grainyhead-like protein 2 homolog OS=Mus musculus GN=Grhl2 PE=2 SV=1                   "
"59","m.10586",414,0,2,1,1,-0.45,-0.4479,0.760743,0.794281,0.265629,"Q6IQ20","N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D OS=Homo sapiens GN=NAPEPLD PE=1 SV=2                    "
"60","m.1060",147,2,4,3,4,0.201,0.3525,0.904811,0.381883,0.779897,"P62184","Calmodulin OS=Renilla reniformis PE=1 SV=2                       "
"61","m.10603",487,0,1,1,1,0.045,0.0402,1,0.667313,0.696286,"O54991","Contactin-associated protein 1 OS=Mus musculus GN=Cntnap1 PE=2 SV=2                    "
"62","m.10605",698,4,6,2,3,-0.679,-1.2205,0.006637,0.708315,0.001401,"P08478","Peptidyl-glycine alpha-amidating monooxygenase A OS=Xenopus laevis GN=pam-a PE=1 SV=3                   "
"63","m.10621",420,4,4,2,3,-0.478,-0.8042,0.166367,0.753653,0.042567,"Q5EA61","Creatine kinase B-type OS=Bos taurus GN=CKB PE=2 SV=1                    "
"64","m.10669",322,0,1,0,0,0.01,0.0088,0.99987,0.685433,0.680588,"O15083","ERC protein 2 OS=Homo sapiens GN=ERC2 PE=1 SV=3                    "
"65","m.1069",424,3,4,3,5,0.206,0.3826,0.862601,0.348929,0.78193,"Q3T0K2","T-complex protein 1 subunit gamma OS=Bos taurus GN=CCT3 PE=1 SV=1                  "
"66","m.10693",451,1,4,2,1,-0.517,-0.6788,0.326855,0.772098,0.090826,"Q61555","Fibrillin-2 OS=Mus musculus GN=Fbn2 PE=1 SV=2                      "
"67","m.107",99,9,9,8,8,-0.06,-0.1735,1,0.758646,0.551466,NA,NA
"68","m.10713",218,10,11,8,6,-0.35,-1.009,0.041001,0.727064,0.009455,"P62494","Ras-related protein Rab-11A OS=Rattus norvegicus GN=Rab11a PE=1 SV=3                    "
"69","m.10714",429,8,10,7,8,-0.139,-0.3866,0.864381,0.793518,0.329139,"B1H120","Septin-8 OS=Xenopus tropicalis GN=sept8 PE=2 SV=1                      "
"70","m.10723",443,3,2,2,3,0.072,0.11,1,0.619883,0.725509,"Q8VHI3","GDP-fucose protein O-fucosyltransferase 2 OS=Mus musculus GN=Pofut2 PE=1 SV=1                   "
"71","m.10726",1630,3,3,4,4,0.363,0.6474,0.371615,0.118038,0.76516,"P02466","Collagen alpha-2(I) chain OS=Rattus norvegicus GN=Col1a2 PE=1 SV=3                    "
"72","m.1073",371,4,5,4,3,-0.214,-0.422,0.807151,0.794423,0.291874,"Q9NZR1","Tropomodulin-2 OS=Homo sapiens GN=TMOD2 PE=1 SV=1                      "
"73","m.1074",292,1,1,0,1,0.01,0.0092,0.999873,0.685214,0.680799,"Q5SRE7","Phytanoyl-CoA dioxygenase domain-containing protein 1 OS=Homo sapiens GN=PHYHD1 PE=1 SV=2                  "
"74","m.10744",282,6,9,4,7,-0.262,-0.6558,0.36411,0.775344,0.102984,"P07846","Sorbitol dehydrogenase OS=Ovis aries GN=SORD PE=1 SV=1                     "
"75","m.10763",330,0,0,1,1,0.002,0.0015,0.999935,0.689378,0.676691,NA,NA
"76","m.10765",227,2,2,2,2,0.057,0.0773,1,0.643376,0.712737,NA,NA
"77","m.10767",590,0,1,1,1,0.026,0.0236,0.999972,0.677129,0.688198,"Q8AV28","Pericentriolar material 1 protein OS=Gallus gallus GN=PCM1 PE=2 SV=1                   "
"78","m.10807",572,29,28,32,31,0.163,0.8922,0.098737,0.027218,0.731512,"3267080","Predicted protein OS=Nematostella vectensis GN=v1g197490 PE=4 SV=1                     "
"79","m.10812",189,6,5,3,3,-0.571,-1.0975,0.020072,0.718152,0.004447,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"80","m.10817",422,1,2,1,1,-0.46,-0.4679,0.722949,0.793738,0.246092,"Q63537","Synapsin-2 OS=Rattus norvegicus GN=Syn2 PE=1 SV=1                      "
"81","m.10818",372,2,4,2,5,0.225,0.3901,0.850988,0.340805,0.782278,"Q32KI9","Arylsulfatase I OS=Mus musculus GN=Arsi PE=2 SV=1                     "
"82","m.10831",206,4,4,4,4,0.038,0.074,1,0.645621,0.711361,"Q292N4","Latrophilin Cirl OS=Drosophila pseudoobscura pseudoobscura GN=Cirl PE=3 SV=2                    "
"83","m.10852",208,1,1,1,3,0.873,0.924,0.080069,0.021749,0.727681,"Q9WVL0","Maleylacetoacetate isomerase OS=Mus musculus GN=Gstz1 PE=1 SV=1                     "
"84","m.10862",241,0,1,0,1,-0.028,-0.0258,1,0.703287,0.661243,"B2RYG6","Ubiquitin thioesterase OTUB1 OS=Rattus norvegicus GN=Otub1 PE=1 SV=1                    "
"85","m.10883",471,10,13,9,11,-0.077,-0.2488,0.995061,0.776708,0.478065,"P34897","Serine hydroxymethyltransferase mitochondrial OS=Homo sapiens GN=SHMT2 PE=1 SV=3                           "
"86","m.10886",397,0,0,1,0,-0.034,-0.0302,1,0.705408,0.658622,"Q6PB03","Phospholipase D3 OS=Xenopus laevis GN=pld3 PE=2 SV=1                     "
"87","m.1089",117,6,7,6,6,-0.016,-0.0397,1,0.709874,0.652833,"P21571","ATP synthase-coupling factor 6 mitochondrial OS=Rattus norvegicus GN=Atp5j PE=1 SV=1                           "
"88","m.10893",298,21,22,14,17,-0.278,-1.1464,0.013138,0.713908,0.002851,"P84335","Tropomyosin alpha-1 chain OS=Liza aurata PE=1 SV=1                     "
"89","m.10905",398,5,5,6,3,-0.04,-0.083,1,0.728403,0.624157,"F6XBL2","26S proteasome non-ATPase regulatory subunit 11 OS=Xenopus tropicalis GN=psmd11 PE=3 SV=2                 "
"90","m.10914",217,5,7,5,6,-0.025,-0.0601,1,0.718968,0.639798,"Q5R8Z8","Ras-related protein Rab-14 OS=Pongo abelii GN=RAB14 PE=2 SV=3                    "
"91","m.10920",962,0,1,0,0,0.013,0.0115,0.999864,0.683949,0.682005,"O75694","Nuclear pore complex protein Nup155 OS=Homo sapiens GN=NUP155 PE=1 SV=1                  "
"92","m.10928",723,15,5,10,8,-0.039,-0.1184,1,0.741496,0.597812,"Q9VZZ4","Peroxidasin OS=Drosophila melanogaster GN=Pxn PE=1 SV=1                      "
"93","m.10938",346,4,5,5,5,0.162,0.3529,0.904299,0.381442,0.779931,"Q8VHT6","Arsenite methyltransferase OS=Rattus norvegicus GN=As3mt PE=1 SV=1                     "
"94","m.10944",532,1,3,1,1,-0.795,-0.7967,0.173927,0.754749,0.044695,"Q8CJB9","E3 ubiquitin-protein ligase BRE1B OS=Rattus norvegicus GN=Rnf40 PE=1 SV=1                   "
"95","m.10974",566,8,12,8,9,-0.108,-0.3227,0.944181,0.788421,0.398659,"P31335","Bifunctional purine biosynthesis protein PURH OS=Gallus gallus GN=ATIC PE=1 SV=1                  "
"96","m.10998",251,1,1,0,0,-0.021,-0.0186,1,0.699746,0.665453,"Q5EB30","Outer dense fiber protein 3 OS=Xenopus tropicalis GN=odf3 PE=2 SV=1                  "
"97","m.110",1165,44,56,37,45,-0.134,-0.8882,0.097775,0.741852,0.02391,"Q80Y17","Lethal(2) giant larvae protein homolog 1 OS=Mus musculus GN=Llgl1 PE=1 SV=1                 "
"98","m.1100",513,2,3,2,1,-0.516,-0.6627,0.352695,0.774381,0.099218,"Q61753","D-3-phosphoglycerate dehydrogenase OS=Mus musculus GN=Phgdh PE=1 SV=3                     "
"99","m.1103",1107,1,3,1,1,-0.811,-0.8522,0.123715,0.746788,0.030824,"Q32LP4","Sodium-driven chloride bicarbonate exchanger OS=Bos taurus GN=SLC4A10 PE=2 SV=1                   "
"100","m.11035",299,0,1,0,2,0.461,0.4628,0.721182,0.26535,0.782578,"Q3T0B6","Complement component 1 Q subcomponent-binding protein mitochondrial OS=Bos taurus GN=C1QBP PE=2 SV=1                           "
"101","m.11045",121,2,1,3,2,0.595,0.7698,0.2041,0.060017,0.747877,"Q24799","Myophilin OS=Echinococcus granulosus PE=2 SV=1                       "
"102","m.11093",943,0,0,1,0,-0.019,-0.0176,1,0.699247,0.66603,"Q8UUU2","Phosphatidylinositol 3-kinase regulatory subunit alpha OS=Xenopus laevis GN=pik3r1-a PE=2 SV=1                  "
"103","m.11100",1144,6,7,8,8,0.265,0.7049,0.284784,0.087127,0.757136,"A3KPW9","Large proline-rich protein BAG6 OS=Danio rerio GN=Bag6 PE=3 SV=1                   "
"104","m.11107",150,8,10,10,11,0.222,0.6878,0.309107,0.095608,0.759563,"Q9CPW4","Actin-related protein 3-Feb complex subunit 5 OS=Mus musculus GN=Arpc5 PE=2 SV=3                 "
"105","m.11115",300,3,4,3,3,-0.144,-0.2548,0.99247,0.777894,0.4718,"Q9U8W7","Techylectin-5B OS=Tachypleus tridentatus PE=1 SV=1                       "
"106","m.11137",540,1,1,0,0,-0.008,-0.0072,1,0.693954,0.671919,"A9JTG5","RanBP-type and C3HC4-type zinc finger-containing protein 1 OS=Danio rerio GN=rbck1 PE=2 SV=1                "
"107","m.11149",227,9,11,9,7,-0.174,-0.5117,0.63663,0.791361,0.205898,"O14818","Proteasome subunit alpha type-7 OS=Homo sapiens GN=PSMA7 PE=1 SV=1                   "
"108","m.11152",593,1,1,0,1,-0.052,-0.0478,1,0.713565,0.647757,"4780878","Tenascin-X OS=Crassostrea gigas GN=CGI_10023352 PE=4 SV=1                      "
"109","m.11167",387,1,0,0,1,0.06,0.0552,1,0.657974,0.703201,"Q8TCT9","Minor histocompatibility antigen H13 OS=Homo sapiens GN=HM13 PE=1 SV=1                   "
"110","m.11180",213,0,1,0,0,0.006,0.0054,0.999885,0.687283,0.678785,"Q9UBC2","Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens GN=EPS15L1 PE=1 SV=1                "
"111","m.11210",170,1,2,2,2,0.345,0.4231,0.795429,0.305702,0.783083,"3269761","Predicted protein OS=Nematostella vectensis GN=v1g180953 PE=4 SV=1                     "
"112","m.1126",148,3,3,5,3,0.367,0.6637,0.345552,0.108575,0.762932,"Q5REY2","60S ribosomal protein L27a OS=Pongo abelii GN=RPL27A PE=2 SV=3                   "
"113","m.11265",213,3,3,2,3,-0.116,-0.1832,1,0.761299,0.542639,"Q61220","Protein kinase C-binding protein NELL2 OS=Mus musculus GN=Nell2 PE=2 SV=3                  "
"114","m.11277",156,0,1,1,1,-0.016,-0.014,1,0.697437,0.668092,"Q12965","Unconventional myosin-Ie OS=Homo sapiens GN=MYO1E PE=1 SV=2                     "
"115","m.11289",232,1,3,1,2,-0.34,-0.4202,0.810245,0.794409,0.293734,"3281455","Predicted protein OS=Nematostella vectensis GN=v1g215547 PE=4 SV=1                     "
"116","m.11298",283,2,2,2,2,0.021,0.028,1,0.674579,0.690388,"Q9UGM3","Deleted in malignant brain tumors 1 protein OS=Homo sapiens GN=DMBT1 PE=1 SV=2                "
"117","m.113",378,57,60,49,45,-0.157,-1.1516,0.012543,0.713483,0.002717,NA,NA
"118","m.11307",740,0,1,0,1,-0.072,-0.0653,1,0.721181,0.636341,"Q62077","1-phosphatidylinositol 45-bisphosphate phosphodiesterase gamma-1 OS=Mus musculus GN=Plcg1 PE=1 SV=2                           "
"119","m.11313",319,0,1,0,0,-0.022,-0.0197,1,0.700293,0.664817,"Q5R7K9","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Pongo abelii GN=EDIL3 PE=2 SV=1               "
"120","m.11319",252,1,1,1,1,-0.006,-0.0059,1,0.693279,0.672641,"Q6P371","Hydroxyacid-oxoacid transhydrogenase mitochondrial OS=Xenopus tropicalis GN=adhfe1 PE=2 SV=1                           "
"121","m.1133",280,4,4,2,1,-1.033,-1.4436,0.000643,0.696452,0.000126,"Q9Y365","PCTP-like protein OS=Homo sapiens GN=STARD10 PE=1 SV=2                     "
"122","m.11340",155,2,3,2,2,-0.21,-0.2962,0.967399,0.784945,0.42756,"Q03376","Balbiani ring protein 3 OS=Chironomus tentans GN=BR3 PE=2 SV=1                   "
"123","m.1135",538,15,16,9,7,-0.622,-2.0215,0,0.685571,0,"P97793","ALK tyrosine kinase receptor OS=Mus musculus GN=Alk PE=1 SV=2                   "
"124","m.11354",351,4,7,5,3,-0.275,-0.5771,0.506907,0.785311,0.153407,"P43903","Quinone oxidoreductase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=qor PE=3 SV=2        "
"125","m.11369",202,4,5,2,2,-0.852,-1.3406,0.001982,0.701108,0.000403,NA,NA
"126","m.11382",877,1,2,1,1,-0.463,-0.4719,0.71523,0.793587,0.242269,"B1AZI6","THO complex subunit 2 OS=Mus musculus GN=Thoc2 PE=1 SV=1                   "
"127","m.1141",910,1,1,1,3,0.815,0.8604,0.120722,0.033798,0.735538,"Q6F3J0","Nuclear factor NF-kappa-B p105 subunit OS=Canis familiaris GN=NFKB1 PE=2 SV=2                  "
"128","m.11430",456,7,4,1,1,-1.861,-2.1369,0,0.68479,0,"Q8NDA2","Hemicentin-2 OS=Homo sapiens GN=HMCN2 PE=2 SV=2                      "
"129","m.1145",390,0,1,1,0,-0.043,-0.0382,1,0.709179,0.653759,NA,NA
"130","m.11458",213,4,4,3,2,-0.457,-0.7695,0.203474,0.758755,0.053151,"Q9H4G4","Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3                  "
"131","m.11472",334,2,3,3,2,0.035,0.0535,1,0.659055,0.702436,"O95219","Sorting nexin-4 OS=Homo sapiens GN=SNX4 PE=1 SV=1                     "
"132","m.11482",410,1,0,0,0,-0.015,-0.0141,1,0.697487,0.668035,"Q9BVL2","Nucleoporin p58/p45 OS=Homo sapiens GN=NUPL1 PE=1 SV=1                     "
"133","m.1149",736,1,1,2,1,0.459,0.4899,0.667769,0.239302,0.781397,"Q5EE04","Nucleoprotein TPR (Fragment) OS=Xenopus laevis GN=tpr PE=1 SV=1                    "
"134","m.115",216,10,11,8,9,-0.167,-0.4904,0.67902,0.79271,0.224975,"Q58DS9","Ras-related protein Rab-5C OS=Bos taurus GN=RAB5C PE=2 SV=1                    "
"135","m.1152",2284,1,0,0,1,0.04,0.0359,1,0.669907,0.694236,"O35474","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Mus musculus GN=Edil3 PE=1 SV=2               "
"136","m.11543",385,12,10,7,7,-0.414,-1.1964,0.008332,0.710029,0.001774,"Q6PZE0","Mucin-19 OS=Mus musculus GN=Muc19 PE=2 SV=2                      "
"137","m.11553",214,9,7,7,7,-0.075,-0.1978,1,0.765101,0.528985,"P46436","Glutathione S-transferase 1 OS=Ascaris suum GN=GST1 PE=1 SV=3                    "
"138","m.11555",111,2,3,1,1,-1.02,-1.124,0.015995,0.715795,0.003504,NA,NA
"139","m.1157",147,2,3,3,3,0.252,0.4009,0.833572,0.329192,0.78267,"P25867","Ubiquitin-conjugating enzyme E2-17 kDa OS=Drosophila melanogaster GN=eff PE=2 SV=1                   "
"140","m.1159",503,0,1,1,0,-0.011,-0.0105,1,0.695655,0.670072,"3269296","Predicted protein OS=Nematostella vectensis GN=v1g200212 PE=4 SV=1                     "
"141","m.11603",537,3,2,1,1,-1.034,-1.124,0.015995,0.715795,0.003504,"3284280","Predicted protein OS=Nematostella vectensis GN=v1g219291 PE=4 SV=1                     "
"142","m.1163",121,2,3,3,3,0.26,0.4083,0.821185,0.3213,0.782866,"Q4R5J1","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Macaca fascicularis GN=NDUFA5 PE=3 SV=3               "
"143","m.11636",357,3,3,0,2,-0.716,-0.9457,0.065636,0.734447,0.0156,"3268757","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g87496 PE=4 SV=1                    "
"144","m.11687",197,0,0,1,1,0.015,0.0129,0.999875,0.683174,0.682735,"Q8VED2","Biogenesis of lysosome-related organelles complex 1 subunit 4 OS=Mus musculus GN=Bloc1s4 PE=1 SV=1               "
"145","m.11700",147,1,3,4,7,1.113,1.9056,3e-06,0,0.685903,"Q566N0","Bis(5'-adenosyl)-triphosphatase enpp4 OS=Danio rerio GN=enpp4 PE=2 SV=1                     "
"146","m.11721",335,1,2,0,2,0.063,0.0741,1,0.645553,0.711403,"Q8NDA8","Maestro heat-like repeat-containing protein family member 1 OS=Homo sapiens GN=MROH1 PE=2 SV=3                "
"147","m.11724",829,7,7,8,6,0.064,0.1671,1,0.573243,0.744363,"P21575","Dynamin-1 OS=Rattus norvegicus GN=Dnm1 PE=1 SV=2                      "
"148","m.11725",118,1,1,1,1,-0.04,-0.0362,1,0.708246,0.654986,"Q5EBF1","Cytosolic purine 5'-nucleotidase OS=Xenopus tropicalis GN=nt5c2 PE=2 SV=1                    "
