"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"12","m.10093",673,1,1,4,2,1.175,1.356,0.001111,0.000254,0.672679,"B0FYY4","Integrin beta-1 OS=Ovis aries GN=ITGB1 PE=2 SV=1                     "
"13","m.10110",697,0,1,0,0,-0.165,-0.1533,1,0.603293,0.746695,"O11780","Transforming growth factor-beta-induced protein ig-h3 OS=Sus scrofa GN=TGFBI PE=1 SV=1                  "
"14","m.10111",222,0,2,2,2,0.234,0.2867,0.739461,0.268941,0.837013,"3660641","Uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_85349 PE=4 SV=1                     "
"15","m.1013",969,1,3,1,1,-0.9,-0.9587,0.203919,0.688629,0.069276,"A7RU46","Nck-associated protein 1 homolog OS=Nematostella vectensis GN=napA PE=3 SV=1                   "
"16","m.10132",182,1,2,2,2,0.219,0.262,0.781107,0.28965,0.838595,"Q6NZW8","ADP-ribosylation factor-like protein 8B-A OS=Danio rerio GN=arl8ba PE=2 SV=1                   "
"17","m.10135",467,4,4,5,5,0.166,0.3392,0.646343,0.227001,0.83131,"Q9YI37","Succinyl-CoA ligase [ADP-forming] subunit beta mitochondrial (Fragment) OS=Columba livia GN=SUCLA2 PE=1 SV=1                           "
"18","m.10138",474,2,1,3,3,0.677,0.9136,0.042797,0.011663,0.713174,"O77775","Neutrophil cytosol factor 2 OS=Bos taurus GN=NCF2 PE=2 SV=1                   "
"19","m.10139",271,0,1,1,1,-0.107,-0.0981,1,0.573944,0.77228,"Q8R1W8","Interphotoreceptor matrix proteoglycan 1 OS=Mus musculus GN=Impg1 PE=1 SV=1                   "
"20","m.10146",361,2,1,2,1,-0.094,-0.1079,1,0.579495,0.768101,"O43639","Cytoplasmic protein NCK2 OS=Homo sapiens GN=NCK2 PE=1 SV=2                    "
"21","m.10164",157,0,0,0,1,-0.095,-0.0867,0.999894,0.5673,0.776956,NA,NA
"22","m.10183",616,1,0,0,1,-0.165,-0.1507,1,0.602013,0.748017,"P60670","Nuclear protein localization protein 4 homolog OS=Mus musculus GN=Nploc4 PE=1 SV=3                 "
"23","m.10194",572,19,16,21,25,0.217,0.9561,0.032011,0.008588,0.707019,"P15178","Aspartate--tRNA ligase cytoplasmic OS=Rattus norvegicus GN=Dars PE=2 SV=1                           "
"24","m.10199",219,7,9,9,8,-0.009,-0.0256,0.998826,0.528189,0.798878,"Q05975","Ras-related protein Rab-2 OS=Lymnaea stagnalis GN=RAB2 PE=2 SV=1                    "
"25","m.1020",1917,0,0,1,1,-0.122,-0.1131,1,0.582379,0.765823,"Q6ZQ08","CCR4-NOT transcription complex subunit 1 OS=Mus musculus GN=Cnot1 PE=1 SV=2                  "
"26","m.10205",893,0,1,0,1,-0.168,-0.1577,1,0.605436,0.744431,"O88664","Serine/threonine-protein kinase TAO1 OS=Rattus norvegicus GN=Taok1 PE=1 SV=1                    "
"27","m.10239",279,1,2,2,2,0.213,0.2623,0.780615,0.289395,0.83858,"P31483","Nucleolysin TIA-1 isoform p40 OS=Homo sapiens GN=TIA1 PE=1 SV=3                   "
"28","m.10254",141,2,2,1,1,-0.944,-0.9698,0.193094,0.687817,0.06505,NA,NA
"29","m.10260",232,0,1,1,0,-0.129,-0.1161,1,0.584024,0.764488,"3665646","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_85506 PE=4 SV=1                    "
"30","m.10264",203,0,1,2,1,0.389,0.386,0.562698,0.19253,0.823927,"Q2QXC6","Probable serine/threonine-protein kinase WNK9 OS=Oryza sativa subsp. japonica GN=WNK9 PE=2 SV=1                 "
"31","m.1027",157,1,2,2,2,0.249,0.3075,0.703057,0.251955,0.835116,"3289105","Predicted protein OS=Nematostella vectensis GN=v1g225191 PE=4 SV=1                     "
"32","m.10289",705,0,0,0,1,-0.158,-0.1423,1,0.597811,0.752204,"P41541","General vesicular transport factor p115 OS=Bos taurus GN=USO1 PE=1 SV=1                  "
"33","m.10304",278,4,4,4,3,-0.227,-0.4225,0.978005,0.690296,0.531911,"Q96RW7","Hemicentin-1 OS=Homo sapiens GN=HMCN1 PE=1 SV=2                      "
"34","m.10324",680,4,4,5,2,-0.208,-0.3885,0.995536,0.683591,0.56778,"Q04446","14-alpha-glucan-branching enzyme OS=Homo sapiens GN=GBE1 PE=1 SV=3                           "
"35","m.10327",1122,2,2,5,2,0.513,0.7803,0.098351,0.028121,0.736397,"Q1LZA7","LIM domain-containing protein 2 OS=Bos taurus GN=LIMD2 PE=2 SV=1                   "
"36","m.10342",512,1,0,1,0,-0.141,-0.1303,1,0.591625,0.757974,"P08183","Multidrug resistance protein 1 OS=Homo sapiens GN=ABCB1 PE=1 SV=3                   "
"37","m.10346",250,2,3,2,2,-0.333,-0.4628,0.946576,0.696719,0.487521,"Q9NR16","Scavenger receptor cysteine-rich type 1 protein M160 OS=Homo sapiens GN=CD163L1 PE=1 SV=2                "
"38","m.1036",1192,1,1,6,2,1.418,1.6808,3.2e-05,6e-06,0.663321,"O57683","Splicing factor 3B subunit 1 OS=Xenopus laevis GN=sf3b1 PE=2 SV=1                  "
"39","m.10360",636,1,2,3,2,0.43,0.5644,0.29063,0.091122,0.784679,"A5D7E2","Transmembrane 9 superfamily member 4 OS=Bos taurus GN=TM9SF4 PE=2 SV=2                  "
"40","m.10378",725,2,3,4,2,0.127,0.2092,0.8609,0.335345,0.839366,"Q03516","Uncharacterized protein RSN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RSN1 PE=1 SV=1               "
"41","m.1038",113,5,4,5,4,-0.09,-0.1889,1,0.619837,0.727342,"P51397","Death-associated protein 1 OS=Homo sapiens GN=DAP PE=1 SV=3                    "
"42","m.10387",484,6,6,7,8,0.153,0.3876,0.55988,0.191406,0.823642,"Q8IV20","Laccase domain-containing protein 1 OS=Homo sapiens GN=LACC1 PE=1 SV=1                   "
"43","m.104",1674,66,65,83,70,0.089,0.7418,0.122255,0.035466,0.744184,"Q68FD5","Clathrin heavy chain 1 OS=Mus musculus GN=Cltc PE=1 SV=3                   "
"44","m.1041",396,5,6,5,3,-0.411,-0.874,0.301201,0.695006,0.10871,"Q0VFL3","KH domain-containing RNA-binding signal transduction-associated protein 2 OS=Xenopus tropicalis GN=khdrbs2 PE=2 SV=1                           "
"45","m.1042",331,3,4,4,2,-0.267,-0.4596,0.949513,0.696268,0.491099,"Q9PTS2","Uroporphyrinogen decarboxylase OS=Danio rerio GN=urod PE=2 SV=1                     "
"46","m.1044",836,0,1,1,1,-0.153,-0.1358,1,0.594487,0.75536,"Q29M42","Coiled-coil and C2 domain-containing protein 1-like OS=Drosophila pseudoobscura pseudoobscura GN=GA18377 PE=3 SV=2                "
"47","m.10457",752,0,0,1,1,-0.165,-0.1492,1,0.601271,0.748774,"Q91372","Probable ATP-dependent RNA helicase DDX4 OS=Xenopus laevis GN=ddx4 PE=2 SV=1                  "
"48","m.10463",220,0,1,2,1,0.35,0.3592,0.610394,0.211905,0.828391,"Q32NG4","Parkinson disease 7 domain-containing protein 1 OS=Xenopus laevis GN=pddc1 PE=2 SV=1                 "
"49","m.10468",320,8,10,11,10,0.106,0.3344,0.654976,0.230701,0.831953,NA,NA
"50","m.10469",238,0,0,1,1,-0.104,-0.096,0.999986,0.572735,0.773156,"P61291","Proteasome activator complex subunit 3 OS=Sus scrofa GN=PSME3 PE=2 SV=1                  "
"51","m.10472",547,5,8,3,7,-0.347,-0.7863,0.429223,0.701318,0.164382,"Q5D1D6","Interferon-induced guanylate-binding protein 1 OS=Chlorocebus aethiops GN=GBP1 PE=2 SV=1                   "
"52","m.10484",222,1,1,2,2,0.729,0.7874,0.094375,0.026915,0.735011,"Q68EY7","Coiled-coil domain-containing protein 124-A OS=Xenopus laevis GN=ccdc124-a PE=2 SV=1                   "
"53","m.10496",298,9,12,8,8,-0.337,-1.0069,0.159997,0.685181,0.052351,"Q5R5D5","Alcohol dehydrogenase [NADP(+)] OS=Pongo abelii GN=AKR1A1 PE=2 SV=1                    "
"54","m.10499",214,2,4,3,1,-0.537,-0.7771,0.44413,0.701914,0.171153,"Q13825","Methylglutaconyl-CoA hydratase mitochondrial OS=Homo sapiens GN=AUH PE=1 SV=1                           "
"55","m.10517",796,1,1,1,3,0.649,0.7161,0.140537,0.041183,0.749628,"3271430","Predicted protein OS=Nematostella vectensis GN=v1g241035 PE=4 SV=1                     "
"56","m.1054",285,8,10,8,7,-0.26,-0.7375,0.510958,0.704239,0.202333,"Q2Q1W2","E3 ubiquitin-protein ligase TRIM71 OS=Homo sapiens GN=TRIM71 PE=1 SV=1                   "
"57","m.10558",176,1,3,3,2,0.161,0.2276,0.834826,0.319255,0.839513,"3280410","Predicted protein OS=Nematostella vectensis GN=v1g246076 PE=4 SV=1                     "
"58","m.10560",427,9,11,9,9,-0.169,-0.5152,0.887797,0.70269,0.42832,"Q55G75","PH domain-containing protein DDB_G0267786 OS=Dictyostelium discoideum GN=DDB_G0267786 PE=4 SV=1                   "
"59","m.10567",295,1,1,2,0,0.353,0.361,0.607168,0.210572,0.82811,"Q8K1T0","Transmembrane protease serine 3 OS=Mus musculus GN=Tmprss3 PE=1 SV=2                   "
"60","m.10575",652,1,2,2,1,-0.1,-0.1146,1,0.583204,0.765157,"Q8K5C0","Grainyhead-like protein 2 homolog OS=Mus musculus GN=Grhl2 PE=2 SV=1                   "
"61","m.10586",414,0,2,1,1,-0.581,-0.5837,0.784805,0.706767,0.351823,"Q6IQ20","N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D OS=Homo sapiens GN=NAPEPLD PE=1 SV=2                    "
"62","m.10597",345,0,0,0,1,-0.133,-0.1208,1,0.586574,0.762369,"Q9W2U4","Serine/threonine-protein phosphatase 4 regulatory subunit 2 OS=Drosophila melanogaster GN=PPP4R2r PE=1 SV=2                 "
"63","m.1060",147,2,4,4,4,0.222,0.4077,0.524882,0.177599,0.819907,"P62184","Calmodulin OS=Renilla reniformis PE=1 SV=2                       "
"64","m.10603",487,0,1,1,1,-0.107,-0.0973,0.999999,0.573485,0.772615,"O54991","Contactin-associated protein 1 OS=Mus musculus GN=Cntnap1 PE=2 SV=2                    "
"65","m.10605",698,4,6,6,3,-0.19,-0.4017,0.989649,0.686335,0.554065,"P08478","Peptidyl-glycine alpha-amidating monooxygenase A OS=Xenopus laevis GN=pam-a PE=1 SV=3                   "
"66","m.10621",420,4,4,4,6,0.12,0.248,0.803665,0.301607,0.839153,"Q5EA61","Creatine kinase B-type OS=Bos taurus GN=CKB PE=2 SV=1                    "
"67","m.10645",257,0,0,1,0,-0.104,-0.092,0.999935,0.570414,0.774806,NA,NA
"68","m.10669",322,0,1,1,1,-0.099,-0.0921,0.999937,0.570472,0.774765,"O15083","ERC protein 2 OS=Homo sapiens GN=ERC2 PE=1 SV=3                    "
"69","m.1069",424,3,4,5,2,-0.06,-0.1071,1,0.579047,0.768448,"Q3T0K2","T-complex protein 1 subunit gamma OS=Bos taurus GN=CCT3 PE=1 SV=1                  "
"70","m.10693",451,1,4,4,2,0.107,0.1723,0.906438,0.367851,0.837704,"Q61555","Fibrillin-2 OS=Mus musculus GN=Fbn2 PE=1 SV=2                      "
"71","m.107",99,9,9,9,9,-0.064,-0.1935,1,0.621845,0.724664,NA,NA
"72","m.10713",218,10,11,10,11,-0.064,-0.2058,1,0.627073,0.717293,"P62494","Ras-related protein Rab-11A OS=Rattus norvegicus GN=Rab11a PE=1 SV=3                    "
"73","m.10714",429,8,10,10,12,0.132,0.4073,0.52557,0.177868,0.819984,"B1H120","Septin-8 OS=Xenopus tropicalis GN=sept8 PE=2 SV=1                      "
"74","m.10723",443,3,2,3,3,0.112,0.1794,0.898424,0.361589,0.838166,"Q8VHI3","GDP-fucose protein O-fucosyltransferase 2 OS=Mus musculus GN=Pofut2 PE=1 SV=1                   "
"75","m.10726",1630,3,3,4,3,0.084,0.1458,0.933047,0.391155,0.835385,"P02466","Collagen alpha-2(I) chain OS=Rattus norvegicus GN=Col1a2 PE=1 SV=3                    "
"76","m.1073",371,4,5,5,7,0.22,0.4789,0.408921,0.133614,0.804822,"Q9NZR1","Tropomodulin-2 OS=Homo sapiens GN=TMOD2 PE=1 SV=1                      "
"77","m.1074",292,1,1,2,2,0.688,0.7438,0.120912,0.03505,0.743769,"Q5SRE7","Phytanoyl-CoA dioxygenase domain-containing protein 1 OS=Homo sapiens GN=PHYHD1 PE=1 SV=2                  "
"78","m.10744",282,6,9,8,8,-0.008,-0.0215,0.998629,0.525354,0.800173,"P07846","Sorbitol dehydrogenase OS=Ovis aries GN=SORD PE=1 SV=1                     "
"79","m.10763",330,0,0,0,1,-0.162,-0.1461,1,0.599725,0.750325,NA,NA
"80","m.10765",227,2,2,2,2,-0.092,-0.1243,1,0.588451,0.760767,NA,NA
"81","m.10767",590,0,1,1,2,0.391,0.3978,0.542023,0.184325,0.821782,"Q8AV28","Pericentriolar material 1 protein OS=Gallus gallus GN=PCM1 PE=2 SV=1                   "
"82","m.10779",234,0,0,0,1,-0.104,-0.0912,0.999935,0.569947,0.775133,"O13066","Ran GTPase-activating protein 1 OS=Xenopus laevis GN=rangap1 PE=2 SV=1                   "
"83","m.10807",572,29,28,35,34,0.126,0.6906,0.160621,0.047561,0.755209,"3267080","Predicted protein OS=Nematostella vectensis GN=v1g197490 PE=4 SV=1                     "
"84","m.10812",189,6,5,5,4,-0.272,-0.604,0.750214,0.707251,0.329936,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"85","m.10817",422,1,2,2,1,-0.096,-0.1098,1,0.580553,0.767273,"Q63537","Synapsin-2 OS=Rattus norvegicus GN=Syn2 PE=1 SV=1                      "
"86","m.10818",372,2,4,4,1,-0.269,-0.4349,0.96961,0.692446,0.51843,"Q32KI9","Arylsulfatase I OS=Mus musculus GN=Arsi PE=2 SV=1                     "
"87","m.10831",206,4,4,4,7,0.275,0.587,0.263473,0.081722,0.779266,"Q292N4","Latrophilin Cirl OS=Drosophila pseudoobscura pseudoobscura GN=Cirl PE=3 SV=2                    "
"88","m.10852",208,1,1,1,1,-0.132,-0.1168,1,0.584406,0.764175,"Q9WVL0","Maleylacetoacetate isomerase OS=Mus musculus GN=Gstz1 PE=1 SV=1                     "
"89","m.10862",241,0,1,0,1,-0.139,-0.1258,1,0.58925,0.760074,"B2RYG6","Ubiquitin thioesterase OTUB1 OS=Rattus norvegicus GN=Otub1 PE=1 SV=1                    "
"90","m.10883",471,10,13,12,11,-0.06,-0.2006,1,0.624888,0.720447,"P34897","Serine hydroxymethyltransferase mitochondrial OS=Homo sapiens GN=SHMT2 PE=1 SV=3                           "
"91","m.10886",397,0,0,1,0,-0.145,-0.1319,1,0.592462,0.757219,"Q6PB03","Phospholipase D3 OS=Xenopus laevis GN=pld3 PE=2 SV=1                     "
"92","m.1089",117,6,7,5,5,-0.35,-0.8333,0.357292,0.698039,0.132571,"P21571","ATP synthase-coupling factor 6 mitochondrial OS=Rattus norvegicus GN=Atp5j PE=1 SV=1                           "
"93","m.10893",298,21,22,24,21,-0.027,-0.1205,1,0.586412,0.762505,"P84335","Tropomyosin alpha-1 chain OS=Liza aurata PE=1 SV=1                     "
"94","m.10905",398,5,5,9,9,0.529,1.2939,0.002018,0.000475,0.675849,"F6XBL2","26S proteasome non-ATPase regulatory subunit 11 OS=Xenopus tropicalis GN=psmd11 PE=3 SV=2                 "
"95","m.10914",217,5,7,8,7,0.152,0.387,0.560936,0.191827,0.823749,"Q5R8Z8","Ras-related protein Rab-14 OS=Pongo abelii GN=RAB14 PE=2 SV=3                    "
"96","m.10919",208,0,0,1,1,-0.183,-0.1641,1,0.608503,0.741075,"Q9Y2U8","Inner nuclear membrane protein Man1 OS=Homo sapiens GN=LEMD3 PE=1 SV=2                  "
"97","m.10920",962,0,1,1,1,-0.125,-0.1137,1,0.582709,0.765557,"O75694","Nuclear pore complex protein Nup155 OS=Homo sapiens GN=NUP155 PE=1 SV=1                  "
"98","m.10928",723,15,5,8,8,-0.302,-0.9103,0.256286,0.692253,0.09019,"Q9VZZ4","Peroxidasin OS=Drosophila melanogaster GN=Pxn PE=1 SV=1                      "
"99","m.10938",346,4,5,5,6,0.147,0.3114,0.696138,0.248821,0.834706,"Q8VHT6","Arsenite methyltransferase OS=Rattus norvegicus GN=As3mt PE=1 SV=1                     "
"100","m.10944",532,1,3,2,0,-0.425,-0.5278,0.870833,0.703743,0.414061,"Q8CJB9","E3 ubiquitin-protein ligase BRE1B OS=Rattus norvegicus GN=Rnf40 PE=1 SV=1                   "
"101","m.10974",566,8,12,10,10,-0.065,-0.2057,1,0.627031,0.717355,"P31335","Bifunctional purine biosynthesis protein PURH OS=Gallus gallus GN=ATIC PE=1 SV=1                  "
"102","m.10998",251,1,1,2,1,0.365,0.3614,0.606451,0.210277,0.828047,"Q5EB30","Outer dense fiber protein 3 OS=Xenopus tropicalis GN=odf3 PE=2 SV=1                  "
"103","m.110",1165,44,56,48,48,-0.109,-0.7307,0.522813,0.704591,0.208016,"Q80Y17","Lethal(2) giant larvae protein homolog 1 OS=Mus musculus GN=Llgl1 PE=1 SV=1                 "
"104","m.1100",513,2,3,3,1,-0.317,-0.4453,0.961702,0.69413,0.506991,"Q61753","D-3-phosphoglycerate dehydrogenase OS=Mus musculus GN=Phgdh PE=1 SV=3                     "
"105","m.1103",1107,1,3,4,4,0.657,1.0332,0.018315,0.004771,0.697312,"Q32LP4","Sodium-driven chloride bicarbonate exchanger OS=Bos taurus GN=SLC4A10 PE=2 SV=1                   "
"106","m.11035",299,0,1,4,5,1.553,1.8565,3e-06,0,0.661231,"Q3T0B6","Complement component 1 Q subcomponent-binding protein mitochondrial OS=Bos taurus GN=C1QBP PE=2 SV=1                           "
"107","m.11045",121,2,1,2,3,0.519,0.667,0.180999,0.054134,0.760516,"Q24799","Myophilin OS=Echinococcus granulosus PE=2 SV=1                       "
"108","m.11093",943,0,0,1,1,-0.155,-0.144,1,0.59867,0.751367,"Q8UUU2","Phosphatidylinositol 3-kinase regulatory subunit alpha OS=Xenopus laevis GN=pik3r1-a PE=2 SV=1                  "
"109","m.11100",1144,6,7,9,9,0.264,0.7069,0.147555,0.0434,0.751622,"A3KPW9","Large proline-rich protein BAG6 OS=Danio rerio GN=Bag6 PE=3 SV=1                   "
"110","m.11107",150,8,10,11,10,0.081,0.2532,0.795388,0.297149,0.838975,"Q9CPW4","Actin-related protein 3-Feb complex subunit 5 OS=Mus musculus GN=Arpc5 PE=2 SV=3                 "
"111","m.11115",300,3,4,4,3,-0.081,-0.1461,1,0.599725,0.750325,"Q9U8W7","Techylectin-5B OS=Tachypleus tridentatus PE=1 SV=1                       "
"112","m.11137",540,1,1,0,0,-0.183,-0.1637,1,0.608313,0.741287,"A9JTG5","RanBP-type and C3HC4-type zinc finger-containing protein 1 OS=Danio rerio GN=rbck1 PE=2 SV=1                "
"113","m.11149",227,9,11,10,11,-0.016,-0.0502,0.999536,0.544647,0.790659,"O14818","Proteasome subunit alpha type-7 OS=Homo sapiens GN=PSMA7 PE=1 SV=1                   "
"114","m.11152",593,1,1,0,2,0.333,0.3352,0.653538,0.230082,0.831848,"4780878","Tenascin-X OS=Crassostrea gigas GN=CGI_10023352 PE=4 SV=1                      "
"115","m.11167",387,1,0,1,1,-0.147,-0.1277,1,0.590256,0.759192,"Q8TCT9","Minor histocompatibility antigen H13 OS=Homo sapiens GN=HM13 PE=1 SV=1                   "
"116","m.11180",213,0,1,1,2,0.331,0.3392,0.646343,0.227001,0.83131,"Q9UBC2","Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens GN=EPS15L1 PE=1 SV=1                "
"117","m.11210",170,1,2,2,2,0.257,0.3047,0.708009,0.254215,0.8354,"3269761","Predicted protein OS=Nematostella vectensis GN=v1g180953 PE=4 SV=1                     "
"118","m.11237",275,0,0,1,1,-0.154,-0.1383,1,0.595773,0.754155,"Q3SYV5","Tetraspanin-33 OS=Bos taurus GN=TSPAN33 PE=2 SV=1                      "
"119","m.1126",148,3,3,6,4,0.448,0.8443,0.066957,0.018708,0.724504,"Q5REY2","60S ribosomal protein L27a OS=Pongo abelii GN=RPL27A PE=2 SV=3                   "
"120","m.11265",213,3,3,3,2,-0.3,-0.4709,0.938794,0.697814,0.478433,"Q61220","Protein kinase C-binding protein NELL2 OS=Mus musculus GN=Nell2 PE=2 SV=3                  "
"121","m.11277",156,0,1,1,2,0.374,0.3782,0.576489,0.198065,0.825287,"Q12965","Unconventional myosin-Ie OS=Homo sapiens GN=MYO1E PE=1 SV=2                     "
"122","m.11289",232,1,3,1,2,-0.426,-0.5446,0.846695,0.704928,0.395135,"3281455","Predicted protein OS=Nematostella vectensis GN=v1g215547 PE=4 SV=1                     "
"123","m.11298",283,2,2,2,2,-0.078,-0.1048,1,0.577755,0.769439,"Q9UGM3","Deleted in malignant brain tumors 1 protein OS=Homo sapiens GN=DMBT1 PE=1 SV=2                "
"124","m.113",378,57,60,56,55,-0.123,-0.9435,0.219451,0.689755,0.0754,NA,NA
"125","m.11307",740,0,1,2,1,0.383,0.3865,0.561817,0.192178,0.823838,"Q62077","1-phosphatidylinositol 45-bisphosphate phosphodiesterase gamma-1 OS=Mus musculus GN=Plcg1 PE=1 SV=2                           "
"126","m.11313",319,0,1,1,0,-0.134,-0.1175,1,0.584787,0.763861,"Q5R7K9","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Pongo abelii GN=EDIL3 PE=2 SV=1               "
"127","m.11319",252,1,1,2,2,0.684,0.7379,0.124906,0.03629,0.744998,"Q6P371","Hydroxyacid-oxoacid transhydrogenase mitochondrial OS=Xenopus tropicalis GN=adhfe1 PE=2 SV=1                           "
"128","m.1133",280,4,4,4,3,-0.207,-0.3903,0.994799,0.683976,0.565927,"Q9Y365","PCTP-like protein OS=Homo sapiens GN=STARD10 PE=1 SV=2                     "
"129","m.11340",155,2,3,3,3,0.123,0.1982,0.875462,0.345016,0.839062,"Q03376","Balbiani ring protein 3 OS=Chironomus tentans GN=BR3 PE=2 SV=1                   "
"130","m.1135",538,15,16,14,8,-0.418,-1.4745,0.006054,0.665581,0.001222,"P97793","ALK tyrosine kinase receptor OS=Mus musculus GN=Alk PE=1 SV=2                   "
"131","m.11354",351,4,7,6,5,-0.068,-0.154,1,0.603636,0.746337,"P43903","Quinone oxidoreductase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=qor PE=3 SV=2        "
"132","m.11369",202,4,5,3,3,-0.481,-0.9088,0.258046,0.692367,0.090905,NA,NA
"133","m.11382",877,1,2,3,2,0.476,0.6233,0.223439,0.068141,0.770644,"B1AZI6","THO complex subunit 2 OS=Mus musculus GN=Thoc2 PE=1 SV=1                   "
"134","m.1141",910,1,1,2,1,0.344,0.3667,0.596967,0.206382,0.827202,"Q6F3J0","Nuclear factor NF-kappa-B p105 subunit OS=Canis familiaris GN=NFKB1 PE=2 SV=2                  "
"135","m.11430",456,7,4,3,2,-0.924,-1.6503,0.001051,0.662812,0.000176,"Q8NDA2","Hemicentin-2 OS=Homo sapiens GN=HMCN2 PE=2 SV=2                      "
"136","m.1145",390,0,1,0,0,-0.145,-0.1285,1,0.590679,0.758818,NA,NA
"137","m.11458",213,4,4,2,5,-0.203,-0.3768,0.999774,0.681006,0.579684,"Q9H4G4","Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3                  "
"138","m.11472",334,2,3,4,4,0.423,0.7238,0.134857,0.039398,0.747978,"O95219","Sorting nexin-4 OS=Homo sapiens GN=SNX4 PE=1 SV=1                     "
"139","m.11482",410,1,0,0,0,-0.148,-0.1359,1,0.594539,0.755312,"Q9BVL2","Nucleoporin p58/p45 OS=Homo sapiens GN=NUPL1 PE=1 SV=1                     "
"140","m.1149",736,1,1,1,1,-0.193,-0.1728,1,0.612578,0.736391,"Q5EE04","Nucleoprotein TPR (Fragment) OS=Xenopus laevis GN=tpr PE=1 SV=1                    "
"141","m.115",216,10,11,13,12,0.113,0.3752,0.581816,0.200216,0.825797,"Q58DS9","Ras-related protein Rab-5C OS=Bos taurus GN=RAB5C PE=2 SV=1                    "
"142","m.1152",2284,1,0,1,0,-0.114,-0.0986,1,0.574231,0.77207,"O35474","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Mus musculus GN=Edil3 PE=1 SV=2               "
"143","m.11543",385,12,10,9,11,-0.173,-0.5527,0.834488,0.705413,0.386064,"Q6PZE0","Mucin-19 OS=Mus musculus GN=Muc19 PE=2 SV=2                      "
"144","m.11553",214,9,7,12,11,0.307,0.9315,0.037926,0.010268,0.71051,"P46436","Glutathione S-transferase 1 OS=Ascaris suum GN=GST1 PE=1 SV=3                    "
"145","m.11555",111,2,3,2,3,-0.084,-0.1245,1,0.588558,0.760675,NA,NA
"146","m.11561",392,0,0,1,1,-0.134,-0.1216,1,0.587005,0.762004,"Q00422","GA-binding protein alpha chain OS=Mus musculus GN=Gabpa PE=1 SV=2                   "
"147","m.1157",147,2,3,3,3,0.127,0.2007,0.872223,0.342816,0.839145,"P25867","Ubiquitin-conjugating enzyme E2-17 kDa OS=Drosophila melanogaster GN=eff PE=2 SV=1                   "
"148","m.1159",503,0,1,1,1,-0.137,-0.1193,1,0.585764,0.763049,"3269296","Predicted protein OS=Nematostella vectensis GN=v1g200212 PE=4 SV=1                     "
