"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"20","m.10146",361,2,1,2,1,0.31,0.3582,1,0.669753,0.565821,"O43639","Cytoplasmic protein NCK2 OS=Homo sapiens GN=NCK2 PE=1 SV=2                    "
"21","m.10164",157,0,0,1,0,0.324,0.3021,1,0.707723,0.53703,NA,NA
"22","m.10183",616,1,0,1,0,0.356,0.33,1,0.689771,0.551983,"P60670","Nuclear protein localization protein 4 homolog OS=Mus musculus GN=Nploc4 PE=1 SV=3                 "
"23","m.10194",572,19,16,19,9,0.133,0.5364,0.999105,0.495884,0.627347,"P15178","Aspartate--tRNA ligase cytoplasmic OS=Rattus norvegicus GN=Dars PE=2 SV=1                           "
"24","m.10199",219,7,9,7,6,0.159,0.4219,1,0.617101,0.592636,"Q05975","Ras-related protein Rab-2 OS=Lymnaea stagnalis GN=RAB2 PE=2 SV=1                    "
"25","m.1020",1917,0,0,1,0,0.24,0.2143,0.999625,0.753511,0.481469,"Q6ZQ08","CCR4-NOT transcription complex subunit 1 OS=Mus musculus GN=Cnot1 PE=1 SV=2                  "
"26","m.10205",893,0,1,0,1,0.271,0.2515,1,0.735959,0.5066,"O88664","Serine/threonine-protein kinase TAO1 OS=Rattus norvegicus GN=Taok1 PE=1 SV=1                    "
"27","m.10239",279,1,2,2,0,0.369,0.4415,1,0.598743,0.59973,"P31483","Nucleolysin TIA-1 isoform p40 OS=Homo sapiens GN=TIA1 PE=1 SV=3                   "
"28","m.10254",141,2,2,0,0,-0.48,-0.4993,0.122034,0.738338,0.023175,NA,NA
"29","m.10260",232,0,1,0,0,0.244,0.2214,0.999718,0.750355,0.486444,"3665646","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_85506 PE=4 SV=1                    "
"30","m.10264",203,0,1,0,1,0.279,0.251,1,0.736212,0.506277,"Q2QXC6","Probable serine/threonine-protein kinase WNK9 OS=Oryza sativa subsp. japonica GN=WNK9 PE=2 SV=1                 "
"31","m.1027",157,1,2,2,1,0.358,0.4049,1,0.632194,0.586056,"3289105","Predicted protein OS=Nematostella vectensis GN=v1g225191 PE=4 SV=1                     "
"32","m.10289",705,0,0,1,0,0.262,0.2443,0.999973,0.739557,0.501917,"P41541","General vesicular transport factor p115 OS=Bos taurus GN=USO1 PE=1 SV=1                  "
"33","m.10304",278,4,4,3,5,0.342,0.6722,0.865221,0.327872,0.649233,"Q96RW7","Hemicentin-1 OS=Homo sapiens GN=HMCN1 PE=1 SV=2                      "
"34","m.10324",680,4,4,2,0,-0.742,-1.0235,0.001021,0.644947,0.000151,"Q04446","14-alpha-glucan-branching enzyme OS=Homo sapiens GN=GBE1 PE=1 SV=3                           "
"35","m.10327",1122,2,2,2,1,0.009,0.011,0.935278,0.810716,0.31111,"Q1LZA7","LIM domain-containing protein 2 OS=Bos taurus GN=LIMD2 PE=2 SV=1                   "
"36","m.10342",512,1,0,0,0,0.327,0.2979,1,0.710273,0.534668,"P08183","Multidrug resistance protein 1 OS=Homo sapiens GN=ABCB1 PE=1 SV=3                   "
"37","m.10346",250,2,3,0,1,-0.691,-0.7497,0.016798,0.683132,0.002857,"Q9NR16","Scavenger receptor cysteine-rich type 1 protein M160 OS=Homo sapiens GN=CD163L1 PE=1 SV=2                "
"38","m.1036",1192,1,1,2,1,0.765,0.7727,0.665689,0.215593,0.653676,"O57683","Splicing factor 3B subunit 1 OS=Xenopus laevis GN=sf3b1 PE=2 SV=1                  "
"39","m.10360",636,1,2,1,1,-0.175,-0.1764,0.633808,0.810692,0.155071,"A5D7E2","Transmembrane 9 superfamily member 4 OS=Bos taurus GN=TM9SF4 PE=2 SV=2                  "
"40","m.10378",725,2,3,2,0,-0.252,-0.3294,0.333533,0.781509,0.070374,"Q03516","Uncharacterized protein RSN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RSN1 PE=1 SV=1               "
"41","m.1038",113,5,4,5,3,0.228,0.4653,1,0.575077,0.607666,"P51397","Death-associated protein 1 OS=Homo sapiens GN=DAP PE=1 SV=3                    "
"42","m.10387",484,6,6,7,3,0.168,0.3827,1,0.650752,0.576842,"Q8IV20","Laccase domain-containing protein 1 OS=Homo sapiens GN=LACC1 PE=1 SV=1                   "
"43","m.104",1674,66,65,64,24,-0.035,-0.2629,0.455773,0.796341,0.101656,"Q68FD5","Clathrin heavy chain 1 OS=Mus musculus GN=Cltc PE=1 SV=3                   "
"44","m.1041",396,5,6,3,1,-0.726,-1.1959,0.000123,0.630467,1.6e-05,"Q0VFL3","KH domain-containing RNA-binding signal transduction-associated protein 2 OS=Xenopus tropicalis GN=khdrbs2 PE=2 SV=1                           "
"45","m.1042",331,3,4,4,2,0.191,0.3332,1,0.687596,0.553617,"Q9PTS2","Uroporphyrinogen decarboxylase OS=Danio rerio GN=urod PE=2 SV=1                     "
"46","m.1044",836,0,1,0,0,0.307,0.2765,1,0.722673,0.522174,"Q29M42","Coiled-coil and C2 domain-containing protein 1-like OS=Drosophila pseudoobscura pseudoobscura GN=GA18377 PE=3 SV=2                "
"47","m.10457",752,0,0,1,0,0.274,0.2524,1,0.735502,0.507179,"Q91372","Probable ATP-dependent RNA helicase DDX4 OS=Xenopus laevis GN=ddx4 PE=2 SV=1                  "
"48","m.10463",220,0,1,0,1,0.314,0.2717,1,0.725322,0.519266,"Q32NG4","Parkinson disease 7 domain-containing protein 1 OS=Xenopus laevis GN=pddc1 PE=2 SV=1                 "
"49","m.10468",320,8,10,11,3,0.098,0.2771,1,0.722338,0.522535,NA,NA
"50","m.10469",238,0,0,1,0,0.196,0.1796,0.998667,0.7677,0.455965,"P61291","Proteasome activator complex subunit 3 OS=Sus scrofa GN=PSME3 PE=2 SV=1                  "
"51","m.10472",547,5,8,4,6,0.083,0.1937,0.999196,0.762175,0.466562,"Q5D1D6","Interferon-induced guanylate-binding protein 1 OS=Chlorocebus aethiops GN=GBP1 PE=2 SV=1                   "
"52","m.10484",222,1,1,1,0,0.35,0.3222,1,0.694971,0.547931,"Q68EY7","Coiled-coil domain-containing protein 124-A OS=Xenopus laevis GN=ccdc124-a PE=2 SV=1                   "
"53","m.10496",298,9,12,10,3,-0.146,-0.3913,0.239121,0.766098,0.048315,"Q5R5D5","Alcohol dehydrogenase [NADP(+)] OS=Pongo abelii GN=AKR1A1 PE=2 SV=1                    "
"54","m.10499",214,2,4,2,0,-0.447,-0.5892,0.063974,0.716435,0.011644,"Q13825","Methylglutaconyl-CoA hydratase mitochondrial OS=Homo sapiens GN=AUH PE=1 SV=1                           "
"55","m.10517",796,1,1,1,0,0.347,0.2972,1,0.710694,0.534272,"3271430","Predicted protein OS=Nematostella vectensis GN=v1g241035 PE=4 SV=1                     "
"56","m.1054",285,8,10,7,5,-0.069,-0.179,0.628403,0.810369,0.153257,"Q2Q1W2","E3 ubiquitin-protein ligase TRIM71 OS=Homo sapiens GN=TRIM71 PE=1 SV=1                   "
"57","m.10558",176,1,3,3,0,0.326,0.432,1,0.60777,0.596356,"3280410","Predicted protein OS=Nematostella vectensis GN=v1g246076 PE=4 SV=1                     "
"58","m.10560",427,9,11,7,7,-0.014,-0.0399,0.878223,0.815591,0.265233,"Q55G75","PH domain-containing protein DDB_G0267786 OS=Dictyostelium discoideum GN=DDB_G0267786 PE=4 SV=1                   "
"59","m.10567",295,1,1,0,0,0.256,0.2347,0.999867,0.744202,0.495538,"Q8K1T0","Transmembrane protease serine 3 OS=Mus musculus GN=Tmprss3 PE=1 SV=2                   "
"60","m.10575",652,1,2,2,1,0.336,0.3762,1,0.655943,0.574006,"Q8K5C0","Grainyhead-like protein 2 homolog OS=Mus musculus GN=Grhl2 PE=2 SV=1                   "
"61","m.10586",414,0,2,1,0,-0.146,-0.1437,0.700644,0.814089,0.178924,"Q6IQ20","N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D OS=Homo sapiens GN=NAPEPLD PE=1 SV=2                    "
"62","m.10597",345,0,0,1,0,0.289,0.2667,1,0.728031,0.516195,"Q9W2U4","Serine/threonine-protein phosphatase 4 regulatory subunit 2 OS=Drosophila melanogaster GN=PPP4R2r PE=1 SV=2                 "
"63","m.1060",147,2,4,2,1,-0.423,-0.5711,0.073304,0.720687,0.013451,"P62184","Calmodulin OS=Renilla reniformis PE=1 SV=2                       "
"64","m.10603",487,0,1,0,0,0.251,0.2291,0.999805,0.746832,0.491745,"O54991","Contactin-associated protein 1 OS=Mus musculus GN=Cntnap1 PE=2 SV=2                    "
"65","m.10605",698,4,6,3,2,-0.404,-0.6878,0.028912,0.694989,0.005046,"P08478","Peptidyl-glycine alpha-amidating monooxygenase A OS=Xenopus laevis GN=pam-a PE=1 SV=3                   "
"66","m.10621",420,4,4,4,3,0.201,0.3825,1,0.650914,0.576755,"Q5EA61","Creatine kinase B-type OS=Bos taurus GN=CKB PE=2 SV=1                    "
"67","m.10669",322,0,1,0,0,0.259,0.2315,0.999829,0.745712,0.493377,"O15083","ERC protein 2 OS=Homo sapiens GN=ERC2 PE=1 SV=3                    "
"68","m.1069",424,3,4,5,3,0.5,0.9438,0.315015,0.08557,0.64671,"Q3T0K2","T-complex protein 1 subunit gamma OS=Bos taurus GN=CCT3 PE=1 SV=1                  "
"69","m.10693",451,1,4,1,1,-0.744,-0.8067,0.009891,0.673328,0.001641,"Q61555","Fibrillin-2 OS=Mus musculus GN=Fbn2 PE=1 SV=2                      "
"70","m.107",99,9,9,7,2,-0.363,-0.8663,0.005517,0.66418,0.00089,NA,NA
"71","m.10713",218,10,11,7,6,-0.123,-0.3386,0.318236,0.779289,0.066685,"P62494","Ras-related protein Rab-11A OS=Rattus norvegicus GN=Rab11a PE=1 SV=3                    "
"72","m.10714",429,8,10,9,3,-0.068,-0.1812,0.623824,0.810089,0.151732,"B1H120","Septin-8 OS=Xenopus tropicalis GN=sept8 PE=2 SV=1                      "
"73","m.10723",443,3,2,3,0,0.093,0.1323,0.994046,0.783968,0.418247,"Q8VHI3","GDP-fucose protein O-fucosyltransferase 2 OS=Mus musculus GN=Pofut2 PE=1 SV=1                   "
"74","m.10726",1630,3,3,4,1,0.144,0.2282,0.999789,0.747249,0.491131,"P02466","Collagen alpha-2(I) chain OS=Rattus norvegicus GN=Col1a2 PE=1 SV=3                    "
"75","m.1073",371,4,5,3,1,-0.53,-0.8685,0.005396,0.663863,0.000869,"Q9NZR1","Tropomodulin-2 OS=Homo sapiens GN=TMOD2 PE=1 SV=1                      "
"76","m.1074",292,1,1,1,0,0.32,0.276,1,0.722951,0.521873,"Q5SRE7","Phytanoyl-CoA dioxygenase domain-containing protein 1 OS=Homo sapiens GN=PHYHD1 PE=1 SV=2                  "
"77","m.10744",282,6,9,5,2,-0.457,-0.9475,0.002371,0.653416,0.000366,"P07846","Sorbitol dehydrogenase OS=Ovis aries GN=SORD PE=1 SV=1                     "
"78","m.10765",227,2,2,2,2,0.313,0.423,1,0.616098,0.593048,NA,NA
"79","m.10767",590,0,1,1,1,0.322,0.2964,1,0.711174,0.533817,"Q8AV28","Pericentriolar material 1 protein OS=Gallus gallus GN=PCM1 PE=2 SV=1                   "
"80","m.10807",572,29,28,32,15,0.157,0.785,0.638357,0.203501,0.653671,"3267080","Predicted protein OS=Nematostella vectensis GN=v1g197490 PE=4 SV=1                     "
"81","m.10812",189,6,5,4,4,-0.005,-0.0115,0.91277,0.813337,0.290705,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"82","m.10817",422,1,2,1,1,-0.169,-0.1686,0.649965,0.811617,0.160588,"Q63537","Synapsin-2 OS=Rattus norvegicus GN=Syn2 PE=1 SV=1                      "
"83","m.10818",372,2,4,1,0,-0.936,-1.0461,0.000787,0.6427,0.000114,"Q32KI9","Arylsulfatase I OS=Mus musculus GN=Arsi PE=2 SV=1                     "
"84","m.10831",206,4,4,4,3,0.215,0.4063,1,0.63098,0.586613,"Q292N4","Latrophilin Cirl OS=Drosophila pseudoobscura pseudoobscura GN=Cirl PE=3 SV=2                    "
"85","m.10852",208,1,1,2,1,0.821,0.7992,0.606661,0.190058,0.653539,"Q9WVL0","Maleylacetoacetate isomerase OS=Mus musculus GN=Gstz1 PE=1 SV=1                     "
"86","m.10862",241,0,1,1,0,0.274,0.2521,1,0.735654,0.506986,"B2RYG6","Ubiquitin thioesterase OTUB1 OS=Rattus norvegicus GN=Otub1 PE=1 SV=1                    "
"87","m.10883",471,10,13,8,4,-0.317,-0.8718,0.00522,0.663391,0.00084,"P34897","Serine hydroxymethyltransferase mitochondrial OS=Homo sapiens GN=SHMT2 PE=1 SV=3                           "
"88","m.1089",117,6,7,8,4,0.269,0.6631,0.879714,0.338957,0.648379,"P21571","ATP synthase-coupling factor 6 mitochondrial OS=Rattus norvegicus GN=Atp5j PE=1 SV=1                           "
"89","m.10893",298,21,22,20,13,0.093,0.3964,1,0.639452,0.582613,"P84335","Tropomyosin alpha-1 chain OS=Liza aurata PE=1 SV=1                     "
"90","m.10905",398,5,5,5,3,0.116,0.2372,0.999895,0.743009,0.497214,"F6XBL2","26S proteasome non-ATPase regulatory subunit 11 OS=Xenopus tropicalis GN=psmd11 PE=3 SV=2                 "
"91","m.10914",217,5,7,5,4,0.056,0.1243,0.992623,0.786387,0.411567,"Q5R8Z8","Ras-related protein Rab-14 OS=Pongo abelii GN=RAB14 PE=2 SV=3                    "
"92","m.10919",208,0,0,1,1,0.28,0.2493,1,0.737069,0.505178,"Q9Y2U8","Inner nuclear membrane protein Man1 OS=Homo sapiens GN=LEMD3 PE=1 SV=2                  "
"93","m.10920",962,0,1,1,0,0.307,0.2756,1,0.723173,0.521632,"O75694","Nuclear pore complex protein Nup155 OS=Homo sapiens GN=NUP155 PE=1 SV=1                  "
"94","m.10928",723,15,5,7,4,-0.249,-0.6524,0.038842,0.702336,0.006881,"Q9VZZ4","Peroxidasin OS=Drosophila melanogaster GN=Pxn PE=1 SV=1                      "
"95","m.10938",346,4,5,5,2,0.077,0.1499,0.996423,0.778312,0.432652,"Q8VHT6","Arsenite methyltransferase OS=Rattus norvegicus GN=As3mt PE=1 SV=1                     "
"96","m.10944",532,1,3,1,1,-0.482,-0.5033,0.118771,0.737327,0.02251,"Q8CJB9","E3 ubiquitin-protein ligase BRE1B OS=Rattus norvegicus GN=Rnf40 PE=1 SV=1                   "
"97","m.10974",566,8,12,8,1,-0.482,-1.1644,0.000186,0.632695,2.5e-05,"P31335","Bifunctional purine biosynthesis protein PURH OS=Gallus gallus GN=ATIC PE=1 SV=1                  "
"98","m.10998",251,1,1,1,0,0.282,0.2525,1,0.735451,0.507243,"Q5EB30","Outer dense fiber protein 3 OS=Xenopus tropicalis GN=odf3 PE=2 SV=1                  "
"99","m.110",1165,44,56,41,31,0.033,0.2116,0.999584,0.754687,0.479555,"Q80Y17","Lethal(2) giant larvae protein homolog 1 OS=Mus musculus GN=Llgl1 PE=1 SV=1                 "
"100","m.1100",513,2,3,2,1,-0.239,-0.3172,0.35447,0.784401,0.075497,"Q61753","D-3-phosphoglycerate dehydrogenase OS=Mus musculus GN=Phgdh PE=1 SV=3                     "
"101","m.1103",1107,1,3,1,0,-0.502,-0.5282,0.099986,0.7311,0.018718,"Q32LP4","Sodium-driven chloride bicarbonate exchanger OS=Bos taurus GN=SLC4A10 PE=2 SV=1                   "
"102","m.11035",299,0,1,3,1,1.201,1.2656,0.03458,0.007373,0.623506,"Q3T0B6","Complement component 1 Q subcomponent-binding protein mitochondrial OS=Bos taurus GN=C1QBP PE=2 SV=1                           "
"103","m.11045",121,2,1,3,1,0.627,0.7894,0.628542,0.199275,0.653644,"Q24799","Myophilin OS=Echinococcus granulosus PE=2 SV=1                       "
"104","m.11100",1144,6,7,6,4,0.06,0.1384,0.994981,0.78206,0.423286,"A3KPW9","Large proline-rich protein BAG6 OS=Danio rerio GN=Bag6 PE=3 SV=1                   "
"105","m.11107",150,8,10,10,0,-0.152,-0.3941,0.235331,0.765382,0.047463,"Q9CPW4","Actin-related protein 3-Feb complex subunit 5 OS=Mus musculus GN=Arpc5 PE=2 SV=3                 "
"106","m.11115",300,3,4,2,3,0.004,0.0064,0.931022,0.811312,0.30693,"Q9U8W7","Techylectin-5B OS=Tachypleus tridentatus PE=1 SV=1                       "
"107","m.11137",540,1,1,0,0,0.287,0.272,1,0.725157,0.519449,"A9JTG5","RanBP-type and C3HC4-type zinc finger-containing protein 1 OS=Danio rerio GN=rbck1 PE=2 SV=1                "
"108","m.11149",227,9,11,9,4,-0.082,-0.2303,0.521589,0.802548,0.120084,"O14818","Proteasome subunit alpha type-7 OS=Homo sapiens GN=PSMA7 PE=1 SV=1                   "
"109","m.11152",593,1,1,1,0,0.251,0.2314,0.999827,0.745758,0.49331,"4780878","Tenascin-X OS=Crassostrea gigas GN=CGI_10023352 PE=4 SV=1                      "
"110","m.11167",387,1,0,1,1,0.326,0.2924,1,0.713554,0.53153,"Q8TCT9","Minor histocompatibility antigen H13 OS=Homo sapiens GN=HM13 PE=1 SV=1                   "
"111","m.11180",213,0,1,1,0,0.292,0.2653,1,0.72878,0.515328,"Q9UBC2","Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens GN=EPS15L1 PE=1 SV=1                "
"112","m.11210",170,1,2,2,0,0.276,0.3213,1,0.695562,0.547457,"3269761","Predicted protein OS=Nematostella vectensis GN=v1g180953 PE=4 SV=1                     "
"113","m.1126",148,3,3,5,3,0.662,1.2085,0.05499,0.012215,0.627073,"Q5REY2","60S ribosomal protein L27a OS=Pongo abelii GN=RPL27A PE=2 SV=3                   "
"114","m.11265",213,3,3,2,1,-0.426,-0.5727,0.072436,0.720308,0.013282,"Q61220","Protein kinase C-binding protein NELL2 OS=Mus musculus GN=Nell2 PE=2 SV=3                  "
"115","m.11277",156,0,1,1,0,0.305,0.2694,1,0.726574,0.517859,"Q12965","Unconventional myosin-Ie OS=Homo sapiens GN=MYO1E PE=1 SV=2                     "
"116","m.11289",232,1,3,0,1,-0.522,-0.5587,0.080328,0.723651,0.014823,"3281455","Predicted protein OS=Nematostella vectensis GN=v1g215547 PE=4 SV=1                     "
"117","m.11298",283,2,2,1,0,-0.485,-0.4976,0.123442,0.738768,0.023463,"Q9UGM3","Deleted in malignant brain tumors 1 protein OS=Homo sapiens GN=DMBT1 PE=1 SV=2                "
"118","m.113",378,57,60,42,28,-0.156,-1.054,0.000718,0.641942,0.000104,NA,NA
"119","m.11307",740,0,1,1,0,0.26,0.2376,0.999899,0.742817,0.497482,"Q62077","1-phosphatidylinositol 45-bisphosphate phosphodiesterase gamma-1 OS=Mus musculus GN=Plcg1 PE=1 SV=2                           "
"120","m.11313",319,0,1,0,0,0.34,0.3063,1,0.705134,0.539363,"Q5R7K9","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Pongo abelii GN=EDIL3 PE=2 SV=1               "
"121","m.11319",252,1,1,1,0,0.26,0.2298,0.999814,0.746506,0.492222,"Q6P371","Hydroxyacid-oxoacid transhydrogenase mitochondrial OS=Xenopus tropicalis GN=adhfe1 PE=2 SV=1                           "
"122","m.1133",280,4,4,0,1,-1.213,-1.3679,1.1e-05,0.620767,1e-06,"Q9Y365","PCTP-like protein OS=Homo sapiens GN=STARD10 PE=1 SV=2                     "
"123","m.11340",155,2,3,2,1,-0.241,-0.3126,0.362552,0.785475,0.077499,"Q03376","Balbiani ring protein 3 OS=Chironomus tentans GN=BR3 PE=2 SV=1                   "
"124","m.1135",538,15,16,9,4,-0.534,-1.5899,0,0.612534,0,"P97793","ALK tyrosine kinase receptor OS=Mus musculus GN=Alk PE=1 SV=2                   "
"125","m.11354",351,4,7,3,2,-0.492,-0.8532,0.006289,0.666097,0.001021,"P43903","Quinone oxidoreductase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=qor PE=3 SV=2        "
"126","m.11369",202,4,5,3,2,-0.287,-0.4752,0.143211,0.744476,0.027542,NA,NA
"127","m.11382",877,1,2,1,0,-0.198,-0.1955,0.593972,0.808144,0.142039,"B1AZI6","THO complex subunit 2 OS=Mus musculus GN=Thoc2 PE=1 SV=1                   "
"128","m.1141",910,1,1,2,0,0.73,0.7368,0.743319,0.253146,0.653063,"Q6F3J0","Nuclear factor NF-kappa-B p105 subunit OS=Canis familiaris GN=NFKB1 PE=2 SV=2                  "
"129","m.11430",456,7,4,1,1,-1.567,-1.8164,0,0.607126,0,"Q8NDA2","Hemicentin-2 OS=Homo sapiens GN=HMCN2 PE=2 SV=2                      "
"130","m.1145",390,0,1,0,0,0.306,0.2769,1,0.72245,0.522415,NA,NA
"131","m.11458",213,4,4,3,3,0.04,0.0729,0.976608,0.799716,0.367012,"Q9H4G4","Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3                  "
"132","m.11472",334,2,3,3,0,0.091,0.128,0.993311,0.78528,0.414666,"O95219","Sorting nexin-4 OS=Homo sapiens GN=SNX4 PE=1 SV=1                     "
"133","m.11482",410,1,0,0,0,0.279,0.2601,1,0.731529,0.512077,"Q9BVL2","Nucleoporin p58/p45 OS=Homo sapiens GN=NUPL1 PE=1 SV=1                     "
"134","m.1149",736,1,1,1,1,0.286,0.2642,1,0.729366,0.514644,"Q5EE04","Nucleoprotein TPR (Fragment) OS=Xenopus laevis GN=tpr PE=1 SV=1                    "
"135","m.115",216,10,11,9,3,-0.219,-0.6015,0.05822,0.713597,0.01054,"Q58DS9","Ras-related protein Rab-5C OS=Bos taurus GN=RAB5C PE=2 SV=1                    "
"136","m.1152",2284,1,0,1,0,0.225,0.2007,0.999379,0.759311,0.471705,"O35474","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Mus musculus GN=Edil3 PE=1 SV=2               "
"137","m.11543",385,12,10,9,6,-0.042,-0.1222,0.7427,0.815603,0.195598,"Q6PZE0","Mucin-19 OS=Mus musculus GN=Muc19 PE=2 SV=2                      "
"138","m.11553",214,9,7,9,3,0.053,0.133,0.99416,0.783752,0.418827,"P46436","Glutathione S-transferase 1 OS=Ascaris suum GN=GST1 PE=1 SV=3                    "
"139","m.11555",111,2,3,1,1,-0.687,-0.7724,0.01365,0.679101,0.002299,NA,NA
"140","m.11561",392,0,0,1,0,0.345,0.3152,1,0.699516,0.54421,"Q00422","GA-binding protein alpha chain OS=Mus musculus GN=Gabpa PE=1 SV=2                   "
"141","m.1157",147,2,3,3,3,0.531,0.8528,0.489134,0.144476,0.651997,"P25867","Ubiquitin-conjugating enzyme E2-17 kDa OS=Drosophila melanogaster GN=eff PE=2 SV=1                   "
"142","m.1159",503,0,1,1,0,0.273,0.2555,1,0.733917,0.509163,"3269296","Predicted protein OS=Nematostella vectensis GN=v1g200212 PE=4 SV=1                     "
"143","m.11603",537,3,2,1,0,-0.725,-0.7755,0.013264,0.678564,0.002231,"3284280","Predicted protein OS=Nematostella vectensis GN=v1g219291 PE=4 SV=1                     "
"144","m.1163",121,2,3,3,3,0.561,0.8693,0.454621,0.132101,0.651243,"Q4R5J1","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Macaca fascicularis GN=NDUFA5 PE=3 SV=3               "
"145","m.11636",357,3,3,1,0,-0.917,-1.0575,0.000689,0.641611,9.9e-05,"3268757","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g87496 PE=4 SV=1                    "
"146","m.11687",197,0,0,0,1,0.297,0.2636,1,0.729685,0.51427,"Q8VED2","Biogenesis of lysosome-related organelles complex 1 subunit 4 OS=Mus musculus GN=Bloc1s4 PE=1 SV=1               "
"147","m.11700",147,1,3,5,3,1.08,1.6573,0.000595,9.7e-05,0.608457,"Q566N0","Bis(5'-adenosyl)-triphosphatase enpp4 OS=Danio rerio GN=enpp4 PE=2 SV=1                     "
"148","m.11721",335,1,2,1,0,-0.208,-0.2012,0.582056,0.807308,0.138283,"Q8NDA8","Maestro heat-like repeat-containing protein family member 1 OS=Homo sapiens GN=MROH1 PE=2 SV=3                "
