"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"12","m.10093",673,1,1,0,1,0.287,0.2555,1,0.704582,0.470872,"B0FYY4","Integrin beta-1 OS=Ovis aries GN=ITGB1 PE=2 SV=1                     "
"13","m.10110",697,0,1,0,0,0.231,0.2066,0.999899,0.730341,0.439799,"O11780","Transforming growth factor-beta-induced protein ig-h3 OS=Sus scrofa GN=TGFBI PE=1 SV=1                  "
"14","m.10111",222,0,2,1,1,-0.192,-0.1953,0.584542,0.790387,0.133543,"3660641","Uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_85349 PE=4 SV=1                     "
"15","m.1013",969,1,3,0,0,-0.512,-0.5392,0.097865,0.704897,0.016865,"A7RU46","Nck-associated protein 1 homolog OS=Nematostella vectensis GN=napA PE=3 SV=1                   "
"16","m.10132",182,1,2,2,3,0.883,1.1637,0.070884,0.011098,0.592916,"Q6NZW8","ADP-ribosylation factor-like protein 8B-A OS=Danio rerio GN=arl8ba PE=2 SV=1                   "
"17","m.10135",467,4,4,2,3,-0.184,-0.3098,0.365783,0.766667,0.075,"Q9YI37","Succinyl-CoA ligase [ADP-forming] subunit beta mitochondrial (Fragment) OS=Columba livia GN=SUCLA2 PE=1 SV=1                           "
"18","m.10138",474,2,1,2,2,0.651,0.8002,0.612078,0.153718,0.609848,"O77775","Neutrophil cytosol factor 2 OS=Bos taurus GN=NCF2 PE=2 SV=1                   "
"19","m.10139",271,0,1,0,0,0.233,0.2078,0.999911,0.729763,0.440604,"Q8R1W8","Interphotoreceptor matrix proteoglycan 1 OS=Mus musculus GN=Impg1 PE=1 SV=1                   "
"20","m.10146",361,2,1,1,1,-0.163,-0.161,0.654248,0.794949,0.155421,"O43639","Cytoplasmic protein NCK2 OS=Homo sapiens GN=NCK2 PE=1 SV=2                    "
"21","m.10183",616,1,0,1,0,0.271,0.2544,0.999997,0.705213,0.470213,"P60670","Nuclear protein localization protein 4 homolog OS=Mus musculus GN=Nploc4 PE=1 SV=3                 "
"22","m.10194",572,19,16,15,16,0.225,0.9305,0.338636,0.069651,0.606311,"P15178","Aspartate--tRNA ligase cytoplasmic OS=Rattus norvegicus GN=Dars PE=2 SV=1                           "
"23","m.10199",219,7,9,5,5,-0.141,-0.3489,0.302482,0.756606,0.060058,"Q05975","Ras-related protein Rab-2 OS=Lymnaea stagnalis GN=RAB2 PE=2 SV=1                    "
"24","m.10205",893,0,1,0,0,0.293,0.2644,1,0.699377,0.476138,"O88664","Serine/threonine-protein kinase TAO1 OS=Rattus norvegicus GN=Taok1 PE=1 SV=1                    "
"25","m.10239",279,1,2,0,1,-0.197,-0.1966,0.581895,0.790186,0.132752,"P31483","Nucleolysin TIA-1 isoform p40 OS=Homo sapiens GN=TIA1 PE=1 SV=3                   "
"26","m.10254",141,2,2,0,0,-0.554,-0.5703,0.078804,0.69692,0.013293,NA,NA
"27","m.10260",232,0,1,0,0,0.297,0.2688,1,0.696742,0.478697,"3665646","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_85506 PE=4 SV=1                    "
"28","m.10264",203,0,1,0,0,0.296,0.2722,1,0.694677,0.480654,"Q2QXC6","Probable serine/threonine-protein kinase WNK9 OS=Oryza sativa subsp. japonica GN=WNK9 PE=2 SV=1                 "
"29","m.1027",157,1,2,3,3,1.095,1.4759,0.00336,0.000414,0.57787,"3289105","Predicted protein OS=Nematostella vectensis GN=v1g225191 PE=4 SV=1                     "
"30","m.10289",705,0,0,1,0,0.294,0.2636,1,0.699851,0.47567,"P41541","General vesicular transport factor p115 OS=Bos taurus GN=USO1 PE=1 SV=1                  "
"31","m.10304",278,4,4,3,3,0.011,0.0184,0.936087,0.790791,0.293855,"Q96RW7","Hemicentin-1 OS=Homo sapiens GN=HMCN1 PE=1 SV=2                      "
"32","m.10324",680,4,4,2,4,0.043,0.0768,0.976108,0.778232,0.342097,"Q04446","14-alpha-glucan-branching enzyme OS=Homo sapiens GN=GBE1 PE=1 SV=3                           "
"33","m.10327",1122,2,2,0,3,0.333,0.4513,1,0.546948,0.559803,"Q1LZA7","LIM domain-containing protein 2 OS=Bos taurus GN=LIMD2 PE=2 SV=1                   "
"34","m.10342",512,1,0,0,0,0.294,0.2634,1,0.69997,0.475553,"P08183","Multidrug resistance protein 1 OS=Homo sapiens GN=ABCB1 PE=1 SV=3                   "
"35","m.10346",250,2,3,1,2,-0.249,-0.3313,0.330085,0.761212,0.066482,"Q9NR16","Scavenger receptor cysteine-rich type 1 protein M160 OS=Homo sapiens GN=CD163L1 PE=1 SV=2                "
"36","m.1036",1192,1,1,1,1,0.295,0.2637,1,0.699792,0.475728,"O57683","Splicing factor 3B subunit 1 OS=Xenopus laevis GN=sf3b1 PE=2 SV=1                  "
"37","m.10360",636,1,2,1,0,-0.223,-0.2228,0.528918,0.785749,0.117423,"A5D7E2","Transmembrane 9 superfamily member 4 OS=Bos taurus GN=TM9SF4 PE=2 SV=2                  "
"38","m.10378",725,2,3,1,1,-0.729,-0.812,0.010602,0.645461,0.001547,"Q03516","Uncharacterized protein RSN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RSN1 PE=1 SV=1               "
"39","m.1038",113,5,4,2,4,-0.073,-0.1346,0.706759,0.797421,0.173527,"P51397","Death-associated protein 1 OS=Homo sapiens GN=DAP PE=1 SV=3                    "
"40","m.10387",484,6,6,3,5,-0.071,-0.1508,0.67473,0.796017,0.162291,"Q8IV20","Laccase domain-containing protein 1 OS=Homo sapiens GN=LACC1 PE=1 SV=1                   "
"41","m.104",1674,66,65,52,66,0.25,2.0056,2e-06,0,0.565848,"Q68FD5","Clathrin heavy chain 1 OS=Mus musculus GN=Cltc PE=1 SV=3                   "
"42","m.1041",396,5,6,2,4,-0.309,-0.6033,0.061993,0.688762,0.010227,"Q0VFL3","KH domain-containing RNA-binding signal transduction-associated protein 2 OS=Xenopus tropicalis GN=khdrbs2 PE=2 SV=1                           "
"43","m.1042",331,3,4,2,2,-0.279,-0.4245,0.201144,0.735997,0.037662,"Q9PTS2","Uroporphyrinogen decarboxylase OS=Danio rerio GN=urod PE=2 SV=1                     "
"44","m.1044",836,0,1,0,0,0.299,0.272,1,0.694799,0.48054,"Q29M42","Coiled-coil and C2 domain-containing protein 1-like OS=Drosophila pseudoobscura pseudoobscura GN=GA18377 PE=3 SV=2                "
"45","m.10463",220,0,1,0,0,0.251,0.2262,1,0.720573,0.452684,"Q32NG4","Parkinson disease 7 domain-containing protein 1 OS=Xenopus laevis GN=pddc1 PE=2 SV=1                 "
"46","m.10468",320,8,10,4,9,0.024,0.0651,0.970083,0.781192,0.332525,NA,NA
"47","m.10469",238,0,0,1,1,0.255,0.2365,1,0.715147,0.459226,"P61291","Proteasome activator complex subunit 3 OS=Sus scrofa GN=PSME3 PE=2 SV=1                  "
"48","m.10472",547,5,8,3,4,-0.29,-0.6018,0.062687,0.689125,0.010352,"Q5D1D6","Interferon-induced guanylate-binding protein 1 OS=Chlorocebus aethiops GN=GBP1 PE=2 SV=1                   "
"49","m.10484",222,1,1,0,0,0.268,0.2435,1,0.711339,0.46358,"Q68EY7","Coiled-coil domain-containing protein 124-A OS=Xenopus laevis GN=ccdc124-a PE=2 SV=1                   "
"50","m.10496",298,9,12,7,11,0.185,0.563,0.988125,0.41721,0.588624,"Q5R5D5","Alcohol dehydrogenase [NADP(+)] OS=Pongo abelii GN=AKR1A1 PE=2 SV=1                    "
"51","m.10499",214,2,4,2,0,-0.436,-0.5645,0.08211,0.698387,0.013905,"Q13825","Methylglutaconyl-CoA hydratase mitochondrial OS=Homo sapiens GN=AUH PE=1 SV=1                           "
"52","m.10517",796,1,1,0,0,0.295,0.2711,1,0.695348,0.480023,"3271430","Predicted protein OS=Nematostella vectensis GN=v1g241035 PE=4 SV=1                     "
"53","m.1054",285,8,10,3,6,-0.36,-0.8597,0.006655,0.637522,0.000949,"Q2Q1W2","E3 ubiquitin-protein ligase TRIM71 OS=Homo sapiens GN=TRIM71 PE=1 SV=1                   "
"54","m.10558",176,1,3,1,2,0.043,0.0532,0.962986,0.783975,0.322725,"3280410","Predicted protein OS=Nematostella vectensis GN=v1g246076 PE=4 SV=1                     "
"55","m.10560",427,9,11,6,9,0.055,0.1575,0.997449,0.751771,0.405133,"Q55G75","PH domain-containing protein DDB_G0267786 OS=Dictyostelium discoideum GN=DDB_G0267786 PE=4 SV=1                   "
"56","m.10567",295,1,1,0,0,0.284,0.2536,0.999983,0.705671,0.469732,"Q8K1T0","Transmembrane protease serine 3 OS=Mus musculus GN=Tmprss3 PE=1 SV=2                   "
"57","m.10575",652,1,2,1,2,0.354,0.3951,1,0.601907,0.539791,"Q8K5C0","Grainyhead-like protein 2 homolog OS=Mus musculus GN=Grhl2 PE=2 SV=1                   "
"58","m.10586",414,0,2,0,0,-0.182,-0.1771,0.621608,0.792988,0.144912,"Q6IQ20","N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D OS=Homo sapiens GN=NAPEPLD PE=1 SV=2                    "
"59","m.1060",147,2,4,2,4,0.334,0.5629,0.988178,0.417334,0.588604,"P62184","Calmodulin OS=Renilla reniformis PE=1 SV=2                       "
"60","m.10603",487,0,1,1,0,0.29,0.2642,1,0.699496,0.476021,"O54991","Contactin-associated protein 1 OS=Mus musculus GN=Cntnap1 PE=2 SV=2                    "
"61","m.10605",698,4,6,1,2,-0.99,-1.378,1e-05,0.584246,1e-06,"P08478","Peptidyl-glycine alpha-amidating monooxygenase A OS=Xenopus laevis GN=pam-a PE=1 SV=3                   "
"62","m.10621",420,4,4,3,3,0.055,0.1002,0.985585,0.771648,0.360982,"Q5EA61","Creatine kinase B-type OS=Bos taurus GN=CKB PE=2 SV=1                    "
"63","m.10669",322,0,1,0,0,0.262,0.2361,1,0.715361,0.458975,"O15083","ERC protein 2 OS=Homo sapiens GN=ERC2 PE=1 SV=3                    "
"64","m.1069",424,3,4,1,1,-1.119,-1.2624,5.4e-05,0.592018,7e-06,"Q3T0K2","T-complex protein 1 subunit gamma OS=Bos taurus GN=CCT3 PE=1 SV=1                  "
"65","m.10693",451,1,4,0,1,-0.724,-0.7708,0.015557,0.652873,0.002319,"Q61555","Fibrillin-2 OS=Mus musculus GN=Fbn2 PE=1 SV=2                      "
"66","m.107",99,9,9,5,7,-0.061,-0.1579,0.660495,0.795288,0.157492,NA,NA
"67","m.10713",218,10,11,7,9,0.063,0.1879,0.999467,0.739001,0.426986,"P62494","Ras-related protein Rab-11A OS=Rattus norvegicus GN=Rab11a PE=1 SV=3                    "
"68","m.10714",429,8,10,3,5,-0.491,-1.1263,0.000325,0.603767,4.2e-05,"B1H120","Septin-8 OS=Xenopus tropicalis GN=sept8 PE=2 SV=1                      "
"69","m.10723",443,3,2,0,1,-0.713,-0.7723,0.015346,0.652594,0.002285,"Q8VHI3","GDP-fucose protein O-fucosyltransferase 2 OS=Mus musculus GN=Pofut2 PE=1 SV=1                   "
"70","m.10726",1630,3,3,4,5,0.753,1.4047,0.007281,0.000953,0.580695,"P02466","Collagen alpha-2(I) chain OS=Rattus norvegicus GN=Col1a2 PE=1 SV=3                    "
"71","m.1073",371,4,5,2,3,-0.273,-0.4814,0.142876,0.720334,0.025653,"Q9NZR1","Tropomodulin-2 OS=Homo sapiens GN=TMOD2 PE=1 SV=1                      "
"72","m.1074",292,1,1,1,0,0.29,0.2595,1,0.702263,0.473254,"Q5SRE7","Phytanoyl-CoA dioxygenase domain-containing protein 1 OS=Homo sapiens GN=PHYHD1 PE=1 SV=2                  "
"73","m.10744",282,6,9,2,3,-0.8,-1.5385,1e-06,0.576125,0,"P07846","Sorbitol dehydrogenase OS=Ovis aries GN=SORD PE=1 SV=1                     "
"74","m.10765",227,2,2,3,1,0.356,0.4803,1,0.515589,0.568599,NA,NA
"75","m.10767",590,0,1,1,1,0.286,0.2578,0.999988,0.703252,0.472244,"Q8AV28","Pericentriolar material 1 protein OS=Gallus gallus GN=PCM1 PE=2 SV=1                   "
"76","m.10807",572,29,28,17,32,0.203,1.0436,0.172212,0.030566,0.600069,"3267080","Predicted protein OS=Nematostella vectensis GN=v1g197490 PE=4 SV=1                     "
"77","m.10812",189,6,5,3,2,-0.493,-0.8968,0.004559,0.631795,0.00064,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"78","m.10817",422,1,2,0,0,-0.206,-0.2032,0.568479,0.789138,0.12878,"Q63537","Synapsin-2 OS=Rattus norvegicus GN=Syn2 PE=1 SV=1                      "
"79","m.10818",372,2,4,1,1,-0.954,-1.0715,0.000639,0.609428,8.4e-05,"Q32KI9","Arylsulfatase I OS=Mus musculus GN=Arsi PE=2 SV=1                     "
"80","m.10831",206,4,4,1,1,-1.22,-1.4259,5e-06,0.581529,1e-06,"Q292N4","Latrophilin Cirl OS=Drosophila pseudoobscura pseudoobscura GN=Cirl PE=3 SV=2                    "
"81","m.10852",208,1,1,1,2,0.802,0.8273,0.550833,0.132204,0.609672,"Q9WVL0","Maleylacetoacetate isomerase OS=Mus musculus GN=Gstz1 PE=1 SV=1                     "
"82","m.10862",241,0,1,0,0,0.325,0.2985,1,0.677846,0.495197,"B2RYG6","Ubiquitin thioesterase OTUB1 OS=Rattus norvegicus GN=Otub1 PE=1 SV=1                    "
"83","m.10883",471,10,13,2,7,-0.623,-1.5798,0,0.574447,0,"P34897","Serine hydroxymethyltransferase mitochondrial OS=Homo sapiens GN=SHMT2 PE=1 SV=3                           "
"84","m.10886",397,0,0,1,0,0.281,0.2499,0.999992,0.707772,0.467496,"Q6PB03","Phospholipase D3 OS=Xenopus laevis GN=pld3 PE=2 SV=1                     "
"85","m.1089",117,6,7,5,6,0.18,0.4399,1,0.558732,0.556069,"P21571","ATP synthase-coupling factor 6 mitochondrial OS=Rattus norvegicus GN=Atp5j PE=1 SV=1                           "
"86","m.10893",298,21,22,20,15,0.145,0.6362,0.923903,0.326387,0.60043,"P84335","Tropomyosin alpha-1 chain OS=Liza aurata PE=1 SV=1                     "
"87","m.10905",398,5,5,3,6,0.226,0.4814,1,0.514362,0.568914,"F6XBL2","26S proteasome non-ATPase regulatory subunit 11 OS=Xenopus tropicalis GN=psmd11 PE=3 SV=2                 "
"88","m.10914",217,5,7,4,4,-0.088,-0.1846,0.606336,0.791964,0.140161,"Q5R8Z8","Ras-related protein Rab-14 OS=Pongo abelii GN=RAB14 PE=2 SV=3                    "
"89","m.10920",962,0,1,0,0,0.291,0.2649,1,0.699079,0.476431,"O75694","Nuclear pore complex protein Nup155 OS=Homo sapiens GN=NUP155 PE=1 SV=1                  "
"90","m.10928",723,15,5,4,5,-0.485,-1.1598,0.000212,0.600583,2.7e-05,"Q9VZZ4","Peroxidasin OS=Drosophila melanogaster GN=Pxn PE=1 SV=1                      "
"91","m.10938",346,4,5,2,5,0.077,0.1501,0.99662,0.754642,0.399634,"Q8VHT6","Arsenite methyltransferase OS=Rattus norvegicus GN=As3mt PE=1 SV=1                     "
"92","m.10944",532,1,3,0,1,-0.505,-0.5238,0.108578,0.70894,0.018914,"Q8CJB9","E3 ubiquitin-protein ligase BRE1B OS=Rattus norvegicus GN=Rnf40 PE=1 SV=1                   "
"93","m.10974",566,8,12,1,5,-0.91,-1.8526,0,0.566308,0,"P31335","Bifunctional purine biosynthesis protein PURH OS=Gallus gallus GN=ATIC PE=1 SV=1                  "
"94","m.10998",251,1,1,0,0,0.268,0.2497,0.999989,0.707885,0.467375,"Q5EB30","Outer dense fiber protein 3 OS=Xenopus tropicalis GN=odf3 PE=2 SV=1                  "
"95","m.110",1165,44,56,27,33,-0.158,-0.99,0.001659,0.618984,0.000225,"Q80Y17","Lethal(2) giant larvae protein homolog 1 OS=Mus musculus GN=Llgl1 PE=1 SV=1                 "
"96","m.1100",513,2,3,3,1,0.063,0.09,0.981849,0.774626,0.352797,"Q61753","D-3-phosphoglycerate dehydrogenase OS=Mus musculus GN=Phgdh PE=1 SV=3                     "
"97","m.1103",1107,1,3,1,2,-0.017,-0.0213,0.893342,0.796142,0.261013,"Q32LP4","Sodium-driven chloride bicarbonate exchanger OS=Bos taurus GN=SLC4A10 PE=2 SV=1                   "
"98","m.11035",299,0,1,2,3,1.365,1.4879,0.002937,0.000358,0.57743,"Q3T0B6","Complement component 1 Q subcomponent-binding protein mitochondrial OS=Bos taurus GN=C1QBP PE=2 SV=1                           "
"99","m.11045",121,2,1,1,2,0.321,0.3598,1,0.632339,0.525058,"Q24799","Myophilin OS=Echinococcus granulosus PE=2 SV=1                       "
"100","m.11093",943,0,0,1,0,0.302,0.2683,1,0.697043,0.478408,"Q8UUU2","Phosphatidylinositol 3-kinase regulatory subunit alpha OS=Xenopus laevis GN=pik3r1-a PE=2 SV=1                  "
"101","m.11100",1144,6,7,5,5,0.073,0.1683,0.998405,0.747416,0.413036,"A3KPW9","Large proline-rich protein BAG6 OS=Danio rerio GN=Bag6 PE=3 SV=1                   "
"102","m.11107",150,8,10,7,8,0.155,0.4298,1,0.568906,0.552625,"Q9CPW4","Actin-related protein 3-Feb complex subunit 5 OS=Mus musculus GN=Arpc5 PE=2 SV=3                 "
"103","m.11115",300,3,4,2,1,-0.577,-0.7828,0.013938,0.650659,0.002064,"Q9U8W7","Techylectin-5B OS=Tachypleus tridentatus PE=1 SV=1                       "
"104","m.11137",540,1,1,0,0,0.322,0.2884,1,0.684492,0.489737,"A9JTG5","RanBP-type and C3HC4-type zinc finger-containing protein 1 OS=Danio rerio GN=rbck1 PE=2 SV=1                "
"105","m.11149",227,9,11,5,9,-0.005,-0.0149,0.901126,0.795455,0.266274,"O14818","Proteasome subunit alpha type-7 OS=Homo sapiens GN=PSMA7 PE=1 SV=1                   "
"106","m.11152",593,1,1,0,0,0.263,0.2326,1,0.717226,0.456768,"4780878","Tenascin-X OS=Crassostrea gigas GN=CGI_10023352 PE=4 SV=1                      "
"107","m.11167",387,1,0,0,1,0.271,0.2433,1,0.711449,0.463457,"Q8TCT9","Minor histocompatibility antigen H13 OS=Homo sapiens GN=HM13 PE=1 SV=1                   "
"108","m.11180",213,0,1,0,1,0.312,0.2804,1,0.689594,0.485302,"Q9UBC2","Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens GN=EPS15L1 PE=1 SV=1                "
"109","m.11210",170,1,2,1,2,0.323,0.3756,1,0.619109,0.531868,"3269761","Predicted protein OS=Nematostella vectensis GN=v1g180953 PE=4 SV=1                     "
"110","m.11237",275,0,0,1,0,0.292,0.26,1,0.701971,0.47355,"Q3SYV5","Tetraspanin-33 OS=Bos taurus GN=TSPAN33 PE=2 SV=1                      "
"111","m.1126",148,3,3,4,5,0.787,1.4364,0.005187,0.000662,0.579391,"Q5REY2","60S ribosomal protein L27a OS=Pongo abelii GN=RPL27A PE=2 SV=3                   "
"112","m.11265",213,3,3,2,2,-0.105,-0.1554,0.665517,0.795552,0.159173,"Q61220","Protein kinase C-binding protein NELL2 OS=Mus musculus GN=Nell2 PE=2 SV=3                  "
"113","m.11277",156,0,1,0,0,0.3,0.2692,1,0.6965,0.478928,"Q12965","Unconventional myosin-Ie OS=Homo sapiens GN=MYO1E PE=1 SV=2                     "
"114","m.11289",232,1,3,1,1,-0.479,-0.5143,0.115635,0.711462,0.020279,"3281455","Predicted protein OS=Nematostella vectensis GN=v1g215547 PE=4 SV=1                     "
"115","m.11298",283,2,2,0,1,-0.47,-0.5001,0.126847,0.715267,0.022471,"Q9UGM3","Deleted in malignant brain tumors 1 protein OS=Homo sapiens GN=DMBT1 PE=1 SV=2                "
"116","m.113",378,57,60,40,46,0.049,0.3488,1,0.641179,0.520107,NA,NA
"117","m.11307",740,0,1,1,1,0.272,0.2515,1,0.706867,0.468466,"Q62077","1-phosphatidylinositol 45-bisphosphate phosphodiesterase gamma-1 OS=Mus musculus GN=Plcg1 PE=1 SV=2                           "
"118","m.11313",319,0,1,0,0,0.273,0.2454,0.99999,0.710289,0.464749,"Q5R7K9","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Pongo abelii GN=EDIL3 PE=2 SV=1               "
"119","m.11319",252,1,1,0,0,0.289,0.2525,0.999996,0.706299,0.46907,"Q6P371","Hydroxyacid-oxoacid transhydrogenase mitochondrial OS=Xenopus tropicalis GN=adhfe1 PE=2 SV=1                           "
"120","m.1133",280,4,4,0,0,-1.242,-1.4628,3e-06,0.579614,0,"Q9Y365","PCTP-like protein OS=Homo sapiens GN=STARD10 PE=1 SV=2                     "
"121","m.11340",155,2,3,2,3,0.376,0.5604,0.989508,0.420435,0.588104,"Q03376","Balbiani ring protein 3 OS=Chironomus tentans GN=BR3 PE=2 SV=1                   "
"122","m.1135",538,15,16,9,10,-0.147,-0.4929,0.132845,0.71721,0.023655,"P97793","ALK tyrosine kinase receptor OS=Mus musculus GN=Alk PE=1 SV=2                   "
"123","m.11354",351,4,7,3,4,-0.112,-0.2295,0.515541,0.7845,0.113693,"P43903","Quinone oxidoreductase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=qor PE=3 SV=2        "
"124","m.11369",202,4,5,1,3,-0.53,-0.8388,0.008185,0.640918,0.001179,NA,NA
"125","m.11382",877,1,2,0,1,-0.152,-0.1596,0.657069,0.795104,0.156354,"B1AZI6","THO complex subunit 2 OS=Mus musculus GN=Thoc2 PE=1 SV=1                   "
"126","m.1141",910,1,1,1,2,0.749,0.7458,0.733107,0.203474,0.608935,"Q6F3J0","Nuclear factor NF-kappa-B p105 subunit OS=Canis familiaris GN=NFKB1 PE=2 SV=2                  "
"127","m.11430",456,7,4,2,0,-1.061,-1.5185,1e-06,0.576993,0,"Q8NDA2","Hemicentin-2 OS=Homo sapiens GN=HMCN2 PE=2 SV=2                      "
"128","m.1145",390,0,1,0,0,0.298,0.2675,1,0.697524,0.477944,NA,NA
"129","m.11458",213,4,4,3,2,-0.15,-0.2565,0.462732,0.77905,0.099446,"Q9H4G4","Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3                  "
"130","m.11472",334,2,3,1,2,-0.239,-0.3111,0.363564,0.766343,0.074464,"O95219","Sorting nexin-4 OS=Homo sapiens GN=SNX4 PE=1 SV=1                     "
"131","m.11482",410,1,0,0,0,0.313,0.2706,1,0.695652,0.479736,"Q9BVL2","Nucleoporin p58/p45 OS=Homo sapiens GN=NUPL1 PE=1 SV=1                     "
"132","m.1149",736,1,1,1,1,0.295,0.2634,1,0.69997,0.475553,"Q5EE04","Nucleoprotein TPR (Fragment) OS=Xenopus laevis GN=tpr PE=1 SV=1                    "
"133","m.115",216,10,11,6,8,-0.061,-0.1735,0.628929,0.793455,0.147226,"Q58DS9","Ras-related protein Rab-5C OS=Bos taurus GN=RAB5C PE=2 SV=1                    "
"134","m.1152",2284,1,0,0,1,0.249,0.2229,1,0.722269,0.450554,"O35474","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Mus musculus GN=Edil3 PE=1 SV=2               "
"135","m.11543",385,12,10,9,12,0.306,0.9715,0.269605,0.052437,0.604216,"Q6PZE0","Mucin-19 OS=Mus musculus GN=Muc19 PE=2 SV=2                      "
"136","m.11553",214,9,7,7,8,0.294,0.8027,0.606415,0.151642,0.609848,"P46436","Glutathione S-transferase 1 OS=Ascaris suum GN=GST1 PE=1 SV=3                    "
"137","m.11555",111,2,3,0,0,-0.71,-0.7691,0.015799,0.65319,0.002357,NA,NA
"138","m.1157",147,2,3,1,3,0.059,0.0803,0.977739,0.777303,0.344945,"P25867","Ubiquitin-conjugating enzyme E2-17 kDa OS=Drosophila melanogaster GN=eff PE=2 SV=1                   "
"139","m.1159",503,0,1,0,0,0.343,0.3126,1,0.668175,0.502561,"3269296","Predicted protein OS=Nematostella vectensis GN=v1g200212 PE=4 SV=1                     "
"140","m.11603",537,3,2,1,2,-0.245,-0.312,0.362033,0.766119,0.074094,"3284280","Predicted protein OS=Nematostella vectensis GN=v1g219291 PE=4 SV=1                     "
"141","m.1163",121,2,3,2,2,0.083,0.1163,0.990343,0.766604,0.373724,"Q4R5J1","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Macaca fascicularis GN=NDUFA5 PE=3 SV=3               "
"142","m.11636",357,3,3,0,0,-0.909,-1.0207,0.001167,0.615216,0.000157,"3268757","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g87496 PE=4 SV=1                    "
"143","m.11700",147,1,3,0,0,-0.515,-0.552,0.089617,0.701582,0.015307,"Q566N0","Bis(5'-adenosyl)-triphosphatase enpp4 OS=Danio rerio GN=enpp4 PE=2 SV=1                     "
"144","m.11721",335,1,2,0,0,-0.175,-0.1777,0.620388,0.792909,0.144529,"Q8NDA8","Maestro heat-like repeat-containing protein family member 1 OS=Homo sapiens GN=MROH1 PE=2 SV=3                "
"145","m.11724",829,7,7,2,5,-0.375,-0.7977,0.012135,0.647973,0.001783,"P21575","Dynamin-1 OS=Rattus norvegicus GN=Dnm1 PE=1 SV=2                      "
"146","m.11725",118,1,1,1,1,0.279,0.2405,0.999997,0.712983,0.461723,"Q5EBF1","Cytosolic purine 5'-nucleotidase OS=Xenopus tropicalis GN=nt5c2 PE=2 SV=1                    "
"147","m.11740",629,2,1,1,1,-0.128,-0.1286,0.718423,0.797847,0.177786,"Q14192","Four and a half LIM domains protein 2 OS=Homo sapiens GN=FHL2 PE=1 SV=3               "
