"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"33","m.10304",278,4,4,3,3,3,5,-13.653,-1.9283,0.566952,0.940076,0.229924,"Q96RW7","Hemicentin-1 OS=Homo sapiens GN=HMCN1 PE=1 SV=2                      "
"34","m.10324",680,4,4,2,4,2,0,-5.686,-0.8607,1,0.930389,0.877059,"Q04446","14-alpha-glucan-branching enzyme OS=Homo sapiens GN=GBE1 PE=1 SV=3                           "
"35","m.10327",1122,2,2,0,3,2,1,1.984,0.3023,0.809679,0.417222,0.941467,"Q1LZA7","LIM domain-containing protein 2 OS=Bos taurus GN=LIMD2 PE=2 SV=1                   "
"36","m.10342",512,1,0,0,0,0,0,-9.625,-1.3611,0.992046,0.951057,0.67067,"P08183","Multidrug resistance protein 1 OS=Homo sapiens GN=ABCB1 PE=1 SV=3                   "
"37","m.10346",250,2,3,1,2,0,1,-2.535,-0.2617,1,0.813591,0.936201,"Q9NR16","Scavenger receptor cysteine-rich type 1 protein M160 OS=Homo sapiens GN=CD163L1 PE=1 SV=2                "
"38","m.1036",1192,1,1,1,1,2,1,-8.445,-1.1331,1,0.94506,0.796769,"O57683","Splicing factor 3B subunit 1 OS=Xenopus laevis GN=sf3b1 PE=2 SV=1                  "
"39","m.10360",636,1,2,1,0,1,1,-4.502,-0.7066,0.999985,0.915762,0.902187,"A5D7E2","Transmembrane 9 superfamily member 4 OS=Bos taurus GN=TM9SF4 PE=2 SV=2                  "
"40","m.10378",725,2,3,1,1,2,0,-5.655,-0.7815,1,0.923639,0.891277,"Q03516","Uncharacterized protein RSN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RSN1 PE=1 SV=1               "
"41","m.1038",113,5,4,2,4,5,3,-5.442,-0.7131,1,0.916512,0.901325,"P51397","Death-associated protein 1 OS=Homo sapiens GN=DAP PE=1 SV=3                    "
"42","m.10387",484,6,6,3,5,7,3,0.71,0.1368,0.924056,0.560187,0.94352,"Q8IV20","Laccase domain-containing protein 1 OS=Homo sapiens GN=LACC1 PE=1 SV=1                   "
"43","m.104",1674,66,65,52,66,64,24,2.402,0.7999,0.274799,0.091982,0.927663,"Q68FD5","Clathrin heavy chain 1 OS=Mus musculus GN=Cltc PE=1 SV=3                   "
"44","m.1041",396,5,6,2,4,3,1,-0.705,-0.1332,0.999999,0.752553,0.940415,"Q0VFL3","KH domain-containing RNA-binding signal transduction-associated protein 2 OS=Xenopus tropicalis GN=khdrbs2 PE=2 SV=1                           "
"45","m.1042",331,3,4,2,2,4,2,-5.824,-0.7911,1,0.924537,0.889712,"Q9PTS2","Uroporphyrinogen decarboxylase OS=Danio rerio GN=urod PE=2 SV=1                     "
"46","m.1044",836,0,1,0,0,0,0,-1.855,-0.367,1,0.850119,0.931408,"Q29M42","Coiled-coil and C2 domain-containing protein 1-like OS=Drosophila pseudoobscura pseudoobscura GN=GA18377 PE=3 SV=2                "
"47","m.10457",752,0,0,0,0,1,0,-5.501,-0.7347,1,0.918908,0.898351,"Q91372","Probable ATP-dependent RNA helicase DDX4 OS=Xenopus laevis GN=ddx4 PE=2 SV=1                  "
"48","m.10463",220,0,1,0,0,0,1,-5.591,-1.0021,1,0.93935,0.842667,"Q32NG4","Parkinson disease 7 domain-containing protein 1 OS=Xenopus laevis GN=pddc1 PE=2 SV=1                 "
"49","m.10468",320,8,10,4,9,11,3,-7.794,-1.7827,0.693929,0.945194,0.336179,NA,NA
"50","m.10469",238,0,0,1,1,1,0,-9.72,-1.2883,0.999999,0.949593,0.718245,"P61291","Proteasome activator complex subunit 3 OS=Sus scrofa GN=PSME3 PE=2 SV=1                  "
"51","m.10472",547,5,8,3,4,4,6,-0.635,-0.1272,0.999998,0.749184,0.940576,"Q5D1D6","Interferon-induced guanylate-binding protein 1 OS=Chlorocebus aethiops GN=GBP1 PE=2 SV=1                   "
"52","m.10484",222,1,1,0,0,1,0,-3.656,-0.4437,1,0.870768,0.926932,"Q68EY7","Coiled-coil domain-containing protein 124-A OS=Xenopus laevis GN=ccdc124-a PE=2 SV=1                   "
"53","m.10496",298,9,12,7,11,10,3,10.146,1.5684,0.006755,0.001535,0.913913,"Q5R5D5","Alcohol dehydrogenase [NADP(+)] OS=Pongo abelii GN=AKR1A1 PE=2 SV=1                    "
"54","m.10499",214,2,4,2,0,2,0,-4.03,-0.4621,1,0.875098,0.925712,"Q13825","Methylglutaconyl-CoA hydratase mitochondrial OS=Homo sapiens GN=AUH PE=1 SV=1                           "
"55","m.10517",796,1,1,0,0,1,0,-8.764,-1.1523,1,0.945735,0.788616,"3271430","Predicted protein OS=Nematostella vectensis GN=v1g241035 PE=4 SV=1                     "
"56","m.1054",285,8,10,3,6,7,5,-3.201,-0.502,1,0.883756,0.922849,"Q2Q1W2","E3 ubiquitin-protein ligase TRIM71 OS=Homo sapiens GN=TRIM71 PE=1 SV=1                   "
"57","m.10558",176,1,3,1,2,3,0,-0.844,-0.1602,1,0.767106,0.939654,"3280410","Predicted protein OS=Nematostella vectensis GN=v1g246076 PE=4 SV=1                     "
"58","m.10560",427,9,11,6,9,7,7,0.237,0.0394,0.966236,0.638074,0.943419,"Q55G75","PH domain-containing protein DDB_G0267786 OS=Dictyostelium discoideum GN=DDB_G0267786 PE=4 SV=1                   "
"59","m.10567",295,1,1,0,0,0,0,-4.464,-0.6525,1,0.908976,0.9088,"Q8K1T0","Transmembrane protease serine 3 OS=Mus musculus GN=Tmprss3 PE=1 SV=2                   "
"60","m.10575",652,1,2,1,2,2,1,-0.323,-0.0604,0.99277,0.70847,0.942132,"Q8K5C0","Grainyhead-like protein 2 homolog OS=Mus musculus GN=Grhl2 PE=2 SV=1                   "
"61","m.10586",414,0,2,0,0,1,0,0.327,0.0509,0.962171,0.629297,0.943489,"Q6IQ20","N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D OS=Homo sapiens GN=NAPEPLD PE=1 SV=2                    "
"62","m.10597",345,0,0,0,0,1,0,-10.077,-1.5204,0.917687,0.95162,0.549297,"Q9W2U4","Serine/threonine-protein phosphatase 4 regulatory subunit 2 OS=Drosophila melanogaster GN=PPP4R2r PE=1 SV=2                 "
"63","m.1060",147,2,4,2,4,2,1,-1.38,-0.2179,1,0.795042,0.937814,"P62184","Calmodulin OS=Renilla reniformis PE=1 SV=2                       "
"64","m.10603",487,0,1,1,0,0,0,-9.184,-1.0889,1,0.94336,0.814062,"O54991","Contactin-associated protein 1 OS=Mus musculus GN=Cntnap1 PE=2 SV=2                    "
"65","m.10605",698,4,6,1,2,3,2,-6.774,-1.0502,1,0.94169,0.827637,"P08478","Peptidyl-glycine alpha-amidating monooxygenase A OS=Xenopus laevis GN=pam-a PE=1 SV=3                   "
"66","m.10621",420,4,4,3,3,4,3,-5.309,-0.9868,1,0.938539,0.847055,"Q5EA61","Creatine kinase B-type OS=Bos taurus GN=CKB PE=2 SV=1                    "
"67","m.10669",322,0,1,0,0,0,0,-2.569,-0.5336,1,0.889961,0.920352,"O15083","ERC protein 2 OS=Homo sapiens GN=ERC2 PE=1 SV=3                    "
"68","m.1069",424,3,4,1,1,5,3,-7.444,-1.3003,0.999999,0.949866,0.71088,"Q3T0K2","T-complex protein 1 subunit gamma OS=Bos taurus GN=CCT3 PE=1 SV=1                  "
"69","m.10693",451,1,4,0,1,1,1,-11.778,-1.7959,0.681943,0.944735,0.325979,"Q61555","Fibrillin-2 OS=Mus musculus GN=Fbn2 PE=1 SV=2                      "
"70","m.107",99,9,9,5,7,7,2,-12.365,-2.6983,0.038396,0.922746,0.005695,NA,NA
"71","m.10713",218,10,11,7,9,7,6,-5.83,-0.893,1,0.93275,0.870323,"P62494","Ras-related protein Rab-11A OS=Rattus norvegicus GN=Rab11a PE=1 SV=3                    "
"72","m.10714",429,8,10,3,5,9,3,-0.559,-0.1013,0.999705,0.734066,0.941239,"B1H120","Septin-8 OS=Xenopus tropicalis GN=sept8 PE=2 SV=1                      "
"73","m.10723",443,3,2,0,1,3,0,-2.246,-0.3261,1,0.837171,0.933437,"Q8VHI3","GDP-fucose protein O-fucosyltransferase 2 OS=Mus musculus GN=Pofut2 PE=1 SV=1                   "
"74","m.10726",1630,3,3,4,5,4,1,-9.692,-1.5568,0.891788,0.951198,0.519603,"P02466","Collagen alpha-2(I) chain OS=Rattus norvegicus GN=Col1a2 PE=1 SV=3                    "
"75","m.1073",371,4,5,2,3,3,1,-2.467,-0.2856,1,0.822829,0.935233,"Q9NZR1","Tropomodulin-2 OS=Homo sapiens GN=TMOD2 PE=1 SV=1                      "
"76","m.1074",292,1,1,1,0,1,0,-5.433,-0.8358,1,0.928422,0.881863,"Q5SRE7","Phytanoyl-CoA dioxygenase domain-containing protein 1 OS=Homo sapiens GN=PHYHD1 PE=1 SV=2                  "
"77","m.10744",282,6,9,2,3,5,2,-2.464,-0.4438,1,0.870792,0.926926,"P07846","Sorbitol dehydrogenase OS=Ovis aries GN=SORD PE=1 SV=1                     "
"78","m.10765",227,2,2,3,1,2,2,-1.166,-0.1878,1,0.78099,0.938812,NA,NA
"79","m.10767",590,0,1,1,1,1,1,-2.026,-0.2821,1,0.821513,0.935378,"Q8AV28","Pericentriolar material 1 protein OS=Gallus gallus GN=PCM1 PE=2 SV=1                   "
"80","m.10807",572,29,28,17,32,32,15,-1.138,-0.3629,1,0.848886,0.931622,"3267080","Predicted protein OS=Nematostella vectensis GN=v1g197490 PE=4 SV=1                     "
"81","m.10812",189,6,5,3,2,4,4,2.932,0.454,0.663219,0.29088,0.937882,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"82","m.10817",422,1,2,0,0,1,1,-9.436,-1.2142,1,0.947679,0.759456,"Q63537","Synapsin-2 OS=Rattus norvegicus GN=Syn2 PE=1 SV=1                      "
"83","m.10818",372,2,4,1,1,1,0,-5.524,-0.9298,1,0.935199,0.861892,"Q32KI9","Arylsulfatase I OS=Mus musculus GN=Arsi PE=2 SV=1                     "
"84","m.10831",206,4,4,1,1,4,3,-7.582,-1.1506,1,0.945677,0.789354,"Q292N4","Latrophilin Cirl OS=Drosophila pseudoobscura pseudoobscura GN=Cirl PE=3 SV=2                    "
"85","m.10852",208,1,1,1,2,2,1,0.84,0.1563,0.913397,0.543781,0.943413,"Q9WVL0","Maleylacetoacetate isomerase OS=Mus musculus GN=Gstz1 PE=1 SV=1                     "
"86","m.10862",241,0,1,0,0,1,0,-8.094,-1.4433,0.961984,0.951841,0.610318,"B2RYG6","Ubiquitin thioesterase OTUB1 OS=Rattus norvegicus GN=Otub1 PE=1 SV=1                    "
"87","m.10883",471,10,13,2,7,8,4,-12.641,-2.2059,0.340632,0.932027,0.083121,"P34897","Serine hydroxymethyltransferase mitochondrial OS=Homo sapiens GN=SHMT2 PE=1 SV=3                           "
"88","m.10886",397,0,0,1,0,0,0,-5.581,-0.7668,1,0.922218,0.893596,"Q6PB03","Phospholipase D3 OS=Xenopus laevis GN=pld3 PE=2 SV=1                     "
"89","m.1089",117,6,7,5,6,8,4,-6.086,-0.9878,1,0.938593,0.846773,"P21571","ATP synthase-coupling factor 6 mitochondrial OS=Rattus norvegicus GN=Atp5j PE=1 SV=1                           "
"90","m.10893",298,21,22,20,15,20,13,9.186,1.6743,0.003158,0.000763,0.912942,"P84335","Tropomyosin alpha-1 chain OS=Liza aurata PE=1 SV=1                     "
"91","m.10905",398,5,5,3,6,5,3,-8.161,-0.9789,1,0.938106,0.84925,"F6XBL2","26S proteasome non-ATPase regulatory subunit 11 OS=Xenopus tropicalis GN=psmd11 PE=3 SV=2                 "
"92","m.10914",217,5,7,4,4,5,4,-4.737,-0.7583,1,0.92137,0.894896,"Q5R8Z8","Ras-related protein Rab-14 OS=Pongo abelii GN=RAB14 PE=2 SV=3                    "
"93","m.10919",208,0,0,0,0,1,1,-7.266,-0.894,1,0.93282,0.870105,"Q9Y2U8","Inner nuclear membrane protein Man1 OS=Homo sapiens GN=LEMD3 PE=1 SV=2                  "
"94","m.10920",962,0,1,0,0,1,0,-3.815,-0.6287,1,0.905655,0.911418,"O75694","Nuclear pore complex protein Nup155 OS=Homo sapiens GN=NUP155 PE=1 SV=1                  "
"95","m.10928",723,15,5,4,5,7,4,1.98,0.4865,0.627847,0.266064,0.936989,"Q9VZZ4","Peroxidasin OS=Drosophila melanogaster GN=Pxn PE=1 SV=1                      "
"96","m.10938",346,4,5,2,5,5,2,-7.891,-1.3892,0.983718,0.95144,0.650724,"Q8VHT6","Arsenite methyltransferase OS=Rattus norvegicus GN=As3mt PE=1 SV=1                     "
"97","m.10944",532,1,3,0,1,1,1,-7.606,-1.0401,1,0.941224,0.830955,"Q8CJB9","E3 ubiquitin-protein ligase BRE1B OS=Rattus norvegicus GN=Rnf40 PE=1 SV=1                   "
"98","m.10974",566,8,12,1,5,8,1,-7.183,-1.3084,0.999998,0.950045,0.705795,"P31335","Bifunctional purine biosynthesis protein PURH OS=Gallus gallus GN=ATIC PE=1 SV=1                  "
"99","m.10998",251,1,1,0,0,1,0,-1.302,-0.2465,1,0.807399,0.936783,"Q5EB30","Outer dense fiber protein 3 OS=Xenopus tropicalis GN=odf3 PE=2 SV=1                  "
"100","m.110",1165,44,56,27,33,41,31,-13.181,-4.7982,0,0.910584,0,"Q80Y17","Lethal(2) giant larvae protein homolog 1 OS=Mus musculus GN=Llgl1 PE=1 SV=1                 "
"101","m.1100",513,2,3,3,1,2,1,-2.892,-0.5439,1,0.891868,0.919491,"Q61753","D-3-phosphoglycerate dehydrogenase OS=Mus musculus GN=Phgdh PE=1 SV=3                     "
"102","m.1103",1107,1,3,1,2,1,0,-4.311,-0.5854,1,0.899021,0.91577,"Q32LP4","Sodium-driven chloride bicarbonate exchanger OS=Bos taurus GN=SLC4A10 PE=2 SV=1                   "
"103","m.11035",299,0,1,2,3,3,1,-6.104,-1.1901,1,0.946962,0.77135,"Q3T0B6","Complement component 1 Q subcomponent-binding protein mitochondrial OS=Bos taurus GN=C1QBP PE=2 SV=1                           "
"104","m.11045",121,2,1,1,2,3,1,-4.776,-0.6035,1,0.901891,0.914012,"Q24799","Myophilin OS=Echinococcus granulosus PE=2 SV=1                       "
"105","m.11093",943,0,0,1,0,0,0,-7.428,-1.082,1,0.943075,0.816586,"Q8UUU2","Phosphatidylinositol 3-kinase regulatory subunit alpha OS=Xenopus laevis GN=pik3r1-a PE=2 SV=1                  "
"106","m.11100",1144,6,7,5,5,6,4,-4.13,-0.6241,1,0.904987,0.911905,"A3KPW9","Large proline-rich protein BAG6 OS=Danio rerio GN=Bag6 PE=3 SV=1                   "
"107","m.11107",150,8,10,7,8,10,0,-7.515,-1.2515,1,0.948694,0.739613,"Q9CPW4","Actin-related protein 3-Feb complex subunit 5 OS=Mus musculus GN=Arpc5 PE=2 SV=3                 "
"108","m.11115",300,3,4,2,1,2,3,-6.621,-1.0719,1,0.942648,0.820197,"Q9U8W7","Techylectin-5B OS=Tachypleus tridentatus PE=1 SV=1                       "
"109","m.11137",540,1,1,0,0,0,0,-5.894,-0.823,1,0.927357,0.884209,"A9JTG5","RanBP-type and C3HC4-type zinc finger-containing protein 1 OS=Danio rerio GN=rbck1 PE=2 SV=1                "
"110","m.11149",227,9,11,5,9,9,4,1.129,0.1281,0.928561,0.567434,0.943555,"O14818","Proteasome subunit alpha type-7 OS=Homo sapiens GN=PSMA7 PE=1 SV=1                   "
"111","m.11152",593,1,1,0,0,1,0,-7.696,-0.9994,1,0.939209,0.843455,"4780878","Tenascin-X OS=Crassostrea gigas GN=CGI_10023352 PE=4 SV=1                      "
"112","m.11167",387,1,0,0,1,1,1,-9.761,-1.7991,0.679045,0.944623,0.323521,"Q8TCT9","Minor histocompatibility antigen H13 OS=Homo sapiens GN=HM13 PE=1 SV=1                   "
"113","m.11180",213,0,1,0,1,1,0,-4.192,-0.9361,1,0.935594,0.860363,"Q9UBC2","Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens GN=EPS15L1 PE=1 SV=1                "
"114","m.11210",170,1,2,1,2,2,0,-6.817,-0.9569,1,0.936852,0.855123,"3269761","Predicted protein OS=Nematostella vectensis GN=v1g180953 PE=4 SV=1                     "
"115","m.11237",275,0,0,1,0,0,0,-3.479,-0.492,1,0.881676,0.923596,"Q3SYV5","Tetraspanin-33 OS=Bos taurus GN=TSPAN33 PE=2 SV=1                      "
"116","m.1126",148,3,3,4,5,5,3,-2.735,-0.4688,1,0.87662,0.925253,"Q5REY2","60S ribosomal protein L27a OS=Pongo abelii GN=RPL27A PE=2 SV=3                   "
"117","m.11265",213,3,3,2,2,2,1,-6.21,-0.8642,1,0.930655,0.876357,"Q61220","Protein kinase C-binding protein NELL2 OS=Mus musculus GN=Nell2 PE=2 SV=3                  "
"118","m.11277",156,0,1,0,0,1,0,-6.165,-0.7487,1,0.920388,0.896328,"Q12965","Unconventional myosin-Ie OS=Homo sapiens GN=MYO1E PE=1 SV=2                     "
"119","m.11289",232,1,3,1,1,0,1,-11.598,-1.5663,0.884577,0.951057,0.5118,"3281455","Predicted protein OS=Nematostella vectensis GN=v1g215547 PE=4 SV=1                     "
"120","m.11298",283,2,2,0,1,1,0,-9.133,-1.3602,0.992285,0.951043,0.671296,"Q9UGM3","Deleted in malignant brain tumors 1 protein OS=Homo sapiens GN=DMBT1 PE=1 SV=2                "
"121","m.113",378,57,60,40,46,42,28,1.061,0.6641,0.421049,0.152023,0.931757,NA,NA
"122","m.11307",740,0,1,1,1,1,0,-8.991,-1.1417,1,0.945367,0.793167,"Q62077","1-phosphatidylinositol 45-bisphosphate phosphodiesterase gamma-1 OS=Mus musculus GN=Plcg1 PE=1 SV=2                           "
"123","m.11313",319,0,1,0,0,0,0,-4.365,-0.6634,1,0.910426,0.907544,"Q5R7K9","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Pongo abelii GN=EDIL3 PE=2 SV=1               "
"124","m.11319",252,1,1,0,0,1,0,-10.491,-1.2919,1,0.949676,0.716056,"Q6P371","Hydroxyacid-oxoacid transhydrogenase mitochondrial OS=Xenopus tropicalis GN=adhfe1 PE=2 SV=1                           "
"125","m.1133",280,4,4,0,0,0,1,-4.985,-0.7597,1,0.921511,0.894684,"Q9Y365","PCTP-like protein OS=Homo sapiens GN=STARD10 PE=1 SV=2                     "
"126","m.11340",155,2,3,2,3,2,1,-7.568,-1.2559,1,0.948807,0.737153,"Q03376","Balbiani ring protein 3 OS=Chironomus tentans GN=BR3 PE=2 SV=1                   "
"127","m.1135",538,15,16,9,10,9,4,-1.076,-0.1664,1,0.770311,0.939471,"P97793","ALK tyrosine kinase receptor OS=Mus musculus GN=Alk PE=1 SV=2                   "
"128","m.11354",351,4,7,3,4,3,2,-1.35,-0.2055,1,0.789386,0.938236,"P43903","Quinone oxidoreductase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=qor PE=3 SV=2        "
"129","m.11369",202,4,5,1,3,3,2,-9.854,-0.8229,1,0.927349,0.884227,NA,NA
"130","m.11382",877,1,2,0,1,1,0,-5.675,-0.8159,1,0.926751,0.885475,"B1AZI6","THO complex subunit 2 OS=Mus musculus GN=Thoc2 PE=1 SV=1                   "
"131","m.1141",910,1,1,1,2,2,0,-10.43,-1.477,0.944517,0.951859,0.584048,"Q6F3J0","Nuclear factor NF-kappa-B p105 subunit OS=Canis familiaris GN=NFKB1 PE=2 SV=2                  "
"132","m.11430",456,7,4,2,0,1,1,-5.487,-0.7071,0.999989,0.91582,0.902121,"Q8NDA2","Hemicentin-2 OS=Homo sapiens GN=HMCN2 PE=2 SV=2                      "
"133","m.1145",390,0,1,0,0,0,0,-12.349,-1.5252,0.91444,0.951575,0.545405,NA,NA
"134","m.11458",213,4,4,3,2,3,3,-3.497,-0.4921,1,0.881697,0.923589,"Q9H4G4","Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3                  "
"135","m.11472",334,2,3,1,2,3,0,-8.414,-1.2316,1,0.948166,0.750421,"O95219","Sorting nexin-4 OS=Homo sapiens GN=SNX4 PE=1 SV=1                     "
"136","m.11482",410,1,0,0,0,0,0,-10.402,-1.2009,1,0.94729,0.766107,"Q9BVL2","Nucleoporin p58/p45 OS=Homo sapiens GN=NUPL1 PE=1 SV=1                     "
"137","m.1149",736,1,1,1,1,1,1,-11.28,-1.3428,0.996464,0.950745,0.683226,"Q5EE04","Nucleoprotein TPR (Fragment) OS=Xenopus laevis GN=tpr PE=1 SV=1                    "
"138","m.115",216,10,11,6,8,9,3,-1.344,-0.2767,1,0.819459,0.935601,"Q58DS9","Ras-related protein Rab-5C OS=Bos taurus GN=RAB5C PE=2 SV=1                    "
"139","m.1152",2284,1,0,0,1,1,0,-5.615,-0.8717,1,0.931217,0.874831,"O35474","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Mus musculus GN=Edil3 PE=1 SV=2               "
"140","m.11543",385,12,10,9,12,9,6,-6.116,-1.5204,0.917687,0.95162,0.549297,"Q6PZE0","Mucin-19 OS=Mus musculus GN=Muc19 PE=2 SV=2                      "
"141","m.11553",214,9,7,7,8,9,3,-8.228,-1.6766,0.791021,0.948584,0.420979,"P46436","Glutathione S-transferase 1 OS=Ascaris suum GN=GST1 PE=1 SV=3                    "
"142","m.11555",111,2,3,0,0,1,1,-7.289,-1.2389,1,0.948363,0.746516,NA,NA
