"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"20","m.1027",157,1,1,2,3,4.537,0.5412,0.800333,0.487535,0.948923,"3289105","Predicted protein OS=Nematostella vectensis GN=v1g225191 PE=4 SV=1                     "
"21","m.10289",705,0,0,0,0,4.028,0.5692,0.790217,0.478236,0.947127,"P41541","General vesicular transport factor p115 OS=Bos taurus GN=USO1 PE=1 SV=1                  "
"22","m.10304",278,3,3,3,3,-8.485,-1.3772,0.989755,0.813188,0.846588,"Q96RW7","Hemicentin-1 OS=Homo sapiens GN=HMCN1 PE=1 SV=2                      "
"23","m.10324",680,2,1,2,4,-8.118,-1.2359,0.999999,0.807754,0.879352,"Q04446","14-alpha-glucan-branching enzyme OS=Homo sapiens GN=GBE1 PE=1 SV=3                           "
"24","m.10327",1122,1,1,0,3,-12.54,-1.7669,0.898732,0.819994,0.736799,"Q1LZA7","LIM domain-containing protein 2 OS=Bos taurus GN=LIMD2 PE=2 SV=1                   "
"25","m.10342",512,0,0,0,0,-6.626,-0.7557,0.984754,0.775871,0.939543,"P08183","Multidrug resistance protein 1 OS=Homo sapiens GN=ABCB1 PE=1 SV=3                   "
"26","m.10346",250,1,1,1,2,3.97,0.7586,0.714856,0.41373,0.934049,"Q9NR16","Scavenger receptor cysteine-rich type 1 protein M160 OS=Homo sapiens GN=CD163L1 PE=1 SV=2                "
"27","m.1036",1192,0,0,1,1,-5.295,-0.4756,0.99071,0.744041,0.952614,"O57683","Splicing factor 3B subunit 1 OS=Xenopus laevis GN=sf3b1 PE=2 SV=1                  "
"28","m.10360",636,1,2,1,0,-10.992,-1.0878,1,0.800338,0.90524,"A5D7E2","Transmembrane 9 superfamily member 4 OS=Bos taurus GN=TM9SF4 PE=2 SV=2                  "
"29","m.10378",725,0,0,1,1,-1.749,-0.2762,0.999996,0.71108,0.960447,"Q03516","Uncharacterized protein RSN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RSN1 PE=1 SV=1               "
"30","m.1038",113,4,4,2,4,-6.893,-0.6438,0.983094,0.764791,0.945405,"P51397","Death-associated protein 1 OS=Homo sapiens GN=DAP PE=1 SV=3                    "
"31","m.10387",484,7,5,3,5,-2.833,-0.6406,0.983137,0.764446,0.945554,"Q8IV20","Laccase domain-containing protein 1 OS=Homo sapiens GN=LACC1 PE=1 SV=1                   "
"32","m.104",1674,56,55,52,66,0.052,0.0208,0.969916,0.643862,0.966678,"Q68FD5","Clathrin heavy chain 1 OS=Mus musculus GN=Cltc PE=1 SV=3                   "
"33","m.1041",396,1,1,2,4,5.053,0.7113,0.735907,0.430014,0.937461,"Q0VFL3","KH domain-containing RNA-binding signal transduction-associated protein 2 OS=Xenopus tropicalis GN=khdrbs2 PE=2 SV=1                           "
"34","m.1042",331,2,2,1,2,-1.393,-0.2379,0.99963,0.703599,0.961765,"Q9PTS2","Uroporphyrinogen decarboxylase OS=Danio rerio GN=urod PE=2 SV=1                     "
"35","m.10457",752,0,0,0,0,3.942,0.4437,0.83629,0.519301,0.954767,"Q91372","Probable ATP-dependent RNA helicase DDX4 OS=Xenopus laevis GN=ddx4 PE=2 SV=1                  "
"36","m.10463",220,0,1,0,0,6.698,0.8325,0.677505,0.388355,0.928476,"Q32NG4","Parkinson disease 7 domain-containing protein 1 OS=Xenopus laevis GN=pddc1 PE=2 SV=1                 "
"37","m.10468",320,8,5,4,9,-10.78,-1.3674,0.99207,0.812866,0.849063,NA,NA
"38","m.10469",238,0,0,0,1,0.152,0.0188,0.970314,0.644381,0.966674,"P61291","Proteasome activator complex subunit 3 OS=Sus scrofa GN=PSME3 PE=2 SV=1                  "
"39","m.10472",547,2,1,3,4,6.289,1.3358,0.409708,0.235712,0.884228,"Q5D1D6","Interferon-induced guanylate-binding protein 1 OS=Chlorocebus aethiops GN=GBP1 PE=2 SV=1                   "
"40","m.10484",222,0,0,0,0,4.901,0.9945,0.581798,0.3346,0.915018,"Q68EY7","Coiled-coil domain-containing protein 124-A OS=Xenopus laevis GN=ccdc124-a PE=2 SV=1                   "
"41","m.10496",298,7,5,7,11,7.275,1.6434,0.333502,0.156704,0.862799,"Q5R5D5","Alcohol dehydrogenase [NADP(+)] OS=Pongo abelii GN=AKR1A1 PE=2 SV=1                    "
"42","m.10499",214,0,0,1,0,0.765,0.1381,0.942408,0.612055,0.965953,"Q13825","Methylglutaconyl-CoA hydratase mitochondrial OS=Homo sapiens GN=AUH PE=1 SV=1                           "
"43","m.1054",285,3,2,3,6,-2.677,-0.5204,0.987904,0.750132,0.950764,"Q2Q1W2","E3 ubiquitin-protein ligase TRIM71 OS=Homo sapiens GN=TRIM71 PE=1 SV=1                   "
"44","m.10558",176,1,1,1,2,-5.722,-0.6975,0.983081,0.770335,0.942781,"3280410","Predicted protein OS=Nematostella vectensis GN=v1g246076 PE=4 SV=1                     "
"45","m.10560",427,9,7,6,9,-7.528,-1.131,1,0.8027,0.898478,"Q55G75","PH domain-containing protein DDB_G0267786 OS=Dictyostelium discoideum GN=DDB_G0267786 PE=4 SV=1                   "
"46","m.10575",652,0,0,0,2,-8.542,-1.0543,1,0.798384,0.910088,"Q8K5C0","Grainyhead-like protein 2 homolog OS=Mus musculus GN=Grhl2 PE=2 SV=1                   "
"47","m.1060",147,1,1,1,4,-0.195,-0.0319,0.979564,0.657256,0.966365,"P62184","Calmodulin OS=Renilla reniformis PE=1 SV=2                       "
"48","m.10603",487,0,0,0,0,-2.914,-0.3373,0.998685,0.72224,0.958168,"O54991","Contactin-associated protein 1 OS=Mus musculus GN=Cntnap1 PE=2 SV=2                    "
"49","m.10605",698,1,1,1,2,-3.128,-0.415,0.994648,0.735065,0.955084,"P08478","Peptidyl-glycine alpha-amidating monooxygenase A OS=Xenopus laevis GN=pam-a PE=1 SV=3                   "
"50","m.10621",420,4,2,3,3,-4.705,-0.5492,0.986309,0.753819,0.949559,"Q5EA61","Creatine kinase B-type OS=Bos taurus GN=CKB PE=2 SV=1                    "
"51","m.1069",424,3,3,1,1,-1.034,-0.1503,0.994799,0.685116,0.964311,"Q3T0K2","T-complex protein 1 subunit gamma OS=Bos taurus GN=CCT3 PE=1 SV=1                  "
"52","m.10693",451,0,1,0,1,10.498,2.253,0.113704,0.044327,0.839558,"Q61555","Fibrillin-2 OS=Mus musculus GN=Fbn2 PE=1 SV=2                      "
"53","m.107",99,4,5,5,7,-7.929,-1.2504,0.999999,0.808382,0.876372,NA,NA
"54","m.10713",218,8,8,7,9,-1.826,-0.4718,0.990957,0.743503,0.95277,"P62494","Ras-related protein Rab-11A OS=Rattus norvegicus GN=Rab11a PE=1 SV=3                    "
"55","m.10714",429,5,2,2,5,-0.961,-0.1015,0.989667,0.67402,0.965373,"B1H120","Septin-8 OS=Xenopus tropicalis GN=sept8 PE=2 SV=1                      "
"56","m.10723",443,1,0,0,1,-3.318,-0.3119,0.999482,0.717716,0.959137,"Q8VHI3","GDP-fucose protein O-fucosyltransferase 2 OS=Mus musculus GN=Pofut2 PE=1 SV=1                   "
"57","m.10726",1630,5,6,4,5,3.365,0.3502,0.871758,0.548866,0.959524,"P02466","Collagen alpha-2(I) chain OS=Rattus norvegicus GN=Col1a2 PE=1 SV=3                    "
"58","m.1073",371,3,2,1,3,2.779,0.4357,0.839306,0.521866,0.955211,"Q9NZR1","Tropomodulin-2 OS=Homo sapiens GN=TMOD2 PE=1 SV=1                      "
"59","m.1074",292,0,1,0,0,-3.259,-0.478,0.990555,0.744378,0.952515,"Q5SRE7","Phytanoyl-CoA dioxygenase domain-containing protein 1 OS=Homo sapiens GN=PHYHD1 PE=1 SV=2                  "
"60","m.10744",282,4,4,1,3,-13.684,-1.4551,0.968976,0.815421,0.826481,"P07846","Sorbitol dehydrogenase OS=Ovis aries GN=SORD PE=1 SV=1                     "
"61","m.10763",330,0,0,0,0,4.242,0.5082,0.812335,0.498393,0.95098,NA,NA
"62","m.10765",227,2,2,2,1,5.275,0.9489,0.609616,0.349343,0.91898,NA,NA
"63","m.10767",590,0,0,0,1,-2.436,-0.4281,0.993816,0.73708,0.954554,"Q8AV28","Pericentriolar material 1 protein OS=Gallus gallus GN=PCM1 PE=2 SV=1                   "
"64","m.10807",572,28,27,17,32,7.021,1.4858,0.364153,0.196737,0.872526,"3267080","Predicted protein OS=Nematostella vectensis GN=v1g197490 PE=4 SV=1                     "
"65","m.10812",189,1,2,2,2,-2.627,-0.3904,0.996122,0.731168,0.956075,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"66","m.10817",422,0,0,0,0,-3.523,-0.4716,0.99097,0.743475,0.952778,"Q63537","Synapsin-2 OS=Rattus norvegicus GN=Syn2 PE=1 SV=1                      "
"67","m.10818",372,1,2,0,1,3.55,0.5282,0.805044,0.491825,0.949742,"Q32KI9","Arylsulfatase I OS=Mus musculus GN=Arsi PE=2 SV=1                     "
"68","m.10831",206,2,2,0,1,6.548,0.5696,0.790072,0.478103,0.947102,"Q292N4","Latrophilin Cirl OS=Drosophila pseudoobscura pseudoobscura GN=Cirl PE=3 SV=2                    "
"69","m.10852",208,1,0,0,2,4.408,0.697,0.741877,0.434926,0.938472,"Q9WVL0","Maleylacetoacetate isomerase OS=Mus musculus GN=Gstz1 PE=1 SV=1                     "
"70","m.10862",241,0,1,0,0,-1.868,-0.3625,0.997599,0.726566,0.957184,"B2RYG6","Ubiquitin thioesterase OTUB1 OS=Rattus norvegicus GN=Otub1 PE=1 SV=1                    "
"71","m.10883",471,6,6,2,7,4.247,0.9274,0.622664,0.356414,0.920803,"P34897","Serine hydroxymethyltransferase mitochondrial OS=Homo sapiens GN=SHMT2 PE=1 SV=3                           "
"72","m.10886",397,0,0,1,0,-1.43,-0.1377,0.993636,0.682304,0.964613,"Q6PB03","Phospholipase D3 OS=Xenopus laevis GN=pld3 PE=2 SV=1                     "
"73","m.1089",117,6,6,4,6,-0.768,-0.0939,0.988718,0.672242,0.965512,"P21571","ATP synthase-coupling factor 6 mitochondrial OS=Rattus norvegicus GN=Atp5j PE=1 SV=1                           "
"74","m.10893",298,20,19,20,15,-0.349,-0.0733,0.985952,0.667358,0.965852,"P84335","Tropomyosin alpha-1 chain OS=Liza aurata PE=1 SV=1                     "
"75","m.10905",398,4,4,3,6,-1.402,-0.2033,0.998403,0.696524,0.962858,"F6XBL2","26S proteasome non-ATPase regulatory subunit 11 OS=Xenopus tropicalis GN=psmd11 PE=3 SV=2                 "
"76","m.10914",217,4,4,4,4,6.611,1.3162,0.417097,0.240931,0.885901,"Q5R8Z8","Ras-related protein Rab-14 OS=Pongo abelii GN=RAB14 PE=2 SV=3                    "
"77","m.10928",723,4,6,4,5,1.963,0.2979,0.891158,0.564997,0.961711,"Q9VZZ4","Peroxidasin OS=Drosophila melanogaster GN=Pxn PE=1 SV=1                      "
"78","m.10938",346,1,2,1,5,-6.721,-1.2037,0.999999,0.8063,0.885663,"Q8VHT6","Arsenite methyltransferase OS=Rattus norvegicus GN=As3mt PE=1 SV=1                     "
"79","m.10944",532,0,0,0,1,7.63,0.9171,0.628867,0.359826,0.921665,"Q8CJB9","E3 ubiquitin-protein ligase BRE1B OS=Rattus norvegicus GN=Rnf40 PE=1 SV=1                   "
"80","m.10974",566,3,3,1,5,-4.305,-0.7427,0.984227,0.774674,0.940311,"P31335","Bifunctional purine biosynthesis protein PURH OS=Gallus gallus GN=ATIC PE=1 SV=1                  "
"81","m.10998",251,0,0,0,0,-8.699,-0.8841,0.994079,0.786656,0.929989,"Q5EB30","Outer dense fiber protein 3 OS=Xenopus tropicalis GN=odf3 PE=2 SV=1                  "
"82","m.110",1165,35,35,26,33,2.662,1.1535,0.490877,0.286148,0.90054,"Q80Y17","Lethal(2) giant larvae protein homolog 1 OS=Mus musculus GN=Llgl1 PE=1 SV=1                 "
"83","m.1100",513,3,2,2,1,-2.552,-0.4675,0.99124,0.742891,0.952946,"Q61753","D-3-phosphoglycerate dehydrogenase OS=Mus musculus GN=Phgdh PE=1 SV=3                     "
"84","m.1103",1107,1,1,0,2,2.88,0.2623,0.903806,0.575792,0.962981,"Q32LP4","Sodium-driven chloride bicarbonate exchanger OS=Bos taurus GN=SLC4A10 PE=2 SV=1                   "
"85","m.11035",299,4,2,1,3,10.979,1.8359,0.287045,0.110538,0.854215,"Q3T0B6","Complement component 1 Q subcomponent-binding protein mitochondrial OS=Bos taurus GN=C1QBP PE=2 SV=1                           "
"86","m.11045",121,1,1,1,2,-3.397,-0.5738,0.98514,0.756834,0.948515,"Q24799","Myophilin OS=Echinococcus granulosus PE=2 SV=1                       "
"87","m.11093",943,0,0,0,0,-12.173,-1.1303,1,0.802664,0.898592,"Q8UUU2","Phosphatidylinositol 3-kinase regulatory subunit alpha OS=Xenopus laevis GN=pik3r1-a PE=2 SV=1                  "
"88","m.11100",1144,5,4,4,5,1.153,0.3509,0.871494,0.548648,0.959492,"A3KPW9","Large proline-rich protein BAG6 OS=Danio rerio GN=Bag6 PE=3 SV=1                   "
"89","m.11107",150,4,6,6,8,-7.162,-1.9408,0.872641,0.820926,0.670918,"Q9CPW4","Actin-related protein 3-Feb complex subunit 5 OS=Mus musculus GN=Arpc5 PE=2 SV=3                 "
"90","m.11115",300,1,1,2,1,1.189,0.1278,0.945169,0.614951,0.966097,"Q9U8W7","Techylectin-5B OS=Tachypleus tridentatus PE=1 SV=1                       "
"91","m.11149",227,7,8,4,9,-5.584,-0.8016,0.987287,0.779934,0.936578,"O14818","Proteasome subunit alpha type-7 OS=Homo sapiens GN=PSMA7 PE=1 SV=1                   "
"92","m.11167",387,0,0,0,1,2.712,0.4031,0.851672,0.532249,0.956954,"Q8TCT9","Minor histocompatibility antigen H13 OS=Homo sapiens GN=HM13 PE=1 SV=1                   "
"93","m.11180",213,0,0,0,1,4.509,0.3964,0.854222,0.534369,0.957298,"Q9UBC2","Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens GN=EPS15L1 PE=1 SV=1                "
"94","m.11210",170,0,1,0,2,3.815,0.4695,0.826622,0.510988,0.953294,"3269761","Predicted protein OS=Nematostella vectensis GN=v1g180953 PE=4 SV=1                     "
"95","m.11237",275,0,0,0,0,1.011,0.2002,0.924299,0.594217,0.964753,"Q3SYV5","Tetraspanin-33 OS=Bos taurus GN=TSPAN33 PE=2 SV=1                      "
"96","m.1126",148,3,3,4,5,-2.538,-0.5694,0.985335,0.756304,0.948703,"Q5REY2","60S ribosomal protein L27a OS=Pongo abelii GN=RPL27A PE=2 SV=3                   "
"97","m.11265",213,2,2,2,2,-7.374,-0.7289,0.983765,0.773379,0.941096,"Q61220","Protein kinase C-binding protein NELL2 OS=Mus musculus GN=Nell2 PE=2 SV=3                  "
"98","m.11289",232,0,0,0,1,-2.008,-0.2751,0.999999,0.71087,0.960486,"3281455","Predicted protein OS=Nematostella vectensis GN=v1g215547 PE=4 SV=1                     "
"99","m.11298",283,1,1,0,1,-1.744,-0.1847,0.997377,0.692598,0.963401,"Q9UGM3","Deleted in malignant brain tumors 1 protein OS=Homo sapiens GN=DMBT1 PE=1 SV=2                "
"100","m.113",378,40,44,40,46,7.11,4.3782,4.2e-05,7e-06,0.818995,NA,NA
"101","m.11307",740,0,0,1,1,-17.186,-1.7247,0.904855,0.819649,0.750537,"Q62077","1-phosphatidylinositol 45-bisphosphate phosphodiesterase gamma-1 OS=Mus musculus GN=Plcg1 PE=1 SV=2                           "
"102","m.11340",155,3,3,2,3,8.401,0.7986,0.695324,0.399967,0.931072,"Q03376","Balbiani ring protein 3 OS=Chironomus tentans GN=BR3 PE=2 SV=1                   "
"103","m.1135",538,9,8,9,10,-5.425,-0.7006,0.983127,0.770642,0.94262,"P97793","ALK tyrosine kinase receptor OS=Mus musculus GN=Alk PE=1 SV=2                   "
"104","m.11354",351,2,4,2,4,3.005,0.6501,0.760428,0.450963,0.941728,"P43903","Quinone oxidoreductase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=qor PE=3 SV=2        "
"105","m.11369",202,3,3,1,3,-8.254,-1.0917,1,0.800559,0.904653,NA,NA
"106","m.11382",877,0,0,0,1,0.971,0.1371,0.942678,0.612337,0.965968,"B1AZI6","THO complex subunit 2 OS=Mus musculus GN=Thoc2 PE=1 SV=1                   "
"107","m.1141",910,0,0,0,2,-8.755,-0.9414,0.999807,0.790938,0.924197,"Q6F3J0","Nuclear factor NF-kappa-B p105 subunit OS=Canis familiaris GN=NFKB1 PE=2 SV=2                  "
"108","m.11430",456,1,1,1,0,-2.075,-0.2816,0.999968,0.712104,0.960253,"Q8NDA2","Hemicentin-2 OS=Homo sapiens GN=HMCN2 PE=2 SV=2                      "
"109","m.1145",390,0,0,0,0,-4.562,-0.5755,0.985069,0.757038,0.948442,NA,NA
"110","m.11458",213,2,4,2,2,-7.193,-1.2653,0.999999,0.809011,0.873217,"Q9H4G4","Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3                  "
"111","m.11472",334,1,1,1,2,-1.217,-0.1365,0.993521,0.682035,0.96464,"O95219","Sorting nexin-4 OS=Homo sapiens GN=SNX4 PE=1 SV=1                     "
"112","m.11482",410,0,0,0,0,2.444,0.4199,0.845289,0.526911,0.95607,"Q9BVL2","Nucleoporin p58/p45 OS=Homo sapiens GN=NUPL1 PE=1 SV=1                     "
"113","m.1149",736,1,1,1,1,7.506,0.9731,0.594847,0.341474,0.916893,"Q5EE04","Nucleoprotein TPR (Fragment) OS=Xenopus laevis GN=tpr PE=1 SV=1                    "
"114","m.115",216,6,7,6,8,-0.668,-0.1298,0.992849,0.680523,0.964792,"Q58DS9","Ras-related protein Rab-5C OS=Bos taurus GN=RAB5C PE=2 SV=1                    "
"115","m.1152",2284,0,0,0,1,-5.013,-0.6296,0.983335,0.763247,0.946058,"O35474","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Mus musculus GN=Edil3 PE=1 SV=2               "
"116","m.11543",385,8,9,9,12,-0.308,-0.0861,0.987703,0.670404,0.965647,"Q6PZE0","Mucin-19 OS=Mus musculus GN=Muc19 PE=2 SV=2                      "
"117","m.11553",214,7,5,6,8,-7.196,-1.147,1,0.803532,0.895819,"P46436","Glutathione S-transferase 1 OS=Ascaris suum GN=GST1 PE=1 SV=3                    "
"118","m.11555",111,0,0,0,0,1.013,0.2262,0.915992,0.58657,0.964081,NA,NA
"119","m.1157",147,1,2,1,3,-0.444,-0.0861,0.987703,0.670404,0.965647,"P25867","Ubiquitin-conjugating enzyme E2-17 kDa OS=Drosophila melanogaster GN=eff PE=2 SV=1                   "
"120","m.11603",537,1,1,1,2,-9.404,-1.3047,0.999998,0.810594,0.8644,"3284280","Predicted protein OS=Nematostella vectensis GN=v1g219291 PE=4 SV=1                     "
"121","m.1163",121,1,1,2,2,8.195,1.1602,0.487412,0.284207,0.899922,"Q4R5J1","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Macaca fascicularis GN=NDUFA5 PE=3 SV=3               "
"122","m.11636",357,0,1,0,0,2.262,0.3454,0.873566,0.550359,0.95974,"3268757","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g87496 PE=4 SV=1                    "
"123","m.11700",147,1,0,0,0,6.171,0.8127,0.68805,0.395129,0.930001,"Q566N0","Bis(5'-adenosyl)-triphosphatase enpp4 OS=Danio rerio GN=enpp4 PE=2 SV=1                     "
"124","m.11721",335,0,0,0,0,-2.775,-0.5323,0.987223,0.751676,0.950268,"Q8NDA8","Maestro heat-like repeat-containing protein family member 1 OS=Homo sapiens GN=MROH1 PE=2 SV=3                "
"125","m.11724",829,2,2,2,5,3.091,0.7064,0.737971,0.431698,0.937808,"P21575","Dynamin-1 OS=Rattus norvegicus GN=Dnm1 PE=1 SV=2                      "
"126","m.11725",118,0,1,1,1,-2.53,-0.4847,0.990121,0.745314,0.95224,"Q5EBF1","Cytosolic purine 5'-nucleotidase OS=Xenopus tropicalis GN=nt5c2 PE=2 SV=1                    "
"127","m.11740",629,0,0,0,1,-4.986,-0.953,1,0.791768,0.922892,"Q14192","Four and a half LIM domains protein 2 OS=Homo sapiens GN=FHL2 PE=1 SV=3               "
"128","m.11744",384,0,0,0,0,-3.867,-0.7338,0.983918,0.773842,0.94082,"3279690","Predicted protein OS=Nematostella vectensis GN=v1g245710 PE=4 SV=1                     "
"129","m.11754",237,4,6,3,3,5.162,0.7167,0.733608,0.428157,0.937077,"Q0V8T8","Contactin-associated protein like 2-May OS=Mus musculus GN=Cntnap5b PE=2 SV=1                   "
"130","m.11786",188,2,2,2,3,2.925,0.5291,0.804719,0.491529,0.949686,"P62323","Small nuclear ribonucleoprotein Sm D3 OS=Xenopus laevis GN=snrpd3 PE=2 SV=1                  "
"131","m.11819",281,0,0,1,1,5.889,1.0579,0.543856,0.31472,0.909331,"P47844","Carbonyl reductase [NADPH] 1 OS=Oryctolagus cuniculus GN=CBR1 PE=2 SV=2                   "
"132","m.11820",1432,0,0,0,1,-3.344,-0.7001,0.983119,0.770593,0.942646,"Q5JRA6","Melanoma inhibitory activity protein 3 OS=Homo sapiens GN=MIA3 PE=1 SV=1                  "
"133","m.11826",566,1,2,2,3,-5.463,-0.7617,0.985025,0.776417,0.939178,"Q8CHT0","Delta-1-pyrroline-5-carboxylate dehydrogenase mitochondrial OS=Mus musculus GN=Aldh4a1 PE=1 SV=3                           "
"134","m.11831",212,1,2,0,1,-9.013,-0.8704,0.992791,0.785587,0.931215,"Q8L7C9","Glutathione S-transferase U20 OS=Arabidopsis thaliana GN=GSTU20 PE=1 SV=1                    "
"135","m.11832",897,6,9,5,8,-5.432,-0.9289,0.998571,0.790029,0.925557,"Q28C55","Disks large homolog 1 OS=Xenopus tropicalis GN=dlg1 PE=2 SV=1                   "
"136","m.1184",205,0,1,0,0,-5.17,-1.1346,1,0.80289,0.897887,"P11046","Laminin subunit beta-1 OS=Drosophila melanogaster GN=LanB1 PE=1 SV=4                    "
"137","m.11842",252,1,2,2,2,-0.407,-0.0832,0.987317,0.669717,0.965695,"3270986","Predicted protein OS=Nematostella vectensis GN=v1g240789 PE=4 SV=1                     "
"138","m.11876",224,2,1,1,3,6.267,1.2792,0.431941,0.250897,0.889127,"P13284","Gamma-interferon-inducible lysosomal thiol reductase OS=Homo sapiens GN=IFI30 PE=1 SV=3                   "
"139","m.1188",293,4,5,2,5,-2.381,-0.3463,0.998327,0.723804,0.957819,"Q2TFN9","Heat shock 70 kDa protein 4 OS=Canis familiaris GN=HSPA4 PE=1 SV=1                 "
"140","m.1190",1519,1,0,0,0,-4.119,-0.798,0.987053,0.779624,0.936827,"Q6JHU9","CREB-binding protein OS=Rattus norvegicus GN=Crebbp PE=2 SV=1                     "
"141","m.11921",315,2,2,0,2,5.68,0.6963,0.742164,0.435166,0.938521,"Q14749","Glycine N-methyltransferase OS=Homo sapiens GN=GNMT PE=1 SV=3                     "
"142","m.11960",265,0,0,0,0,-4.585,-0.7444,0.984293,0.774832,0.940212,"Q5PRE5","Proline and serine-rich protein 1 OS=Mus musculus GN=Proser1 PE=1 SV=1                  "
"143","m.11993",245,0,0,0,1,8.269,0.6696,0.752884,0.444311,0.940385,"Q5E980","Cytochrome P450 20A1 OS=Bos taurus GN=CYP20A1 PE=2 SV=1                    "
"144","m.11995",326,4,5,2,2,-4.921,-0.7229,0.983591,0.772808,0.941428,"Q967D7","Protein turtle OS=Drosophila melanogaster GN=tutl PE=1 SV=2                     "
"145","m.12002",156,1,1,0,0,-0.189,-0.0264,0.978636,0.655886,0.966416,"Q7TSV4","Phosphoglucomutase-2 OS=Mus musculus GN=Pgm2 PE=1 SV=1                      "
"146","m.12007",433,5,4,4,9,-4.16,-1.3606,0.993627,0.812638,0.850772,"Q7T0S7","Coiled-coil domain-containing protein 104 OS=Xenopus laevis GN=ccdc104 PE=2 SV=1                   "
