"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"27","m.10239",279,1,2,0,0,-16.236,-1.4169,0.658706,0.827354,0.406244,"P31483","Nucleolysin TIA-1 isoform p40 OS=Homo sapiens GN=TIA1 PE=1 SV=3                   "
"28","m.10254",141,2,2,0,1,-1.944,-0.1996,1,0.764067,0.802079,NA,NA
"29","m.10260",232,0,1,1,0,12.522,1.2981,0.438518,0.254053,0.823847,"3665646","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_85506 PE=4 SV=1                    "
"30","m.10264",203,0,1,0,1,-12.268,-0.6179,0.967081,0.819818,0.705952,"Q2QXC6","Probable serine/threonine-protein kinase WNK9 OS=Oryza sativa subsp. japonica GN=WNK9 PE=2 SV=1                 "
"31","m.1027",157,1,2,1,2,-6.162,-0.6338,0.964357,0.821068,0.701216,"3289105","Predicted protein OS=Nematostella vectensis GN=v1g225191 PE=4 SV=1                     "
"32","m.10289",705,0,0,0,1,2.808,0.3236,0.979346,0.612501,0.858872,"P41541","General vesicular transport factor p115 OS=Bos taurus GN=USO1 PE=1 SV=1                  "
"33","m.10304",278,4,4,2,5,20.115,2.1699,0.107051,0.043843,0.794085,"Q96RW7","Hemicentin-1 OS=Homo sapiens GN=HMCN1 PE=1 SV=2                      "
"34","m.10324",680,4,4,1,3,-0.842,-0.0939,1,0.742026,0.818142,"Q04446","14-alpha-glucan-branching enzyme OS=Homo sapiens GN=GBE1 PE=1 SV=3                           "
"35","m.10327",1122,2,2,3,2,-2.722,-0.2398,0.999959,0.771518,0.795172,"Q1LZA7","LIM domain-containing protein 2 OS=Bos taurus GN=LIMD2 PE=2 SV=1                   "
"36","m.10342",512,1,0,0,0,-23.856,-1.3703,0.676409,0.828875,0.425506,"P08183","Multidrug resistance protein 1 OS=Homo sapiens GN=ABCB1 PE=1 SV=3                   "
"37","m.10346",250,2,3,0,2,-2.308,-0.2259,0.999992,0.768996,0.797613,"Q9NR16","Scavenger receptor cysteine-rich type 1 protein M160 OS=Homo sapiens GN=CD163L1 PE=1 SV=2                "
"38","m.1036",1192,1,1,0,3,-2.991,-0.3399,0.997855,0.788034,0.775873,"O57683","Splicing factor 3B subunit 1 OS=Xenopus laevis GN=sf3b1 PE=2 SV=1                  "
"39","m.10360",636,1,2,1,2,13.753,1.0615,0.528732,0.333754,0.838279,"A5D7E2","Transmembrane 9 superfamily member 4 OS=Bos taurus GN=TM9SF4 PE=2 SV=2                  "
"40","m.10378",725,2,3,1,1,-5.23,-0.4856,0.985867,0.807145,0.742244,"Q03516","Uncharacterized protein RSN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RSN1 PE=1 SV=1               "
"41","m.1038",113,5,4,3,4,-5.19,-0.3404,0.997833,0.788109,0.775769,"P51397","Death-associated protein 1 OS=Homo sapiens GN=DAP PE=1 SV=3                    "
"42","m.10387",484,6,6,5,5,-1.987,-0.1503,1,0.754245,0.809932,"Q8IV20","Laccase domain-containing protein 1 OS=Homo sapiens GN=LACC1 PE=1 SV=1                   "
"43","m.104",1674,66,65,21,31,-5.859,-1.8806,0.432646,0.812457,0.213388,"Q68FD5","Clathrin heavy chain 1 OS=Mus musculus GN=Cltc PE=1 SV=3                   "
"44","m.1041",396,5,6,3,6,-4.11,-0.3206,0.998603,0.78507,0.779834,"Q0VFL3","KH domain-containing RNA-binding signal transduction-associated protein 2 OS=Xenopus tropicalis GN=khdrbs2 PE=2 SV=1                           "
"45","m.1042",331,3,4,3,2,7.526,0.444,0.916681,0.564319,0.863727,"Q9PTS2","Uroporphyrinogen decarboxylase OS=Danio rerio GN=urod PE=2 SV=1                     "
"46","m.1044",836,0,1,0,1,-7.083,-0.4248,0.992177,0.79986,0.75708,"Q29M42","Coiled-coil and C2 domain-containing protein 1-like OS=Drosophila pseudoobscura pseudoobscura GN=GA18377 PE=3 SV=2                "
"47","m.10457",752,0,0,1,1,-2.87,-0.1695,1,0.758162,0.806951,"Q91372","Probable ATP-dependent RNA helicase DDX4 OS=Xenopus laevis GN=ddx4 PE=2 SV=1                  "
"48","m.10463",220,0,1,0,1,-2.85,-0.3141,0.99881,0.784048,0.781141,"Q32NG4","Parkinson disease 7 domain-containing protein 1 OS=Xenopus laevis GN=pddc1 PE=2 SV=1                 "
"49","m.10468",320,8,10,5,8,-7.973,-0.5964,0.970585,0.818039,0.712227,NA,NA
"50","m.10469",238,0,0,0,1,2.861,0.2127,1,0.654092,0.851042,"P61291","Proteasome activator complex subunit 3 OS=Sus scrofa GN=PSME3 PE=2 SV=1                  "
"51","m.10472",547,5,8,0,2,9.898,1.074,0.523436,0.329511,0.837448,"Q5D1D6","Interferon-induced guanylate-binding protein 1 OS=Chlorocebus aethiops GN=GBP1 PE=2 SV=1                   "
"52","m.10484",222,1,1,0,2,20.163,1.776,0.246121,0.111927,0.804081,"Q68EY7","Coiled-coil domain-containing protein 124-A OS=Xenopus laevis GN=ccdc124-a PE=2 SV=1                   "
"53","m.10496",298,9,12,7,8,-13.835,-1.976,0.372413,0.809296,0.180276,"Q5R5D5","Alcohol dehydrogenase [NADP(+)] OS=Pongo abelii GN=AKR1A1 PE=2 SV=1                    "
"54","m.10499",214,2,4,0,0,-13.029,-1.3013,0.705323,0.831021,0.453628,"Q13825","Methylglutaconyl-CoA hydratase mitochondrial OS=Homo sapiens GN=AUH PE=1 SV=1                           "
"55","m.10517",796,1,1,0,1,-6.384,-0.589,0.971747,0.817402,0.714353,"3271430","Predicted protein OS=Nematostella vectensis GN=v1g241035 PE=4 SV=1                     "
"56","m.1054",285,8,10,5,6,8.887,0.9966,0.557975,0.3559,0.842653,"Q2Q1W2","E3 ubiquitin-protein ligase TRIM71 OS=Homo sapiens GN=TRIM71 PE=1 SV=1                   "
"57","m.10558",176,1,3,2,3,-9.725,-0.9624,0.867073,0.835269,0.58754,"3280410","Predicted protein OS=Nematostella vectensis GN=v1g246076 PE=4 SV=1                     "
"58","m.10560",427,9,11,2,6,-5.037,-0.6582,0.95994,0.822878,0.693794,"Q55G75","PH domain-containing protein DDB_G0267786 OS=Dictyostelium discoideum GN=DDB_G0267786 PE=4 SV=1                   "
"59","m.10567",295,1,1,0,0,-10.63,-0.8464,0.911784,0.832683,0.630639,"Q8K1T0","Transmembrane protease serine 3 OS=Mus musculus GN=Tmprss3 PE=1 SV=2                   "
"60","m.10575",652,1,2,2,3,3.092,0.1579,1,0.672747,0.846395,"Q8K5C0","Grainyhead-like protein 2 homolog OS=Mus musculus GN=Grhl2 PE=2 SV=1                   "
"61","m.10586",414,0,2,0,0,4.938,0.4073,0.938886,0.579162,0.862697,"Q6IQ20","N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D OS=Homo sapiens GN=NAPEPLD PE=1 SV=2                    "
"62","m.10597",345,0,0,0,1,-8.611,-0.8265,0.918293,0.831982,0.637763,"Q9W2U4","Serine/threonine-protein phosphatase 4 regulatory subunit 2 OS=Drosophila melanogaster GN=PPP4R2r PE=1 SV=2                 "
"63","m.1060",147,2,4,2,3,6.666,1.31,0.434188,0.250088,0.823207,"P62184","Calmodulin OS=Renilla reniformis PE=1 SV=2                       "
"64","m.10603",487,0,1,1,0,-10.089,-0.9074,0.889644,0.834355,0.608277,"O54991","Contactin-associated protein 1 OS=Mus musculus GN=Cntnap1 PE=2 SV=2                    "
"65","m.10605",698,4,6,2,4,-4.826,-0.4109,0.993371,0.798057,0.76031,"P08478","Peptidyl-glycine alpha-amidating monooxygenase A OS=Xenopus laevis GN=pam-a PE=1 SV=3                   "
"66","m.10621",420,4,4,2,6,0.735,0.0957,1,0.692292,0.840535,"Q5EA61","Creatine kinase B-type OS=Bos taurus GN=CKB PE=2 SV=1                    "
"67","m.10645",257,0,0,0,1,-5.512,-0.5331,0.979866,0.812179,0.72985,NA,NA
"68","m.10669",322,0,1,0,1,3.46,0.5285,0.858908,0.53013,0.864575,"O15083","ERC protein 2 OS=Homo sapiens GN=ERC2 PE=1 SV=3                    "
"69","m.1069",424,3,4,1,4,9.263,0.9992,0.556743,0.355008,0.842477,"Q3T0K2","T-complex protein 1 subunit gamma OS=Bos taurus GN=CCT3 PE=1 SV=1                  "
"70","m.10693",451,1,4,2,2,6.7,0.5915,0.812947,0.504939,0.863891,"Q61555","Fibrillin-2 OS=Mus musculus GN=Fbn2 PE=1 SV=2                      "
"71","m.107",99,9,9,6,4,-0.587,-0.0763,1,0.737987,0.820546,NA,NA
"72","m.10713",218,10,11,9,8,13.142,1.4041,0.399517,0.219089,0.818448,"P62494","Ras-related protein Rab-11A OS=Rattus norvegicus GN=Rab11a PE=1 SV=3                    "
"73","m.10714",429,8,10,2,9,-2.844,-0.438,0.990955,0.801523,0.753956,"B1H120","Septin-8 OS=Xenopus tropicalis GN=sept8 PE=2 SV=1                      "
"74","m.10723",443,3,2,0,2,-5.933,-0.7888,0.929639,0.830441,0.650996,"Q8VHI3","GDP-fucose protein O-fucosyltransferase 2 OS=Mus musculus GN=Pofut2 PE=1 SV=1                   "
"75","m.10726",1630,3,3,4,4,0.957,0.0751,1,0.698395,0.838447,"P02466","Collagen alpha-2(I) chain OS=Rattus norvegicus GN=Col1a2 PE=1 SV=3                    "
"76","m.1073",371,4,5,4,6,-1.639,-0.1369,1,0.75144,0.811955,"Q9NZR1","Tropomodulin-2 OS=Homo sapiens GN=TMOD2 PE=1 SV=1                      "
"77","m.1074",292,1,1,1,2,-4.534,-0.2465,0.999929,0.772713,0.793975,"Q5SRE7","Phytanoyl-CoA dioxygenase domain-containing protein 1 OS=Homo sapiens GN=PHYHD1 PE=1 SV=2                  "
"78","m.10744",282,6,9,2,5,-3.9,-0.5852,0.972334,0.81707,0.715438,"P07846","Sorbitol dehydrogenase OS=Ovis aries GN=SORD PE=1 SV=1                     "
"79","m.10763",330,0,0,1,1,1.365,0.0599,1,0.702784,0.836857,NA,NA
"80","m.10765",227,2,2,2,3,10.545,0.7185,0.721697,0.455676,0.859634,NA,NA
"81","m.10767",590,0,1,0,0,-5.33,-0.4763,0.986939,0.806092,0.744588,"Q8AV28","Pericentriolar material 1 protein OS=Gallus gallus GN=PCM1 PE=2 SV=1                   "
"82","m.10779",234,0,0,0,1,3.17,0.3454,0.970357,0.603922,0.86006,"O13066","Ran GTPase-activating protein 1 OS=Xenopus laevis GN=rangap1 PE=2 SV=1                   "
"83","m.10807",572,29,28,19,29,19.113,2.0995,0.125568,0.052671,0.79553,"3267080","Predicted protein OS=Nematostella vectensis GN=v1g197490 PE=4 SV=1                     "
"84","m.10812",189,6,5,2,5,10.658,1.2121,0.469837,0.28288,0.828731,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"85","m.10817",422,1,2,1,1,2.009,0.1003,1,0.690904,0.840991,"Q63537","Synapsin-2 OS=Rattus norvegicus GN=Syn2 PE=1 SV=1                      "
"86","m.10818",372,2,4,1,2,-2.424,-0.2935,0.999342,0.780732,0.7852,"Q32KI9","Arylsulfatase I OS=Mus musculus GN=Arsi PE=2 SV=1                     "
"87","m.10831",206,4,4,2,3,3.693,0.304,0.986428,0.620126,0.857695,"Q292N4","Latrophilin Cirl OS=Drosophila pseudoobscura pseudoobscura GN=Cirl PE=3 SV=2                    "
"88","m.10852",208,1,1,1,1,-8.829,-0.4884,0.985535,0.807457,0.741533,"Q9WVL0","Maleylacetoacetate isomerase OS=Mus musculus GN=Gstz1 PE=1 SV=1                     "
"89","m.10862",241,0,1,0,1,10.559,0.9122,0.601038,0.385163,0.848341,"B2RYG6","Ubiquitin thioesterase OTUB1 OS=Rattus norvegicus GN=Otub1 PE=1 SV=1                    "
"90","m.10883",471,10,13,8,10,-6.372,-0.85,0.910569,0.832801,0.629341,"P34897","Serine hydroxymethyltransferase mitochondrial OS=Homo sapiens GN=SHMT2 PE=1 SV=3                           "
"91","m.1089",117,6,7,6,5,8.5,0.9961,0.558212,0.356071,0.842687,"P21571","ATP synthase-coupling factor 6 mitochondrial OS=Rattus norvegicus GN=Atp5j PE=1 SV=1                           "
"92","m.10893",298,21,22,10,19,12.523,0.9556,0.578145,0.370033,0.845432,"P84335","Tropomyosin alpha-1 chain OS=Liza aurata PE=1 SV=1                     "
"93","m.10905",398,5,5,2,7,-5.241,-0.5064,0.983344,0.809418,0.736904,"F6XBL2","26S proteasome non-ATPase regulatory subunit 11 OS=Xenopus tropicalis GN=psmd11 PE=3 SV=2                 "
"94","m.10914",217,5,7,2,6,1.74,0.2374,1,0.645232,0.85299,"Q5R8Z8","Ras-related protein Rab-14 OS=Pongo abelii GN=RAB14 PE=2 SV=3                    "
"95","m.10920",962,0,1,0,1,-15.532,-1.1743,0.7657,0.834207,0.50458,"O75694","Nuclear pore complex protein Nup155 OS=Homo sapiens GN=NUP155 PE=1 SV=1                  "
"96","m.10928",723,15,5,6,7,-8.573,-1.1113,0.797088,0.835191,0.529579,"Q9VZZ4","Peroxidasin OS=Drosophila melanogaster GN=Pxn PE=1 SV=1                      "
"97","m.10938",346,4,5,1,4,10.887,1.4992,0.363184,0.188778,0.814156,"Q8VHT6","Arsenite methyltransferase OS=Rattus norvegicus GN=As3mt PE=1 SV=1                     "
"98","m.10944",532,1,3,0,1,-12.77,-1.6321,0.579966,0.820389,0.314341,"Q8CJB9","E3 ubiquitin-protein ligase BRE1B OS=Rattus norvegicus GN=Rnf40 PE=1 SV=1                   "
"99","m.10974",566,8,12,2,6,-10.914,-1.4371,0.651418,0.826688,0.397814,"P31335","Bifunctional purine biosynthesis protein PURH OS=Gallus gallus GN=ATIC PE=1 SV=1                  "
"100","m.10998",251,1,1,0,1,4.918,0.448,0.91413,0.562698,0.863815,"Q5EB30","Outer dense fiber protein 3 OS=Xenopus tropicalis GN=odf3 PE=2 SV=1                  "
"101","m.110",1165,44,56,32,43,-14.277,-4.4987,2.7e-05,0.783901,4e-06,"Q80Y17","Lethal(2) giant larvae protein homolog 1 OS=Mus musculus GN=Llgl1 PE=1 SV=1                 "
"102","m.1100",513,2,3,1,1,11.157,0.6512,0.76935,0.481495,0.862319,"Q61753","D-3-phosphoglycerate dehydrogenase OS=Mus musculus GN=Phgdh PE=1 SV=3                     "
"103","m.1103",1107,1,3,0,2,3.18,0.3077,0.985166,0.618694,0.857925,"Q32LP4","Sodium-driven chloride bicarbonate exchanger OS=Bos taurus GN=SLC4A10 PE=2 SV=1                   "
"104","m.11035",299,0,1,0,1,13.363,0.9268,0.593157,0.380051,0.847368,"Q3T0B6","Complement component 1 Q subcomponent-binding protein mitochondrial OS=Bos taurus GN=C1QBP PE=2 SV=1                           "
"105","m.11045",121,2,1,0,1,1.378,0.1326,1,0.680902,0.84409,"Q24799","Myophilin OS=Echinococcus granulosus PE=2 SV=1                       "
"106","m.11100",1144,6,7,1,5,-10.677,-0.6858,0.954545,0.824771,0.685174,"A3KPW9","Large proline-rich protein BAG6 OS=Danio rerio GN=Bag6 PE=3 SV=1                   "
"107","m.11107",150,8,10,8,9,-17.944,-2.0227,0.346584,0.807775,0.165325,"Q9CPW4","Actin-related protein 3-Feb complex subunit 5 OS=Mus musculus GN=Arpc5 PE=2 SV=3                 "
"108","m.11115",300,3,4,1,2,-5.172,-0.592,0.971279,0.817661,0.713493,"Q9U8W7","Techylectin-5B OS=Tachypleus tridentatus PE=1 SV=1                       "
"109","m.11137",540,1,1,0,0,7.089,0.7156,0.723703,0.456775,0.859767,"A9JTG5","RanBP-type and C3HC4-type zinc finger-containing protein 1 OS=Danio rerio GN=rbck1 PE=2 SV=1                "
"110","m.11149",227,9,11,4,6,-5.296,-0.6421,0.96289,0.821698,0.698713,"O14818","Proteasome subunit alpha type-7 OS=Homo sapiens GN=PSMA7 PE=1 SV=1                   "
"111","m.11152",593,1,1,0,1,-4.065,-0.3188,0.99866,0.784788,0.780197,"4780878","Tenascin-X OS=Crassostrea gigas GN=CGI_10023352 PE=4 SV=1                      "
"112","m.11167",387,1,0,0,0,-16.53,-1.3047,0.703821,0.83092,0.452252,"Q8TCT9","Minor histocompatibility antigen H13 OS=Homo sapiens GN=HM13 PE=1 SV=1                   "
"113","m.11180",213,0,1,0,0,11.102,0.5183,0.866213,0.534241,0.864583,"Q9UBC2","Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens GN=EPS15L1 PE=1 SV=1                "
"114","m.11210",170,1,2,1,0,-16.504,-0.9766,0.860891,0.835417,0.582112,"3269761","Predicted protein OS=Nematostella vectensis GN=v1g180953 PE=4 SV=1                     "
"115","m.1126",148,3,3,2,6,-2.877,-0.1973,0.999997,0.763626,0.80246,"Q5REY2","60S ribosomal protein L27a OS=Pongo abelii GN=RPL27A PE=2 SV=3                   "
"116","m.11265",213,3,3,3,3,7.14,0.7383,0.708134,0.448212,0.858688,"Q61220","Protein kinase C-binding protein NELL2 OS=Mus musculus GN=Nell2 PE=2 SV=3                  "
"117","m.11277",156,0,1,0,0,-3.879,-0.4358,0.991164,0.801249,0.754481,"Q12965","Unconventional myosin-Ie OS=Homo sapiens GN=MYO1E PE=1 SV=2                     "
"118","m.11289",232,1,3,1,1,-6.833,-0.4661,0.988073,0.804913,0.747128,"3281455","Predicted protein OS=Nematostella vectensis GN=v1g215547 PE=4 SV=1                     "
"119","m.11298",283,2,2,1,2,1.221,0.0994,1,0.691176,0.840902,"Q9UGM3","Deleted in malignant brain tumors 1 protein OS=Homo sapiens GN=DMBT1 PE=1 SV=2                "
"120","m.113",378,57,60,24,35,-9.289,-2.2943,0.237022,0.800284,0.092088,NA,NA
"121","m.11307",740,0,1,0,1,-9.225,-0.8305,0.917013,0.832129,0.636338,"Q62077","1-phosphatidylinositol 45-bisphosphate phosphodiesterase gamma-1 OS=Mus musculus GN=Plcg1 PE=1 SV=2                           "
"122","m.11313",319,0,1,0,1,9.968,0.6386,0.778484,0.486403,0.862719,"Q5R7K9","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Pongo abelii GN=EDIL3 PE=2 SV=1               "
"123","m.11319",252,1,1,0,1,-15.237,-0.9789,0.859878,0.835437,0.581231,"Q6P371","Hydroxyacid-oxoacid transhydrogenase mitochondrial OS=Xenopus tropicalis GN=adhfe1 PE=2 SV=1                           "
"124","m.1133",280,4,4,0,2,11.707,0.8997,0.607929,0.389558,0.849166,"Q9Y365","PCTP-like protein OS=Homo sapiens GN=STARD10 PE=1 SV=2                     "
"125","m.11340",155,2,3,3,4,-6.074,-0.3935,0.994725,0.795728,0.764269,"Q03376","Balbiani ring protein 3 OS=Chironomus tentans GN=BR3 PE=2 SV=1                   "
"126","m.1135",538,15,16,6,10,-16.391,-1.0326,0.835327,0.835667,0.560472,"P97793","ALK tyrosine kinase receptor OS=Mus musculus GN=Alk PE=1 SV=2                   "
"127","m.11354",351,4,7,4,4,-17.402,-1.0599,0.822298,0.835606,0.549809,"P43903","Quinone oxidoreductase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=qor PE=3 SV=2        "
"128","m.11369",202,4,5,2,5,2.841,0.4855,0.889196,0.547501,0.864406,NA,NA
"129","m.11382",877,1,2,0,2,-1.892,-0.1723,1,0.758724,0.806508,"B1AZI6","THO complex subunit 2 OS=Mus musculus GN=Thoc2 PE=1 SV=1                   "
"130","m.1141",910,1,1,1,4,7.515,0.59,0.814048,0.505534,0.863919,"Q6F3J0","Nuclear factor NF-kappa-B p105 subunit OS=Canis familiaris GN=NFKB1 PE=2 SV=2                  "
"131","m.11430",456,7,4,0,4,-0.243,-0.0254,1,0.72567,0.827099,"Q8NDA2","Hemicentin-2 OS=Homo sapiens GN=HMCN2 PE=2 SV=2                      "
"132","m.1145",390,0,1,1,0,5.956,0.468,0.901044,0.554592,0.864182,NA,NA
"133","m.11458",213,4,4,4,4,2.106,0.1425,1,0.677745,0.845004,"Q9H4G4","Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3                  "
"134","m.11472",334,2,3,1,4,-3.627,-0.3018,0.999153,0.782082,0.78358,"O95219","Sorting nexin-4 OS=Homo sapiens GN=SNX4 PE=1 SV=1                     "
"135","m.11482",410,1,0,0,1,7.408,0.568,0.830191,0.514289,0.86427,"Q9BVL2","Nucleoporin p58/p45 OS=Homo sapiens GN=NUPL1 PE=1 SV=1                     "
"136","m.1149",736,1,1,0,2,3.755,0.2717,0.996004,0.632479,0.85554,"Q5EE04","Nucleoprotein TPR (Fragment) OS=Xenopus laevis GN=tpr PE=1 SV=1                    "
"137","m.115",216,10,11,5,9,9.578,1.6299,0.309884,0.149887,0.809008,"Q58DS9","Ras-related protein Rab-5C OS=Bos taurus GN=RAB5C PE=2 SV=1                    "
"138","m.1152",2284,1,0,0,2,7.445,0.5708,0.82814,0.513172,0.864233,"O35474","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Mus musculus GN=Edil3 PE=1 SV=2               "
"139","m.11543",385,12,10,11,11,-7.665,-0.898,0.893264,0.834143,0.611771,"Q6PZE0","Mucin-19 OS=Mus musculus GN=Muc19 PE=2 SV=2                      "
"140","m.11553",214,9,7,6,10,1.688,0.1839,1,0.664066,0.848657,"P46436","Glutathione S-transferase 1 OS=Ascaris suum GN=GST1 PE=1 SV=3                    "
"141","m.11555",111,2,3,2,1,-3.819,-0.5058,0.98342,0.809354,0.73706,NA,NA
"142","m.1157",147,2,3,1,3,-6.548,-0.6418,0.962944,0.821676,0.698804,"P25867","Ubiquitin-conjugating enzyme E2-17 kDa OS=Drosophila melanogaster GN=eff PE=2 SV=1                   "
"143","m.1159",503,0,1,0,0,4.506,0.2367,1,0.645487,0.852936,"3269296","Predicted protein OS=Nematostella vectensis GN=v1g200212 PE=4 SV=1                     "
"144","m.11603",537,3,2,0,1,1.957,0.2097,1,0.655149,0.850799,"3284280","Predicted protein OS=Nematostella vectensis GN=v1g219291 PE=4 SV=1                     "
"145","m.1163",121,2,3,6,6,-19.777,-1.9089,0.413975,0.811519,0.203192,"Q4R5J1","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Macaca fascicularis GN=NDUFA5 PE=3 SV=3               "
"146","m.11636",357,3,3,0,1,-10.075,-1.3217,0.69643,0.830406,0.445356,"3268757","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g87496 PE=4 SV=1                    "
"147","m.11687",197,0,0,1,1,0.37,0.0455,1,0.706853,0.83531,"Q8VED2","Biogenesis of lysosome-related organelles complex 1 subunit 4 OS=Mus musculus GN=Bloc1s4 PE=1 SV=1               "
