,Protein,Len,S0,S0.1,S1,S1.1,LogFoldChange,Zstatistic,fdr,FDRup,FDRdown,UniprotID,DEFLINE
2107,m.6046,318,1,2,2,2,59.589,2.7999,4.00E-04,8.10E-05,0.494938,Q9CW42,MOSC domain-containing protein 1 mitochondrial OS=Mus musculus GN=Marc1 PE=1 SV=2                           
1100,m.2349,652,1,1,1,2,57.513,2.8919,0.00026,5.30E-05,0.493147,Q8HXM1,Cleavage stimulation factor subunit 2 OS=Bos taurus GN=CSTF2 PE=2 SV=1                  
1423,m.29299,328,2,2,6,4,57.307,2.2413,0.003625,0.000824,0.511115,Q9QUN9,Dickkopf-related protein 3 OS=Mus musculus GN=Dkk3 PE=2 SV=1                    
1934,m.5169,263,0,1,0,0,57.291,2.6317,0.000808,0.000171,0.498721,Q60HC3,Heterogeneous nuclear ribonucleoprotein F OS=Macaca fascicularis GN=HNRNPF PE=2 SV=3                   
1403,m.28687,461,1,3,4,0,56.226,2.296,0.002972,0.000669,0.509037,P27926,Hexokinase-3 OS=Rattus norvegicus GN=Hk3 PE=2 SV=1                      
831,m.19592,449,1,1,2,0,55.469,1.9915,0.008276,0.002024,0.522555,Q5RDE7,Cysteine desulfurase mitochondrial OS=Pongo abelii GN=NFS1 PE=2 SV=1                           
2230,m.6949,182,1,1,1,1,55.321,3.3649,2.40E-05,5.00E-06,0.485725,Q9D1I5,Methylmalonyl-CoA epimerase mitochondrial OS=Mus musculus GN=Mcee PE=1 SV=1                           
1653,m.35136,334,1,4,2,3,55.16,1.6977,0.020676,0.005228,0.540986,NA,NA
2283,m.739,482,0,1,0,1,54.827,3.3356,2.70E-05,6.00E-06,0.486083,P83852,Carboxypeptidase D (Fragment) OS=Lophonetta specularioides GN=CPD PE=1 SV=1                    
1418,m.29201,116,5,5,3,4,54.587,4.3908,0,0,0.479034,3283569,Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g134593 PE=4 SV=1                    
1456,m.30054,147,2,2,1,2,54.289,4.6527,0,0,0.47831,P35458,Dynactin subunit 1 OS=Gallus gallus GN=DCTN1 PE=2 SV=2                    
635,m.17002,969,1,2,2,2,53.591,2.4027,0.001984,0.000441,0.505326,P31696,Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      
1891,m.4994,274,0,1,0,0,53.28,1.2471,0.069835,0.018526,0.580167,Q969T9,WW domain-binding protein 2 OS=Homo sapiens GN=WBP2 PE=1 SV=1                   
2158,m.6400,282,1,2,2,2,52.965,1.9545,0.009293,0.002295,0.524571,A7S1L6,GDP-fucose transporter 1 OS=Nematostella vectensis GN=slc35c1 PE=3 SV=1                    
843,m.19692,606,0,0,0,1,52.955,4.8415,0,0,0.478037,Q96AY4,Tetratricopeptide repeat protein 28 OS=Homo sapiens GN=TTC28 PE=1 SV=4                   
1264,m.26049,373,0,1,3,1,52.581,3.6288,6.00E-06,1.00E-06,0.483187,NA,NA
601,m.16446,276,1,2,1,1,52.366,2.6039,0.000902,0.000192,0.499428,Q9JHW2,Omega-amidase NIT2 OS=Mus musculus GN=Nit2 PE=1 SV=1                     
1433,m.29546,408,2,1,2,0,52.177,2.3877,0.002102,0.000468,0.505823,Q7T2Z5,Netrin receptor UNC5C OS=Gallus gallus GN=UNC5C PE=2 SV=1                    
2087,m.5924,163,4,6,3,4,51.578,2.9978,0.000152,3.20E-05,0.491239,Q9Z0J0,Epididymal secretory protein E1 OS=Mus musculus GN=Npc2 PE=2 SV=1                   
1670,m.3586,360,1,1,0,0,51.544,2.3134,0.002787,0.000626,0.508402,P50867,Cysteine synthase OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) GN=cysB PE=3 SV=2       
152,m.1168,430,0,0,1,1,51.457,1.644,0.024331,0.006153,0.544933,Q98943,Caspase-2 OS=Gallus gallus GN=CASP2 PE=2 SV=2                      
1376,m.28313,382,1,1,2,0,51.29,3.7292,4.00E-06,1.00E-06,0.482463,32160160,Uncharacterized protein OS=Parabacteroides goldsteinii dnLKV18 GN=C803_04595 PE=4 SV=1                    
2426,m.9029,177,0,0,0,1,50.758,2.3696,0.002253,0.000502,0.506432,Q6GQN8,Trans-2-enoyl-CoA reductase mitochondrial OS=Danio rerio GN=mecr PE=2 SV=2                           
2119,m.6121,222,0,0,0,1,50.5,1.759,0.017113,0.004325,0.536694,4785826,Uncharacterized protein OS=Crassostrea gigas GN=CGI_10028476 PE=4 SV=1                     
2340,m.8023,472,1,2,2,2,50.2,2.1337,0.005246,0.001227,0.515611,Q6AY97,Coiled-coil domain-containing protein 91 OS=Rattus norvegicus GN=Ccdc91 PE=2 SV=1                   
1846,m.466,178,0,1,0,1,50.155,3.0725,0.000102,2.30E-05,0.489967,NA,NA
129,m.11340,155,2,3,3,3,49.917,1.8528,0.012771,0.003209,0.530573,Q03376,Balbiani ring protein 3 OS=Chironomus tentans GN=BR3 PE=2 SV=1                   
603,m.16461,147,1,0,1,0,49.84,1.9436,0.009616,0.00238,0.525182,Q4I963,Cofilin OS=Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084) GN=COF1 PE=3 SV=2           
162,m.11767,390,0,0,1,0,49.722,1.7597,0.017076,0.004315,0.536646,Q9JLQ2,ARF GTPase-activating protein GIT2 OS=Mus musculus GN=Git2 PE=1 SV=2                   
2337,m.7974,155,4,2,2,3,49.576,3.0406,0.000121,2.60E-05,0.490503,NA,NA
708,m.17836,548,1,0,1,1,49.144,2.1358,0.005209,0.001218,0.515518,O15945,Aryl hydrocarbon receptor nuclear translocator homolog OS=Drosophila melanogaster GN=tgo PE=1 SV=3                 
1511,m.31460,197,6,5,6,5,49.067,3.4676,1.40E-05,3.00E-06,0.484599,Q8CG08,Collagen triple helix repeat-containing protein 1 OS=Rattus norvegicus GN=Cthrc1 PE=1 SV=1                 
530,m.15484,173,0,1,0,0,48.566,1.6679,0.02264,0.005725,0.543154,Q5XGA9,N-alpha-acetyltransferase 50 OS=Xenopus tropicalis GN=naa50 PE=2 SV=1                     
261,m.12825,688,2,2,1,1,47.996,1.7464,0.017795,0.004498,0.537557,P26818,Beta-adrenergic receptor kinase 2 OS=Bos taurus GN=ADRBK2 PE=2 SV=1                   
846,m.19708,361,4,3,3,5,47.971,1.87,0.012103,0.003035,0.529511,P70618,Mitogen-activated protein kinase 14 OS=Rattus norvegicus GN=Mapk14 PE=2 SV=3                   
1605,m.33885,143,2,0,1,1,47.913,2.3554,0.002379,0.000531,0.506919,NA,NA
835,m.19610,677,4,5,5,5,47.626,2.5748,0.001012,0.000218,0.500195,Q96AC1,Fermitin family homolog 2 OS=Homo sapiens GN=FERMT2 PE=1 SV=1                   
2143,m.6244,213,0,0,1,0,47.584,4.4046,0,0,0.478986,Q80T32,Probable G-protein coupled receptor 133 OS=Mus musculus GN=Gpr133 PE=2 SV=2                  
287,m.13041,309,1,1,1,0,47.427,1.4459,0.042644,0.010916,0.561076,Q63528,Replication protein A 32 kDa subunit OS=Rattus norvegicus GN=Rpa2 PE=2 SV=2                 
1583,m.33160,897,0,0,0,1,47.113,3.0978,9.00E-05,2.00E-05,0.489549,O94248,Midasin OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=mdn1 PE=1 SV=1                 
1327,m.27301,1031,0,0,0,1,46.78,1.5172,0.035135,0.008926,0.554964,Q99LI8,Hepatocyte growth factor-regulated tyrosine kinase substrate OS=Mus musculus GN=Hgs PE=1 SV=2                 
2188,m.6613,526,0,1,1,2,46.676,1.8545,0.012704,0.003192,0.530467,3282979,Predicted protein OS=Nematostella vectensis GN=v1g247432 PE=4 SV=1                     
588,m.16258,131,0,1,1,0,46.557,3.4833,1.30E-05,3.00E-06,0.484444,Q923G2,DNA-directed RNA polymerases I II and III subunit RPABC3 OS=Mus musculus GN=Polr2h PE=2 SV=3                           
2019,m.5582,258,7,6,9,7,46.186,4.3134,0,0,0.479324,Q7XPW5,Phosphomannomutase OS=Oryza sativa subsp. japonica GN=PMM PE=2 SV=2                    
1664,m.35564,204,4,4,3,3,45.783,1.336,0.056431,0.014711,0.571238,Q70UZ7,von Willebrand factor A domain-containing protein 2 OS=Mus musculus GN=Vwa2 PE=1 SV=1                
1302,m.26896,558,0,1,1,1,45.647,2.6896,0.000639,0.000133,0.497328,Q9TXQ1,Poly(ADP-ribose) polymerase pme-5 OS=Caenorhabditis elegans GN=pme-5 PE=2 SV=1                    
616,m.1664,421,0,1,0,2,45.577,2.6489,0.000754,0.000158,0.498297,P35659,Protein DEK OS=Homo sapiens GN=DEK PE=1 SV=1                     
2392,m.8882,347,1,2,1,1,44.692,3.3086,3.10E-05,7.00E-06,0.486427,O05389,Uncharacterized oxidoreductase YrbE OS=Bacillus subtilis (strain 168) GN=yrbE PE=3 SV=2                  
1978,m.5400,164,4,6,7,7,44.52,3.743,3.00E-06,1.00E-06,0.48237,P30050,60S ribosomal protein L12 OS=Homo sapiens GN=RPL12 PE=1 SV=1                   
1017,m.22339,1615,1,2,0,1,44.345,3.3269,2.80E-05,7.00E-06,0.486192,O01761,Muscle M-line assembly protein unc-89 OS=Caenorhabditis elegans GN=unc-89 PE=1 SV=3                  
1235,m.25457,512,1,3,1,2,44.287,2.7025,0.000606,0.000125,0.497032,NA,NA
2440,m.9109,151,3,3,3,4,44.049,2.8871,0.000266,5.40E-05,0.493237,NA,NA
734,m.1806,594,2,2,3,2,43.868,2.5134,0.001288,0.000281,0.501909,O14841,5-oxoprolinase OS=Homo sapiens GN=OPLAH PE=1 SV=3                      
1621,m.34323,203,0,0,0,1,43.815,2.0992,0.005874,0.001389,0.517183,O15072,A disintegrin and metalloproteinase with thrombospondin motifs 3 OS=Homo sapiens GN=ADAMTS3 PE=2 SV=4               
2457,m.9178,193,0,0,1,1,43.607,3.8339,2.00E-06,0,0.481785,3275455,Predicted protein OS=Nematostella vectensis GN=v1g207953 PE=4 SV=1                     
2459,m.9181,139,3,2,4,5,43.084,3.2078,5.10E-05,1.20E-05,0.487832,NA,NA
1873,m.4903,2982,2,6,3,2,42.984,1.3652,0.052489,0.013609,0.568446,E9Q414,Apolipoprotein B-100 OS=Mus musculus GN=Apob PE=1 SV=1                     
2421,m.9006,624,1,2,1,0,42.767,1.6161,0.026439,0.006688,0.547053,Q04609,Glutamate carboxypeptidase 2 OS=Homo sapiens GN=FOLH1 PE=1 SV=1                    
628,m.16864,208,0,0,1,1,42.454,3.1942,5.40E-05,1.30E-05,0.488035,Q9ULC4,Malignant T-cell-amplified sequence 1 OS=Homo sapiens GN=MCTS1 PE=1 SV=1                   
2522,m.9587,410,2,1,2,2,42.334,1.8252,0.013922,0.003507,0.532317,O57656,Glycerol-3-phosphate dehydrogenase [NAD(+)] cytoplasmic OS=Takifugu rubripes GN=gpd1 PE=3 SV=1                           
841,m.19685,242,3,2,2,2,42.245,2.0263,0.007417,0.001796,0.52074,Q5ZID6,Cytosolic 5'-nucleotidase 3A OS=Gallus gallus GN=NT5C3A PE=1 SV=3                    
1512,m.31478,374,2,2,2,3,42.171,1.0908,0.099725,0.027158,0.59742,Q8VDF3,Death-associated protein kinase 2 OS=Mus musculus GN=Dapk2 PE=1 SV=1                   
1024,m.22416,142,1,1,2,1,41.885,2.6077,0.000888,0.000189,0.49933,Q0MQB1,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 OS=Pan troglodytes GN=NDUFA8 PE=2 SV=3               
1008,m.22274,438,5,6,8,6,41.715,2.6523,0.000744,0.000156,0.498214,Q3SZB4,Medium-chain specific acyl-CoA dehydrogenase mitochondrial OS=Bos taurus GN=ACADM PE=2 SV=1                           
112,m.11137,540,1,1,0,0,41.701,1.5946,0.028165,0.007127,0.548719,A9JTG5,RanBP-type and C3HC4-type zinc finger-containing protein 1 OS=Danio rerio GN=rbck1 PE=2 SV=1                
1609,m.3410,419,2,3,3,4,41.69,1.854,0.012724,0.003197,0.530499,Q8N8S7,Protein enabled homolog OS=Homo sapiens GN=ENAH PE=1 SV=2                    
2219,m.6822,465,3,3,3,3,41.644,1.3963,0.048518,0.012512,0.565546,P51464,Argininosuccinate lyase OS=Lithobates catesbeiana GN=ASL PE=3 SV=1                     
1520,m.31625,195,3,2,3,3,41.418,1.2312,0.072478,0.019287,0.581833,Q64520,Guanylate kinase OS=Mus musculus GN=Guk1 PE=1 SV=2                     
1182,m.247,406,2,3,4,3,41.387,3.2006,5.30E-05,1.20E-05,0.487939,Q63665,Upstream stimulatory factor 2 OS=Rattus norvegicus GN=Usf2 PE=1 SV=2                   
939,m.2105,1047,0,0,1,0,41.35,1.8336,0.013561,0.003414,0.531781,Q8VI02,Serine/threonine-protein phosphatase 4 regulatory subunit 1 OS=Rattus norvegicus GN=Ppp4r1 PE=2 SV=1                 
688,m.17642,405,3,3,5,4,41.279,2.3983,0.002018,0.000448,0.505471,Q9WUR2,Enoyl-CoA delta isomerase 2 mitochondrial OS=Mus musculus GN=Eci2 PE=1 SV=2                           
1249,m.25798,273,0,1,2,0,41.149,2.2444,0.003585,0.000815,0.510994,3277133,Predicted protein OS=Nematostella vectensis GN=v1g210044 PE=4 SV=1                     
1830,m.4533,744,0,0,1,1,41.002,4.3567,0,0,0.479158,Q9R0E1,Procollagen-lysine2-oxoglutarate 5-dioxygenase 3 OS=Mus musculus GN=Plod3 PE=1 SV=1                           
1175,m.24423,342,2,3,4,2,40.8,1.8436,0.013144,0.003306,0.531149,Q5RFU0,Sialate O-acetylesterase OS=Pongo abelii GN=SIAE PE=2 SV=1                     
1809,m.4358,403,4,3,4,4,40.609,3.9712,1.00E-06,0,0.480971,Q9H4G4,Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3                  
657,m.17401,143,1,1,0,0,40.59,1.3652,0.052489,0.013609,0.568446,3278511,Predicted protein OS=Nematostella vectensis GN=v1g245074 PE=4 SV=1                     
1999,m.548,221,1,1,1,1,40.087,2.2858,0.003086,0.000696,0.509415,Q3T178,Vacuolar protein sorting-associated protein 28 homolog OS=Bos taurus GN=VPS28 PE=2 SV=1                 
1571,m.32785,121,1,1,2,1,40.067,1.5648,0.030707,0.007779,0.551077,Q96CG8,Collagen triple helix repeat-containing protein 1 OS=Homo sapiens GN=CTHRC1 PE=1 SV=1                 
1740,m.38396,326,0,0,1,1,40.045,2.3782,0.00218,0.000486,0.506141,Q5C9L6,(S)-coclaurine N-methyltransferase OS=Thalictrum flavum subsp. glaucum PE=1 SV=1                    
33,m.10304,278,4,4,4,3,40.03,0.9599,0.132959,0.036626,0.613181,Q96RW7,Hemicentin-1 OS=Homo sapiens GN=HMCN1 PE=1 SV=2                      
940,m.21056,322,1,1,3,3,40.001,3.0695,0.000104,2.30E-05,0.490016,O57314,Estradiol 17-beta-dehydrogenase 12 OS=Anas platyrhynchos GN=HSD17B12 PE=2 SV=1                    
559,m.1583,327,6,6,7,7,39.817,4.0028,1.00E-06,0,0.480795,P56839,Phosphoenolpyruvate phosphomutase OS=Mytilus edulis PE=1 SV=3                      
1529,m.31925,182,1,1,1,1,39.566,1.8606,0.012464,0.003129,0.530089,Q9UKP4,A disintegrin and metalloproteinase with thrombospondin motifs 7 OS=Homo sapiens GN=ADAMTS7 PE=1 SV=2               
1184,m.24722,174,0,1,2,1,38.508,2.5659,0.001048,0.000226,0.500436,Q6P7A9,Lysosomal alpha-glucosidase OS=Rattus norvegicus GN=Gaa PE=2 SV=1                     
918,m.2094,592,0,0,1,0,38.418,1.6543,0.023589,0.005965,0.544162,Q62074,Protein kinase C iota type OS=Mus musculus GN=Prkci PE=1 SV=3                  
1129,m.23776,270,4,5,6,5,38.401,1.9763,0.00868,0.002132,0.523372,NA,NA
567,m.15899,456,4,4,5,3,38.139,1.9497,0.009434,0.002332,0.524839,Q8CE50,Sorting nexin-30 OS=Mus musculus GN=Snx30 PE=2 SV=1                     
1389,m.28480,131,1,0,1,1,38.071,1.471,0.039878,0.010176,0.558883,NA,NA
1467,m.3037,1596,0,1,1,0,38.048,1.1246,0.092462,0.025063,0.593529,O42350,Collagen alpha-2(I) chain OS=Lithobates catesbeiana GN=COL1A2 PE=2 SV=1                    
620,m.16730,536,1,1,1,0,37.906,2.6487,0.000754,0.000159,0.498301,O60524,Nuclear export mediator factor NEMF OS=Homo sapiens GN=NEMF PE=1 SV=4                  
693,m.17683,465,0,0,1,0,37.62,2.6514,0.000746,0.000157,0.498236,Q5TDH0,Protein DDI1 homolog 2 OS=Homo sapiens GN=DDI2 PE=1 SV=1                   
2135,m.6207,485,1,3,2,0,37.496,4.2969,0,0,0.47939,P50426,N-acetylglucosamine-6-sulfatase OS=Capra hircus GN=GNS PE=2 SV=1                      
493,m.152,115,3,6,5,5,37.471,4.0639,0,0,0.480468,O01359,60S acidic ribosomal protein P1 OS=Oscheius tipulae GN=rpl-21 PE=3 SV=1                  
1652,m.35100,307,0,1,1,1,37.326,1.1033,0.096982,0.026367,0.595971,Q00651,Integrin alpha-4 OS=Mus musculus GN=Itga4 PE=1 SV=1                     
1084,m.2317,307,3,6,4,4,37.218,2.1344,0.005234,0.001224,0.51558,Q6P963,Hydroxyacylglutathione hydrolase mitochondrial OS=Danio rerio GN=hagh PE=2 SV=2                           
1212,m.25176,115,1,3,2,2,37.121,1.9912,0.008284,0.002026,0.522571,Q3SZ90,60S ribosomal protein L13a OS=Bos taurus GN=RPL13A PE=2 SV=3                   
1169,m.24310,205,0,1,2,2,37.097,2.5267,0.001222,0.000266,0.501527,Q6NRM7,Charged multivesicular body protein 3 OS=Xenopus laevis GN=chmp3 PE=2 SV=3                  
502,m.15247,289,4,2,5,4,37.049,1.949,0.009455,0.002337,0.524878,Q5J6M8,Reticulon-3-A OS=Xenopus laevis GN=rtn3-a PE=2 SV=2                      
1793,m.4268,630,0,1,1,1,36.785,1.8837,0.011595,0.002902,0.528679,Q8N2E2,von Willebrand factor D and EGF domain-containing protein OS=Homo sapiens GN=VWDE PE=2 SV=4               
1377,m.28364,198,1,0,0,1,36.76,2.5075,0.001318,0.000288,0.50208,Q7ZU29,Nuclear pore complex protein Nup93 OS=Danio rerio GN=dye PE=2 SV=1                  
1706,m.37151,120,0,1,0,0,36.699,4.5115,0,0,0.478649,P61222,ATP-binding cassette sub-family E member 1 OS=Mus musculus GN=Abce1 PE=2 SV=1                 
1282,m.26381,192,0,1,1,0,36.647,2.3091,0.002832,0.000636,0.508558,Q7JZB4,Mannose-1-phosphate guanyltransferase beta OS=Drosophila melanogaster GN=CG1129 PE=2 SV=1                    
1657,m.3535,553,2,1,2,3,36.274,2.965,0.00018,3.80E-05,0.491816,Q4R8N7,Stress-induced-phosphoprotein 1 OS=Macaca fascicularis GN=STIP1 PE=2 SV=1                     
1453,m.29972,1069,5,4,4,5,36.244,2.9837,0.000163,3.40E-05,0.491485,Q15075,Early endosome antigen 1 OS=Homo sapiens GN=EEA1 PE=1 SV=2                   
893,m.20317,123,1,2,3,2,36.17,1.2883,0.063346,0.016669,0.575948,NA,NA
1312,m.27078,180,8,10,10,8,36.159,2.3558,0.002375,0.00053,0.506905,NA,NA
188,m.12056,309,2,3,2,3,36.127,1.1624,0.084894,0.022874,0.589279,Q54RA4,Probable iron/ascorbate oxidoreductase DDB_G0283291 OS=Dictyostelium discoideum GN=DDB_G0283291 PE=3 SV=1                   
2218,m.6816,173,3,4,1,2,36.06,1.7634,0.01688,0.004266,0.536395,Q6AZW2,Alcohol dehydrogenase [NADP(+)] A OS=Danio rerio GN=akr1a1a PE=2 SV=2                   
1736,m.3817,410,1,1,1,1,36.059,3.0632,0.000108,2.40E-05,0.490122,Q96QG7,Myotubularin-related protein 9 OS=Homo sapiens GN=MTMR9 PE=1 SV=1                    
623,m.16813,293,0,2,1,1,36.05,1.4827,0.038635,0.009846,0.557877,Q26630,33 kDa inner dynein arm light chain axonemal OS=Strongylocentrotus purpuratus PE=1 SV=1                           
1466,m.30322,115,0,1,2,2,35.981,1.3267,0.057732,0.015077,0.572141,NA,NA
1056,m.2278,237,0,1,0,1,35.955,2.8213,0.000363,7.30E-05,0.494507,Q6DIS2,Protein CDV3 homolog OS=Xenopus tropicalis GN=cdv3 PE=2 SV=1                    
31,m.1027,157,1,2,2,2,35.666,2.6631,0.000712,0.000149,0.497953,3289105,Predicted protein OS=Nematostella vectensis GN=v1g225191 PE=4 SV=1                     
1368,m.28097,108,3,4,5,2,35.629,2.6053,0.000897,0.000191,0.499392,NA,NA
1093,m.23281,165,0,0,0,1,35.619,3.2458,4.20E-05,1.00E-05,0.487281,A7YY55,Very-long-chain (3R)-3-hydroxyacyl-[acyl-carrier protein] dehydratase 3 OS=Bos taurus GN=PTPLAD1 PE=2 SV=1                  
1149,m.24043,788,0,0,1,0,35.553,2.1216,0.005459,0.001282,0.516155,Q2M389,WASH complex subunit 7 OS=Homo sapiens GN=KIAA1033 PE=1 SV=2                   
1219,m.25244,393,3,2,3,2,35.482,1.5808,0.029321,0.007423,0.549804,A3KG59,Peptidase M20 domain-containing protein 2 OS=Mus musculus GN=Pm20d2 PE=2 SV=1                  
638,m.1706,388,2,1,2,2,35.411,3.212,5.00E-05,1.20E-05,0.48777,A0M8U6,Testin OS=Canis familiaris GN=TES PE=3 SV=1                      
2192,m.6630,215,0,1,1,0,35.244,1.6516,0.023782,0.006014,0.544363,NA,NA
193,m.12185,535,3,4,1,1,35.134,1.8995,0.011037,0.002755,0.527734,P52826,Carnitine O-acetyltransferase OS=Columba livia GN=CRAT PE=1 SV=1                     
650,m.1729,398,4,4,4,1,35.13,1.3025,0.061223,0.016065,0.574526,Q96DH6,RNA-binding protein Musashi homolog 2 OS=Homo sapiens GN=MSI2 PE=1 SV=1                  
791,m.18995,284,1,3,1,1,35.118,1.9722,0.008793,0.002161,0.523595,Q8NHP1,Aflatoxin B1 aldehyde reductase member 4 OS=Homo sapiens GN=AKR7L PE=2 SV=6                 
2317,m.7691,358,1,2,2,3,35.094,3.0733,0.000102,2.30E-05,0.489953,Q4R0J7,D-arabinitol dehydrogenase 1 OS=Uromyces fabae GN=ARD1 PE=1 SV=1                    
164,m.11786,188,5,5,7,5,34.994,2.0736,0.00638,0.001522,0.518395,P62323,Small nuclear ribonucleoprotein Sm D3 OS=Xenopus laevis GN=snrpd3 PE=2 SV=1                  
983,m.21690,240,1,1,1,1,34.769,2.8713,0.000287,5.80E-05,0.493536,Q3BCR0,Thiopurine S-methyltransferase OS=Panthera leo GN=TPMT PE=2 SV=1                     
1478,m.3052,140,0,0,1,0,34.756,1.4721,0.03976,0.010145,0.558788,Q9PVV4,Pericentriolar material 1 protein OS=Xenopus laevis GN=pcm1 PE=1 SV=1                   
114,m.11152,593,1,1,0,2,34.453,2.4324,0.001768,0.000391,0.504367,4780878,Tenascin-X OS=Crassostrea gigas GN=CGI_10023352 PE=4 SV=1                      
1092,m.23275,219,4,4,3,2,34.368,3.5131,1.20E-05,3.00E-06,0.484161,Q99KJ8,Dynactin subunit 2 OS=Mus musculus GN=Dctn2 PE=1 SV=3                    
937,m.21047,294,3,4,3,2,34.354,1.588,0.028713,0.007267,0.549237,A0PJR5,Enoyl-CoA hydratase domain-containing protein 3 mitochondrial OS=Danio rerio GN=echdc3 PE=2 SV=2                           
1589,m.33455,109,3,5,5,6,34.233,2.0367,0.007177,0.001732,0.520212,Q27245,Putative aminopeptidase W07G4.4 OS=Caenorhabditis elegans GN=W07G4.4 PE=1 SV=1                    
38,m.1036,1192,1,1,6,2,34.231,0.8863,0.155907,0.042994,0.6224,O57683,Splicing factor 3B subunit 1 OS=Xenopus laevis GN=sf3b1 PE=2 SV=1                  
1532,m.3200,260,1,0,0,1,34.224,1.6946,0.020873,0.005278,0.541209,Q92506,Estradiol 17-beta-dehydrogenase 8 OS=Homo sapiens GN=HSD17B8 PE=1 SV=2                    
1853,m.4733,390,0,1,1,1,34.183,2.8076,0.000386,7.80E-05,0.494782,Q6NXR0,Interferon-inducible GTPase 5 OS=Homo sapiens GN=IRGC PE=2 SV=1                    
2148,m.628,379,1,4,3,3,34.048,2.0302,0.007326,0.001771,0.520541,Q91447,Dual specificity mitogen-activated protein kinase kinase 1 (Fragment) OS=Serinus canaria GN=MAP2K1 PE=2 SV=1               
1172,m.24351,185,1,2,2,1,33.947,2.0631,0.006599,0.001579,0.518904,P95896,Amidase OS=Sulfolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) GN=SSO2122 PE=1 SV=1           
15,m.1013,969,1,3,1,1,33.817,1.0376,0.112193,0.030737,0.603703,A7RU46,Nck-associated protein 1 homolog OS=Nematostella vectensis GN=napA PE=3 SV=1                   
1907,m.5056,403,4,4,5,4,33.804,1.9239,0.010226,0.002542,0.526306,Q9R0R1,Melanotransferrin OS=Mus musculus GN=Mfi2 PE=2 SV=1                      
2399,m.8914,480,1,1,1,2,33.686,1.4608,0.040986,0.010471,0.559769,Q6P1S4,Arginine--tRNA ligase cytoplasmic OS=Xenopus tropicalis GN=rars PE=2 SV=1                           
614,m.16598,409,0,2,2,3,33.671,3.1505,6.80E-05,1.60E-05,0.488706,A7S338,Lissencephaly-1 homolog OS=Nematostella vectensis GN=v1g242515 PE=3 SV=1                     
1729,m.37963,226,2,1,1,3,33.411,1.2787,0.064813,0.017087,0.576919,Q8N6F8,Williams-Beuren syndrome chromosomal region 27 protein OS=Homo sapiens GN=WBSCR27 PE=2 SV=2                 
