"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"13","m.10110",697,0,1,0,0,-3.919,-0.3497,1,0.718042,0.841093,"O11780","Transforming growth factor-beta-induced protein ig-h3 OS=Sus scrofa GN=TGFBI PE=1 SV=1                  "
"14","m.10111",222,0,2,2,0,-10.432,-1.1043,0.95315,0.820083,0.633733,"3660641","Uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_85349 PE=4 SV=1                     "
"15","m.1013",969,1,3,0,0,-2.461,-0.1936,1,0.675185,0.859385,"A7RU46","Nck-associated protein 1 homolog OS=Nematostella vectensis GN=napA PE=3 SV=1                   "
"16","m.10132",182,1,2,1,1,-1.245,-0.0788,0.996052,0.636882,0.869761,"Q6NZW8","ADP-ribosylation factor-like protein 8B-A OS=Danio rerio GN=arl8ba PE=2 SV=1                   "
"17","m.10135",467,4,4,4,2,-1.393,-0.1221,1,0.652022,0.866134,"Q9YI37","Succinyl-CoA ligase [ADP-forming] subunit beta mitochondrial (Fragment) OS=Columba livia GN=SUCLA2 PE=1 SV=1                           "
"18","m.10138",474,2,1,3,1,-6.132,-0.6392,1,0.774112,0.789603,"O77775","Neutrophil cytosol factor 2 OS=Bos taurus GN=NCF2 PE=2 SV=1                   "
"19","m.10139",271,0,1,0,0,8.492,0.8294,0.469807,0.280487,0.844397,"Q8R1W8","Interphotoreceptor matrix proteoglycan 1 OS=Mus musculus GN=Impg1 PE=1 SV=1                   "
"20","m.10146",361,2,1,2,1,7.406,0.9969,0.39218,0.226513,0.830804,"O43639","Cytoplasmic protein NCK2 OS=Homo sapiens GN=NCK2 PE=1 SV=2                    "
"21","m.10164",157,0,0,1,0,-8.402,-0.6802,1,0.780059,0.779906,NA,NA
"22","m.10183",616,1,0,1,0,1.121,0.1044,0.940758,0.565783,0.880036,"P60670","Nuclear protein localization protein 4 homolog OS=Mus musculus GN=Nploc4 PE=1 SV=3                 "
"23","m.10194",572,19,16,19,9,2.068,0.4618,0.706272,0.41664,0.873509,"P15178","Aspartate--tRNA ligase cytoplasmic OS=Rattus norvegicus GN=Dars PE=2 SV=1                           "
"24","m.10199",219,7,9,7,6,0.398,0.0533,0.962615,0.586534,0.878073,"Q05975","Ras-related protein Rab-2 OS=Lymnaea stagnalis GN=RAB2 PE=2 SV=1                    "
"25","m.1020",1917,0,0,1,0,12.474,1.0221,0.381842,0.218729,0.828928,"Q6ZQ08","CCR4-NOT transcription complex subunit 1 OS=Mus musculus GN=Cnot1 PE=1 SV=2                  "
"26","m.10205",893,0,1,0,1,-6.996,-0.6671,1,0.778205,0.78308,"O88664","Serine/threonine-protein kinase TAO1 OS=Rattus norvegicus GN=Taok1 PE=1 SV=1                    "
"27","m.10239",279,1,2,2,0,5.378,0.3662,0.775222,0.455933,0.878376,"P31483","Nucleolysin TIA-1 isoform p40 OS=Homo sapiens GN=TIA1 PE=1 SV=3                   "
"28","m.10254",141,2,2,0,0,2.185,0.2264,0.87157,0.514764,0.881646,NA,NA
"29","m.10260",232,0,1,0,0,-1.282,-0.1271,1,0.653718,0.865691,"3665646","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_85506 PE=4 SV=1                    "
"30","m.10264",203,0,1,0,1,-9.091,-0.5981,1,0.76771,0.798645,"Q2QXC6","Probable serine/threonine-protein kinase WNK9 OS=Oryza sativa subsp. japonica GN=WNK9 PE=2 SV=1                 "
"31","m.1027",157,1,2,2,1,-5.717,-0.4549,1,0.741571,0.825422,"3289105","Predicted protein OS=Nematostella vectensis GN=v1g225191 PE=4 SV=1                     "
"32","m.10289",705,0,0,1,0,8.079,0.3645,0.776442,0.456641,0.878445,"P41541","General vesicular transport factor p115 OS=Bos taurus GN=USO1 PE=1 SV=1                  "
"33","m.10304",278,4,4,3,5,-7.619,-0.6599,1,0.777168,0.784794,"Q96RW7","Hemicentin-1 OS=Homo sapiens GN=HMCN1 PE=1 SV=2                      "
"34","m.10324",680,4,4,2,0,-5.562,-0.5662,1,0.762421,0.805221,"Q04446","14-alpha-glucan-branching enzyme OS=Homo sapiens GN=GBE1 PE=1 SV=3                           "
"35","m.10327",1122,2,2,2,1,-5.507,-0.4836,1,0.747322,0.820596,"Q1LZA7","LIM domain-containing protein 2 OS=Bos taurus GN=LIMD2 PE=2 SV=1                   "
"36","m.10342",512,1,0,0,0,-9.96,-0.8113,1,0.796423,0.743862,"P08183","Multidrug resistance protein 1 OS=Homo sapiens GN=ABCB1 PE=1 SV=3                   "
"37","m.10346",250,2,3,0,1,-5.233,-0.379,1,0.724999,0.837028,"Q9NR16","Scavenger receptor cysteine-rich type 1 protein M160 OS=Homo sapiens GN=CD163L1 PE=1 SV=2                "
"38","m.1036",1192,1,1,2,1,-2.497,-0.2843,1,0.701314,0.849409,"O57683","Splicing factor 3B subunit 1 OS=Xenopus laevis GN=sf3b1 PE=2 SV=1                  "
"39","m.10360",636,1,2,1,1,2.109,0.1912,0.893557,0.52961,0.881629,"A5D7E2","Transmembrane 9 superfamily member 4 OS=Bos taurus GN=TM9SF4 PE=2 SV=2                  "
"40","m.10378",725,2,3,2,0,-11.664,-1.0702,0.963488,0.81828,0.648297,"Q03516","Uncharacterized protein RSN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RSN1 PE=1 SV=1               "
"41","m.1038",113,5,4,5,3,-17.787,-1.0624,0.965757,0.817834,0.651573,"P51397","Death-associated protein 1 OS=Homo sapiens GN=DAP PE=1 SV=3                    "
"42","m.10387",484,6,6,7,3,-10.328,-0.702,1,0.783051,0.774459,"Q8IV20","Laccase domain-containing protein 1 OS=Homo sapiens GN=LACC1 PE=1 SV=1                   "
"43","m.104",1674,66,65,64,24,-2.663,-1.28,0.890651,0.825942,0.552942,"Q68FD5","Clathrin heavy chain 1 OS=Mus musculus GN=Cltc PE=1 SV=3                   "
"44","m.1041",396,5,6,3,1,2.646,0.1538,0.915272,0.545299,0.881214,"Q0VFL3","KH domain-containing RNA-binding signal transduction-associated protein 2 OS=Xenopus tropicalis GN=khdrbs2 PE=2 SV=1                           "
"45","m.1042",331,3,4,4,2,-21.994,-1.6241,0.69233,0.82461,0.380614,"Q9PTS2","Uroporphyrinogen decarboxylase OS=Danio rerio GN=urod PE=2 SV=1                     "
"46","m.1044",836,0,1,0,0,-5.858,-0.4325,1,0.73689,0.829017,"Q29M42","Coiled-coil and C2 domain-containing protein 1-like OS=Drosophila pseudoobscura pseudoobscura GN=GA18377 PE=3 SV=2                "
"47","m.10457",752,0,0,1,0,7.575,0.4817,0.691966,0.408619,0.872279,"Q91372","Probable ATP-dependent RNA helicase DDX4 OS=Xenopus laevis GN=ddx4 PE=2 SV=1                  "
"48","m.10463",220,0,1,0,1,-8.536,-0.5582,1,0.761048,0.806812,"Q32NG4","Parkinson disease 7 domain-containing protein 1 OS=Xenopus laevis GN=pddc1 PE=2 SV=1                 "
"49","m.10468",320,8,10,11,3,-12.695,-0.9999,0.98239,0.813782,0.677037,NA,NA
"50","m.10469",238,0,0,1,0,9.444,0.6225,0.593806,0.35386,0.861992,"P61291","Proteasome activator complex subunit 3 OS=Sus scrofa GN=PSME3 PE=2 SV=1                  "
"51","m.10472",547,5,8,4,6,13.061,1.5773,0.182056,0.076359,0.800565,"Q5D1D6","Interferon-induced guanylate-binding protein 1 OS=Chlorocebus aethiops GN=GBP1 PE=2 SV=1                   "
"52","m.10484",222,1,1,1,0,-14.482,-1.2299,0.910141,0.824808,0.576884,"Q68EY7","Coiled-coil domain-containing protein 124-A OS=Xenopus laevis GN=ccdc124-a PE=2 SV=1                   "
"53","m.10496",298,9,12,10,3,0.931,0.0709,0.95564,0.579448,0.878833,"Q5R5D5","Alcohol dehydrogenase [NADP(+)] OS=Pongo abelii GN=AKR1A1 PE=2 SV=1                    "
"54","m.10499",214,2,4,2,0,-13.825,-1.0624,0.965757,0.817834,0.651573,"Q13825","Methylglutaconyl-CoA hydratase mitochondrial OS=Homo sapiens GN=AUH PE=1 SV=1                           "
"55","m.10517",796,1,1,1,0,-1.608,-0.1609,1,0.664881,0.862585,"3271430","Predicted protein OS=Nematostella vectensis GN=v1g241035 PE=4 SV=1                     "
"56","m.1054",285,8,10,7,5,-7.639,-0.7365,1,0.787558,0.765409,"Q2Q1W2","E3 ubiquitin-protein ligase TRIM71 OS=Homo sapiens GN=TRIM71 PE=1 SV=1                   "
"57","m.10558",176,1,3,3,0,-10.107,-0.9936,0.983892,0.813326,0.679524,"3280410","Predicted protein OS=Nematostella vectensis GN=v1g246076 PE=4 SV=1                     "
"58","m.10560",427,9,11,7,7,-9.198,-0.8228,1,0.797682,0.740303,"Q55G75","PH domain-containing protein DDB_G0267786 OS=Dictyostelium discoideum GN=DDB_G0267786 PE=4 SV=1                   "
"59","m.10567",295,1,1,0,0,-3.162,-0.25,1,0.691846,0.853382,"Q8K1T0","Transmembrane protease serine 3 OS=Mus musculus GN=Tmprss3 PE=1 SV=2                   "
"60","m.10575",652,1,2,2,1,-9.054,-0.961,0.991083,0.810821,0.692148,"Q8K5C0","Grainyhead-like protein 2 homolog OS=Mus musculus GN=Grhl2 PE=2 SV=1                   "
"61","m.10586",414,0,2,1,0,-15.669,-0.7823,1,0.793127,0.75254,"Q6IQ20","N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D OS=Homo sapiens GN=NAPEPLD PE=1 SV=2                    "
"62","m.10597",345,0,0,1,0,-19.916,-1.8257,0.550841,0.818537,0.286529,"Q9W2U4","Serine/threonine-protein phosphatase 4 regulatory subunit 2 OS=Drosophila melanogaster GN=PPP4R2r PE=1 SV=2                 "
"63","m.1060",147,2,4,2,1,-7.287,-0.7681,1,0.791449,0.756638,"P62184","Calmodulin OS=Renilla reniformis PE=1 SV=2                       "
"64","m.10603",487,0,1,0,0,9.542,0.8057,0.482383,0.288477,0.84643,"O54991","Contactin-associated protein 1 OS=Mus musculus GN=Cntnap1 PE=2 SV=2                    "
"65","m.10605",698,4,6,3,2,-15.573,-1.9171,0.493926,0.815293,0.247487,"P08478","Peptidyl-glycine alpha-amidating monooxygenase A OS=Xenopus laevis GN=pam-a PE=1 SV=3                   "
"66","m.10621",420,4,4,4,3,-6.548,-0.7551,1,0.789875,0.760303,"Q5EA61","Creatine kinase B-type OS=Bos taurus GN=CKB PE=2 SV=1                    "
"67","m.10669",322,0,1,0,0,-17.936,-1.1658,0.933019,0.822754,0.606501,"O15083","ERC protein 2 OS=Homo sapiens GN=ERC2 PE=1 SV=3                    "
"68","m.1069",424,3,4,5,3,21.511,2.2756,0.025209,0.010223,0.785481,"Q3T0K2","T-complex protein 1 subunit gamma OS=Bos taurus GN=CCT3 PE=1 SV=1                  "
"69","m.10693",451,1,4,1,1,-4.293,-0.4627,1,0.743161,0.824135,"Q61555","Fibrillin-2 OS=Mus musculus GN=Fbn2 PE=1 SV=2                      "
"70","m.107",99,9,9,7,2,13.362,0.6526,0.57394,0.342654,0.859529,NA,NA
"71","m.10713",218,10,11,7,6,5.022,0.4673,0.702312,0.414417,0.873176,"P62494","Ras-related protein Rab-11A OS=Rattus norvegicus GN=Rab11a PE=1 SV=3                    "
"72","m.10714",429,8,10,9,3,6.352,0.7581,0.508973,0.304831,0.850541,"B1H120","Septin-8 OS=Xenopus tropicalis GN=sept8 PE=2 SV=1                      "
"73","m.10723",443,3,2,3,0,-6.165,-0.6056,1,0.768912,0.797044,"Q8VHI3","GDP-fucose protein O-fucosyltransferase 2 OS=Mus musculus GN=Pofut2 PE=1 SV=1                   "
"74","m.10726",1630,3,3,4,1,9.345,1.0057,0.388541,0.223785,0.830143,"P02466","Collagen alpha-2(I) chain OS=Rattus norvegicus GN=Col1a2 PE=1 SV=3                    "
"75","m.1073",371,4,5,3,1,5.597,0.5921,0.614357,0.365363,0.864406,"Q9NZR1","Tropomodulin-2 OS=Homo sapiens GN=TMOD2 PE=1 SV=1                      "
"76","m.1074",292,1,1,1,0,-4.798,-0.4388,1,0.738224,0.828021,"Q5SRE7","Phytanoyl-CoA dioxygenase domain-containing protein 1 OS=Homo sapiens GN=PHYHD1 PE=1 SV=2                  "
"77","m.10744",282,6,9,5,2,-20.835,-1.1747,0.929961,0.823082,0.602462,"P07846","Sorbitol dehydrogenase OS=Ovis aries GN=SORD PE=1 SV=1                     "
"78","m.10765",227,2,2,2,2,13.47,0.9538,0.410522,0.240019,0.834129,NA,NA
"79","m.10767",590,0,1,1,1,-28.763,-3.2557,0.014805,0.78638,0.004402,"Q8AV28","Pericentriolar material 1 protein OS=Gallus gallus GN=PCM1 PE=2 SV=1                   "
"80","m.10807",572,29,28,32,15,-10.663,-1.7965,0.570261,0.819541,0.299496,"3267080","Predicted protein OS=Nematostella vectensis GN=v1g197490 PE=4 SV=1                     "
"81","m.10812",189,6,5,4,4,7.155,0.564,0.633725,0.376159,0.866555,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"82","m.10817",422,1,2,1,1,2.598,0.2283,0.870347,0.513962,0.881637,"Q63537","Synapsin-2 OS=Rattus norvegicus GN=Syn2 PE=1 SV=1                      "
"83","m.10818",372,2,4,1,0,-11.015,-1.2804,0.890488,0.82595,0.552749,"Q32KI9","Arylsulfatase I OS=Mus musculus GN=Arsi PE=2 SV=1                     "
"84","m.10831",206,4,4,4,3,-17.388,-2.003,0.446002,0.812248,0.212953,"Q292N4","Latrophilin Cirl OS=Drosophila pseudoobscura pseudoobscura GN=Cirl PE=3 SV=2                    "
"85","m.10852",208,1,1,2,1,4.809,0.4838,0.690459,0.407776,0.872146,"Q9WVL0","Maleylacetoacetate isomerase OS=Mus musculus GN=Gstz1 PE=1 SV=1                     "
"86","m.10862",241,0,1,1,0,-3.578,-0.3733,1,0.723671,0.837836,"B2RYG6","Ubiquitin thioesterase OTUB1 OS=Rattus norvegicus GN=Otub1 PE=1 SV=1                    "
"87","m.10883",471,10,13,8,4,-0.794,-0.1323,1,0.65547,0.865226,"P34897","Serine hydroxymethyltransferase mitochondrial OS=Homo sapiens GN=SHMT2 PE=1 SV=3                           "
"88","m.1089",117,6,7,8,4,-23.703,-1.959,0.469899,0.813797,0.230378,"P21571","ATP synthase-coupling factor 6 mitochondrial OS=Rattus norvegicus GN=Atp5j PE=1 SV=1                           "
"89","m.10893",298,21,22,20,13,3.543,0.459,0.708289,0.417773,0.873677,"P84335","Tropomyosin alpha-1 chain OS=Liza aurata PE=1 SV=1                     "
"90","m.10905",398,5,5,5,3,4.894,0.2912,0.828207,0.487395,0.880765,"F6XBL2","26S proteasome non-ATPase regulatory subunit 11 OS=Xenopus tropicalis GN=psmd11 PE=3 SV=2                 "
"91","m.10914",217,5,7,5,4,4.603,0.4536,0.71218,0.419962,0.873996,"Q5R8Z8","Ras-related protein Rab-14 OS=Pongo abelii GN=RAB14 PE=2 SV=3                    "
"92","m.10919",208,0,0,1,1,-14.425,-1.3841,0.84355,0.827116,0.501445,"Q9Y2U8","Inner nuclear membrane protein Man1 OS=Homo sapiens GN=LEMD3 PE=1 SV=2                  "
"93","m.10920",962,0,1,1,0,-2.015,-0.1518,1,0.661927,0.863441,"O75694","Nuclear pore complex protein Nup155 OS=Homo sapiens GN=NUP155 PE=1 SV=1                  "
"94","m.10928",723,15,5,7,4,9.353,0.6928,0.548269,0.327977,0.856151,"Q9VZZ4","Peroxidasin OS=Drosophila melanogaster GN=Pxn PE=1 SV=1                      "
"95","m.10938",346,4,5,5,2,-8.614,-0.9031,1,0.805773,0.713504,"Q8VHT6","Arsenite methyltransferase OS=Rattus norvegicus GN=As3mt PE=1 SV=1                     "
"96","m.10944",532,1,3,1,1,4.882,0.5311,0.65678,0.38899,0.868956,"Q8CJB9","E3 ubiquitin-protein ligase BRE1B OS=Rattus norvegicus GN=Rnf40 PE=1 SV=1                   "
"97","m.10974",566,8,12,8,1,2.561,0.26,0.849472,0.500568,0.881333,"P31335","Bifunctional purine biosynthesis protein PURH OS=Gallus gallus GN=ATIC PE=1 SV=1                  "
"98","m.10998",251,1,1,1,0,-7.525,-0.5894,1,0.766296,0.800476,"Q5EB30","Outer dense fiber protein 3 OS=Xenopus tropicalis GN=odf3 PE=2 SV=1                  "
"99","m.110",1165,44,56,41,31,3.082,0.9472,0.413415,0.24211,0.83465,"Q80Y17","Lethal(2) giant larvae protein homolog 1 OS=Mus musculus GN=Llgl1 PE=1 SV=1                 "
"100","m.1100",513,2,3,2,1,-6.551,-0.3023,1,0.706088,0.84722,"Q61753","D-3-phosphoglycerate dehydrogenase OS=Mus musculus GN=Phgdh PE=1 SV=3                     "
"101","m.1103",1107,1,3,1,0,-5.359,-0.575,1,0.763909,0.803444,"Q32LP4","Sodium-driven chloride bicarbonate exchanger OS=Bos taurus GN=SLC4A10 PE=2 SV=1                   "
"102","m.11035",299,0,1,3,1,-6.968,-0.6795,1,0.779961,0.780077,"Q3T0B6","Complement component 1 Q subcomponent-binding protein mitochondrial OS=Bos taurus GN=C1QBP PE=2 SV=1                           "
"103","m.11045",121,2,1,3,1,-0.398,-0.045,0.990541,0.624553,0.8723,"Q24799","Myophilin OS=Echinococcus granulosus PE=2 SV=1                       "
"104","m.11100",1144,6,7,6,4,-3.053,-0.3108,1,0.708297,0.84616,"A3KPW9","Large proline-rich protein BAG6 OS=Danio rerio GN=Bag6 PE=3 SV=1                   "
"105","m.11107",150,8,10,10,0,-18.457,-2.1378,0.379304,0.807791,0.163212,"Q9CPW4","Actin-related protein 3-Feb complex subunit 5 OS=Mus musculus GN=Arpc5 PE=2 SV=3                 "
"106","m.11115",300,3,4,2,3,-6.644,-0.5441,1,0.758584,0.809562,"Q9U8W7","Techylectin-5B OS=Tachypleus tridentatus PE=1 SV=1                       "
"107","m.11137",540,1,1,0,0,-20.006,-2.0399,0.426906,0.810978,0.198777,"A9JTG5","RanBP-type and C3HC4-type zinc finger-containing protein 1 OS=Danio rerio GN=rbck1 PE=2 SV=1                "
"108","m.11149",227,9,11,9,4,12.012,1.7331,0.128867,0.050816,0.796055,"O14818","Proteasome subunit alpha type-7 OS=Homo sapiens GN=PSMA7 PE=1 SV=1                   "
"109","m.11152",593,1,1,1,0,-6.374,-0.5129,1,0.752919,0.815403,"4780878","Tenascin-X OS=Crassostrea gigas GN=CGI_10023352 PE=4 SV=1                      "
"110","m.11167",387,1,0,1,1,13.187,1.3335,0.265269,0.130612,0.810172,"Q8TCT9","Minor histocompatibility antigen H13 OS=Homo sapiens GN=HM13 PE=1 SV=1                   "
"111","m.11180",213,0,1,1,0,7.762,0.4149,0.740126,0.435773,0.876127,"Q9UBC2","Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens GN=EPS15L1 PE=1 SV=1                "
"112","m.11210",170,1,2,2,0,-7.845,-0.6091,1,0.769468,0.796289,"3269761","Predicted protein OS=Nematostella vectensis GN=v1g180953 PE=4 SV=1                     "
"113","m.1126",148,3,3,5,3,-6.172,-0.4061,1,0.731151,0.833068,"Q5REY2","60S ribosomal protein L27a OS=Pongo abelii GN=RPL27A PE=2 SV=3                   "
"114","m.11265",213,3,3,2,1,2.45,0.1364,0.924697,0.552551,0.880881,"Q61220","Protein kinase C-binding protein NELL2 OS=Mus musculus GN=Nell2 PE=2 SV=3                  "
"115","m.11277",156,0,1,1,0,-0.56,-0.0458,0.990694,0.62485,0.872243,"Q12965","Unconventional myosin-Ie OS=Homo sapiens GN=MYO1E PE=1 SV=2                     "
"116","m.11289",232,1,3,0,1,-5.155,-0.4468,1,0.739898,0.826739,"3281455","Predicted protein OS=Nematostella vectensis GN=v1g215547 PE=4 SV=1                     "
"117","m.11298",283,2,2,1,0,-0.898,-0.0639,0.993857,0.6315,0.870913,"Q9UGM3","Deleted in malignant brain tumors 1 protein OS=Homo sapiens GN=DMBT1 PE=1 SV=2                "
"118","m.113",378,57,60,42,28,-2.159,-0.759,1,0.790351,0.759212,NA,NA
"119","m.11307",740,0,1,1,0,-8.612,-1.0072,0.980605,0.8143,0.674137,"Q62077","1-phosphatidylinositol 45-bisphosphate phosphodiesterase gamma-1 OS=Mus musculus GN=Plcg1 PE=1 SV=2                           "
"120","m.11313",319,0,1,0,0,-7.401,-0.6602,1,0.777211,0.784723,"Q5R7K9","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Pongo abelii GN=EDIL3 PE=2 SV=1               "
"121","m.11319",252,1,1,1,0,-17.678,-1.0578,0.967077,0.817564,0.653495,"Q6P371","Hydroxyacid-oxoacid transhydrogenase mitochondrial OS=Xenopus tropicalis GN=adhfe1 PE=2 SV=1                           "
"122","m.1133",280,4,4,0,1,2.944,0.2227,0.873942,0.516327,0.881661,"Q9Y365","PCTP-like protein OS=Homo sapiens GN=STARD10 PE=1 SV=2                     "
"123","m.11340",155,2,3,2,1,-8.056,-0.5793,1,0.764628,0.802566,"Q03376","Balbiani ring protein 3 OS=Chironomus tentans GN=BR3 PE=2 SV=1                   "
"124","m.1135",538,15,16,9,4,-11.354,-1.0579,0.967049,0.81757,0.653453,"P97793","ALK tyrosine kinase receptor OS=Mus musculus GN=Alk PE=1 SV=2                   "
"125","m.11354",351,4,7,3,2,-9.565,-0.5644,1,0.762113,0.805581,"P43903","Quinone oxidoreductase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=qor PE=3 SV=2        "
"126","m.11369",202,4,5,3,2,-6.668,-0.7299,1,0.786717,0.767183,NA,NA
"127","m.11382",877,1,2,1,0,-9.405,-1.0047,0.981221,0.814124,0.675132,"B1AZI6","THO complex subunit 2 OS=Mus musculus GN=Thoc2 PE=1 SV=1                   "
"128","m.1141",910,1,1,2,0,-4.01,-0.4211,0.999977,0.734442,0.83079,"Q6F3J0","Nuclear factor NF-kappa-B p105 subunit OS=Canis familiaris GN=NFKB1 PE=2 SV=2                  "
"129","m.11430",456,7,4,1,1,11.53,1.5716,0.183991,0.077438,0.800749,"Q8NDA2","Hemicentin-2 OS=Homo sapiens GN=HMCN2 PE=2 SV=2                      "
"130","m.1145",390,0,1,0,0,-8.251,-0.6142,1,0.770272,0.795181,NA,NA
"131","m.11458",213,4,4,3,3,-21.88,-2.973,0.042438,0.790189,0.012857,"Q9H4G4","Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3                  "
"132","m.11472",334,2,3,3,0,-17.329,-1.6866,0.647315,0.822995,0.350359,"O95219","Sorting nexin-4 OS=Homo sapiens GN=SNX4 PE=1 SV=1                     "
"133","m.11482",410,1,0,0,0,0.426,0.0357,0.96899,0.593546,0.877227,"Q9BVL2","Nucleoporin p58/p45 OS=Homo sapiens GN=NUPL1 PE=1 SV=1                     "
"134","m.1149",736,1,1,1,1,-16.876,-1.3071,0.879354,0.826396,0.539737,"Q5EE04","Nucleoprotein TPR (Fragment) OS=Xenopus laevis GN=tpr PE=1 SV=1                    "
"135","m.115",216,10,11,9,3,-15.111,-1.906,0.500508,0.81569,0.252103,"Q58DS9","Ras-related protein Rab-5C OS=Bos taurus GN=RAB5C PE=2 SV=1                    "
"136","m.1152",2284,1,0,1,0,-14.077,-0.7915,1,0.794191,0.749832,"O35474","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Mus musculus GN=Edil3 PE=1 SV=2               "
"137","m.11543",385,12,10,9,6,-24.261,-3.7872,0.001929,0.782877,0.00036,"Q6PZE0","Mucin-19 OS=Mus musculus GN=Muc19 PE=2 SV=2                      "
"138","m.11553",214,9,7,9,3,-11.8,-0.8916,1,0.804687,0.717557,"P46436","Glutathione S-transferase 1 OS=Ascaris suum GN=GST1 PE=1 SV=3                    "
"139","m.11555",111,2,3,1,1,7.336,0.4807,0.692683,0.40902,0.872343,NA,NA
"140","m.11561",392,0,0,1,0,4.119,0.4042,0.747855,0.440179,0.876664,"Q00422","GA-binding protein alpha chain OS=Mus musculus GN=Gabpa PE=1 SV=2                   "
"141","m.1157",147,2,3,3,3,-2.883,-0.3748,1,0.724021,0.837624,"P25867","Ubiquitin-conjugating enzyme E2-17 kDa OS=Drosophila melanogaster GN=eff PE=2 SV=1                   "
"142","m.1159",503,0,1,1,0,1.838,0.1056,0.940187,0.56529,0.880073,"3269296","Predicted protein OS=Nematostella vectensis GN=v1g200212 PE=4 SV=1                     "
"143","m.11603",537,3,2,1,0,-0.045,-0.0044,0.981253,0.609208,0.874987,"3284280","Predicted protein OS=Nematostella vectensis GN=v1g219291 PE=4 SV=1                     "
"144","m.1163",121,2,3,3,3,-12.55,-1.3629,0.854016,0.826999,0.512083,"Q4R5J1","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Macaca fascicularis GN=NDUFA5 PE=3 SV=3               "
"145","m.11636",357,3,3,1,0,-12.139,-1.4776,0.791259,0.826936,0.454083,"3268757","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g87496 PE=4 SV=1                    "
"146","m.11687",197,0,0,0,1,-2.966,-0.3514,1,0.718455,0.840863,"Q8VED2","Biogenesis of lysosome-related organelles complex 1 subunit 4 OS=Mus musculus GN=Bloc1s4 PE=1 SV=1               "
"147","m.11700",147,1,3,5,3,-2.161,-0.257,1,0.693818,0.852591,"Q566N0","Bis(5'-adenosyl)-triphosphatase enpp4 OS=Danio rerio GN=enpp4 PE=2 SV=1                     "
