"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"13","m.10110",697,0,1,0,0,-16.702,-1.6683,0.999999,0.954316,0.740653,"O11780","Transforming growth factor-beta-induced protein ig-h3 OS=Sus scrofa GN=TGFBI PE=1 SV=1                  "
"14","m.10111",222,0,2,1,2,6.941,0.3372,0.968344,0.876926,0.957959,"3660641","Uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_85349 PE=4 SV=1                     "
"15","m.1013",969,1,3,1,0,-6.937,-0.4977,1,0.943238,0.927258,"A7RU46","Nck-associated protein 1 homolog OS=Nematostella vectensis GN=napA PE=3 SV=1                   "
"16","m.10132",182,1,2,2,2,-2.484,-0.1871,1,0.927658,0.944267,"Q6NZW8","ADP-ribosylation factor-like protein 8B-A OS=Danio rerio GN=arl8ba PE=2 SV=1                   "
"17","m.10135",467,4,4,2,2,-8.713,-0.8128,0.966272,0.950748,0.902677,"Q9YI37","Succinyl-CoA ligase [ADP-forming] subunit beta mitochondrial (Fragment) OS=Columba livia GN=SUCLA2 PE=1 SV=1                           "
"18","m.10138",474,2,1,1,1,-5.675,-0.3165,1,0.935114,0.938219,"O77775","Neutrophil cytosol factor 2 OS=Bos taurus GN=NCF2 PE=2 SV=1                   "
"19","m.10139",271,0,1,0,0,1.728,0.1245,1,0.901554,0.954536,"Q8R1W8","Interphotoreceptor matrix proteoglycan 1 OS=Mus musculus GN=Impg1 PE=1 SV=1                   "
"20","m.10146",361,2,1,1,0,-12.006,-1.1354,0.956796,0.951391,0.87359,"O43639","Cytoplasmic protein NCK2 OS=Homo sapiens GN=NCK2 PE=1 SV=2                    "
"21","m.10183",616,1,0,0,1,9.909,1.0998,0.892637,0.718295,0.956563,"P60670","Nuclear protein localization protein 4 homolog OS=Mus musculus GN=Nploc4 PE=1 SV=3                 "
"22","m.10194",572,19,16,16,17,-16.976,-2.4897,0.559655,0.951804,0.314047,"P15178","Aspartate--tRNA ligase cytoplasmic OS=Rattus norvegicus GN=Dars PE=2 SV=1                           "
"23","m.10199",219,7,9,5,7,-1.506,-0.289,0.999999,0.933659,0.939614,"Q05975","Ras-related protein Rab-2 OS=Lymnaea stagnalis GN=RAB2 PE=2 SV=1                    "
"24","m.10205",893,0,1,0,0,-7.905,-0.9549,0.953044,0.951258,0.891474,"O88664","Serine/threonine-protein kinase TAO1 OS=Rattus norvegicus GN=Taok1 PE=1 SV=1                    "
"25","m.10239",279,1,2,0,0,-14.291,-0.9126,0.955479,0.951203,0.894896,"P31483","Nucleolysin TIA-1 isoform p40 OS=Homo sapiens GN=TIA1 PE=1 SV=3                   "
"26","m.10254",141,2,2,0,0,-11.202,-0.7849,0.970219,0.950495,0.904854,NA,NA
"27","m.10260",232,0,1,0,0,6.923,0.5106,0.946962,0.856316,0.957786,"3665646","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_85506 PE=4 SV=1                    "
"28","m.10264",203,0,1,0,0,2.897,0.3242,0.970885,0.878435,0.95789,"Q2QXC6","Probable serine/threonine-protein kinase WNK9 OS=Oryza sativa subsp. japonica GN=WNK9 PE=2 SV=1                 "
"29","m.1027",157,1,2,2,1,5.782,0.686,0.956233,0.829105,0.957318,"3289105","Predicted protein OS=Nematostella vectensis GN=v1g225191 PE=4 SV=1                     "
"30","m.10304",278,4,4,4,4,15.143,1.1233,0.882888,0.711243,0.956313,"Q96RW7","Hemicentin-1 OS=Homo sapiens GN=HMCN1 PE=1 SV=2                      "
"31","m.10324",680,4,4,3,1,-12.304,-1.3119,0.970638,0.952008,0.846192,"Q04446","14-alpha-glucan-branching enzyme OS=Homo sapiens GN=GBE1 PE=1 SV=3                           "
"32","m.10327",1122,2,2,1,1,10.963,0.4954,0.947561,0.85824,0.957846,"Q1LZA7","LIM domain-containing protein 2 OS=Bos taurus GN=LIMD2 PE=2 SV=1                   "
"33","m.10342",512,1,0,0,1,-14.545,-1.159,0.95844,0.95144,0.870618,"P08183","Multidrug resistance protein 1 OS=Homo sapiens GN=ABCB1 PE=1 SV=3                   "
"34","m.10346",250,2,3,1,2,-14.792,-1.4302,0.981004,0.952666,0.819848,"Q9NR16","Scavenger receptor cysteine-rich type 1 protein M160 OS=Homo sapiens GN=CD163L1 PE=1 SV=2                "
"35","m.1036",1192,1,1,0,1,-5.276,-0.5226,1,0.94418,0.925476,"O57683","Splicing factor 3B subunit 1 OS=Xenopus laevis GN=sf3b1 PE=2 SV=1                  "
"36","m.10360",636,1,2,1,2,5.272,0.496,0.947533,0.858165,0.957844,"A5D7E2","Transmembrane 9 superfamily member 4 OS=Bos taurus GN=TM9SF4 PE=2 SV=2                  "
"37","m.10378",725,2,3,0,1,12.42,1.0197,0.924305,0.742432,0.957199,"Q03516","Uncharacterized protein RSN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RSN1 PE=1 SV=1               "
"38","m.1038",113,5,4,4,4,6.257,0.6843,0.956065,0.829429,0.957318,"P51397","Death-associated protein 1 OS=Homo sapiens GN=DAP PE=1 SV=3                    "
"39","m.10387",484,6,6,7,5,5.824,0.7707,0.963167,0.811208,0.957378,"Q8IV20","Laccase domain-containing protein 1 OS=Homo sapiens GN=LACC1 PE=1 SV=1                   "
"40","m.104",1674,66,65,57,55,0.737,0.2891,0.977939,0.882526,0.957616,"Q68FD5","Clathrin heavy chain 1 OS=Mus musculus GN=Cltc PE=1 SV=3                   "
"41","m.1041",396,5,6,2,2,-2.53,-0.3089,1,0.934719,0.938611,"Q0VFL3","KH domain-containing RNA-binding signal transduction-associated protein 2 OS=Xenopus tropicalis GN=khdrbs2 PE=2 SV=1                           "
"42","m.1042",331,3,4,2,3,-6.565,-0.5356,0.999968,0.944657,0.924516,"Q9PTS2","Uroporphyrinogen decarboxylase OS=Danio rerio GN=urod PE=2 SV=1                     "
"43","m.1044",836,0,1,0,0,13.112,1.0678,0.905757,0.727929,0.956858,"Q29M42","Coiled-coil and C2 domain-containing protein 1-like OS=Drosophila pseudoobscura pseudoobscura GN=GA18377 PE=3 SV=2                "
"44","m.10457",752,0,0,1,0,-10.968,-0.8259,0.964524,0.950845,0.90166,"Q91372","Probable ATP-dependent RNA helicase DDX4 OS=Xenopus laevis GN=ddx4 PE=2 SV=1                  "
"45","m.10463",220,0,1,0,1,5.981,0.3642,0.963311,0.873798,0.958053,"Q32NG4","Parkinson disease 7 domain-containing protein 1 OS=Xenopus laevis GN=pddc1 PE=2 SV=1                 "
"46","m.10468",320,8,10,8,6,-4.13,-0.5296,1,0.944438,0.924962,NA,NA
"47","m.10469",238,0,0,1,0,-3.651,-0.2701,1,0.93262,0.940537,"P61291","Proteasome activator complex subunit 3 OS=Sus scrofa GN=PSME3 PE=2 SV=1                  "
"48","m.10472",547,5,8,2,2,-0.315,-0.0234,1,0.915636,0.9503,"Q5D1D6","Interferon-induced guanylate-binding protein 1 OS=Chlorocebus aethiops GN=GBP1 PE=2 SV=1                   "
"49","m.10484",222,1,1,1,1,-12.948,-1.1392,0.957051,0.951398,0.873124,"Q68EY7","Coiled-coil domain-containing protein 124-A OS=Xenopus laevis GN=ccdc124-a PE=2 SV=1                   "
"50","m.10496",298,9,12,7,5,-0.63,-0.0877,1,0.920751,0.948119,"Q5R5D5","Alcohol dehydrogenase [NADP(+)] OS=Pongo abelii GN=AKR1A1 PE=2 SV=1                    "
"51","m.10499",214,2,4,0,0,-2.008,-0.2842,1,0.933398,0.939851,"Q13825","Methylglutaconyl-CoA hydratase mitochondrial OS=Homo sapiens GN=AUH PE=1 SV=1                           "
"52","m.10517",796,1,1,0,0,-19.866,-1.5529,0.994959,0.953491,0.78381,"3271430","Predicted protein OS=Nematostella vectensis GN=v1g241035 PE=4 SV=1                     "
"53","m.1054",285,8,10,3,3,-11.871,-1.2477,0.965387,0.951722,0.857628,"Q2Q1W2","E3 ubiquitin-protein ligase TRIM71 OS=Homo sapiens GN=TRIM71 PE=1 SV=1                   "
"54","m.10558",176,1,3,1,2,-8.364,-0.7605,0.973844,0.950215,0.906771,"3280410","Predicted protein OS=Nematostella vectensis GN=v1g246076 PE=4 SV=1                     "
"55","m.10560",427,9,11,9,8,-4.33,-0.9232,0.954735,0.951221,0.894052,"Q55G75","PH domain-containing protein DDB_G0267786 OS=Dictyostelium discoideum GN=DDB_G0267786 PE=4 SV=1                   "
"56","m.10567",295,1,1,0,0,7.402,0.6144,0.949699,0.84159,0.957418,"Q8K1T0","Transmembrane protease serine 3 OS=Mus musculus GN=Tmprss3 PE=1 SV=2                   "
"57","m.10575",652,1,2,1,1,-11.208,-0.934,0.95407,0.951237,0.893183,"Q8K5C0","Grainyhead-like protein 2 homolog OS=Mus musculus GN=Grhl2 PE=2 SV=1                   "
"58","m.10586",414,0,2,0,0,-7.149,-0.6,0.995338,0.946799,0.919564,"Q6IQ20","N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D OS=Homo sapiens GN=NAPEPLD PE=1 SV=2                    "
"59","m.1060",147,2,4,2,2,-0.408,-0.0548,1,0.918202,0.949263,"P62184","Calmodulin OS=Renilla reniformis PE=1 SV=2                       "
"60","m.10603",487,0,1,1,0,-19.831,-1.9434,0.999995,0.955694,0.60437,"O54991","Contactin-associated protein 1 OS=Mus musculus GN=Cntnap1 PE=2 SV=2                    "
"61","m.10605",698,4,6,1,1,-1.012,-0.1012,1,0.921757,0.947632,"P08478","Peptidyl-glycine alpha-amidating monooxygenase A OS=Xenopus laevis GN=pam-a PE=1 SV=3                   "
"62","m.10621",420,4,4,4,2,-18.081,-1.7084,0.999997,0.954568,0.723727,"Q5EA61","Creatine kinase B-type OS=Bos taurus GN=CKB PE=2 SV=1                    "
"63","m.10669",322,0,1,0,0,-6.881,-0.8692,0.959388,0.951077,0.8983,"O15083","ERC protein 2 OS=Homo sapiens GN=ERC2 PE=1 SV=3                    "
"64","m.1069",424,3,4,4,3,9.949,0.7367,0.960917,0.818815,0.957336,"Q3T0K2","T-complex protein 1 subunit gamma OS=Bos taurus GN=CCT3 PE=1 SV=1                  "
"65","m.10693",451,1,4,1,2,-15.627,-1.571,0.997358,0.953624,0.777623,"Q61555","Fibrillin-2 OS=Mus musculus GN=Fbn2 PE=1 SV=2                      "
"66","m.107",99,9,9,5,6,-4.025,-0.4003,1,0.939168,0.933558,NA,NA
"67","m.10713",218,10,11,9,8,-5.574,-0.7279,0.978775,0.949749,0.909354,"P62494","Ras-related protein Rab-11A OS=Rattus norvegicus GN=Rab11a PE=1 SV=3                    "
"68","m.10714",429,8,10,5,3,-3.831,-0.2813,1,0.93324,0.939993,"B1H120","Septin-8 OS=Xenopus tropicalis GN=sept8 PE=2 SV=1                      "
"69","m.10723",443,3,2,1,1,-2.588,-0.2259,1,0.930062,0.942586,"Q8VHI3","GDP-fucose protein O-fucosyltransferase 2 OS=Mus musculus GN=Pofut2 PE=1 SV=1                   "
"70","m.10726",1630,3,3,6,7,-10.562,-1.5069,0.989227,0.953166,0.798486,"P02466","Collagen alpha-2(I) chain OS=Rattus norvegicus GN=Col1a2 PE=1 SV=3                    "
"71","m.1073",371,4,5,3,2,-15.837,-1.2696,0.967173,0.951813,0.853932,"Q9NZR1","Tropomodulin-2 OS=Homo sapiens GN=TMOD2 PE=1 SV=1                      "
"72","m.1074",292,1,1,0,1,-7.749,-0.4908,1,0.942971,0.927739,"Q5SRE7","Phytanoyl-CoA dioxygenase domain-containing protein 1 OS=Homo sapiens GN=PHYHD1 PE=1 SV=2                  "
"73","m.10744",282,6,9,4,4,3.521,0.3872,0.959377,0.871134,0.958086,"P07846","Sorbitol dehydrogenase OS=Ovis aries GN=SORD PE=1 SV=1                     "
"74","m.10763",330,0,0,1,0,5.453,0.7795,0.963563,0.809149,0.957391,NA,NA
"75","m.10765",227,2,2,2,2,-1.716,-0.097,1,0.921446,0.947784,NA,NA
"76","m.10767",590,0,1,1,0,-8.148,-0.8874,0.957584,0.95114,0.896881,"Q8AV28","Pericentriolar material 1 protein OS=Gallus gallus GN=PCM1 PE=2 SV=1                   "
"77","m.10807",572,29,28,28,27,-9.955,-2.602,0.486906,0.949979,0.269889,"3267080","Predicted protein OS=Nematostella vectensis GN=v1g197490 PE=4 SV=1                     "
"78","m.10812",189,6,5,2,3,-3.249,-0.2445,1,0.931161,0.941742,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"79","m.10817",422,1,2,0,1,0.236,0.0228,1,0.911607,0.951734,"Q63537","Synapsin-2 OS=Rattus norvegicus GN=Syn2 PE=1 SV=1                      "
"80","m.10818",372,2,4,1,2,-4.807,-0.3312,1,0.935866,0.937448,"Q32KI9","Arylsulfatase I OS=Mus musculus GN=Arsi PE=2 SV=1                     "
"81","m.10831",206,4,4,2,2,2.697,0.237,0.988276,0.888635,0.956959,"Q292N4","Latrophilin Cirl OS=Drosophila pseudoobscura pseudoobscura GN=Cirl PE=3 SV=2                    "
"82","m.10852",208,1,1,2,0,5.408,0.4613,0.949906,0.862422,0.957969,"Q9WVL0","Maleylacetoacetate isomerase OS=Mus musculus GN=Gstz1 PE=1 SV=1                     "
"83","m.10862",241,0,1,0,1,-8.371,-0.422,1,0.940131,0.932242,"B2RYG6","Ubiquitin thioesterase OTUB1 OS=Rattus norvegicus GN=Otub1 PE=1 SV=1                    "
"84","m.10883",471,10,13,7,6,6.64,0.6205,0.950166,0.840612,0.957404,"P34897","Serine hydroxymethyltransferase mitochondrial OS=Homo sapiens GN=SHMT2 PE=1 SV=3                           "
"85","m.10886",397,0,0,0,1,-33.08,-1.8194,0.999998,0.955167,0.671597,"Q6PB03","Phospholipase D3 OS=Xenopus laevis GN=pld3 PE=2 SV=1                     "
"86","m.1089",117,6,7,6,6,13.568,0.887,0.958899,0.781304,0.957526,"P21571","ATP synthase-coupling factor 6 mitochondrial OS=Rattus norvegicus GN=Atp5j PE=1 SV=1                           "
"87","m.10893",298,21,22,21,19,1.689,0.4429,0.951731,0.864619,0.958022,"P84335","Tropomyosin alpha-1 chain OS=Liza aurata PE=1 SV=1                     "
"88","m.10905",398,5,5,5,4,-3.734,-0.3493,1,0.936767,0.936471,"F6XBL2","26S proteasome non-ATPase regulatory subunit 11 OS=Xenopus tropicalis GN=psmd11 PE=3 SV=2                 "
"89","m.10914",217,5,7,4,4,-1.165,-0.1475,1,0.925042,0.945876,"Q5R8Z8","Ras-related protein Rab-14 OS=Pongo abelii GN=RAB14 PE=2 SV=3                    "
"90","m.10920",962,0,1,0,0,-3.092,-0.2852,1,0.933453,0.939802,"O75694","Nuclear pore complex protein Nup155 OS=Homo sapiens GN=NUP155 PE=1 SV=1                  "
"91","m.10928",723,15,5,4,7,1.158,0.0983,1,0.904311,0.953858,"Q9VZZ4","Peroxidasin OS=Drosophila melanogaster GN=Pxn PE=1 SV=1                      "
"92","m.10938",346,4,5,2,3,-2.507,-0.2104,1,0.92912,0.94327,"Q8VHT6","Arsenite methyltransferase OS=Rattus norvegicus GN=As3mt PE=1 SV=1                     "
"93","m.10944",532,1,3,0,0,-5.574,-0.5036,1,0.943465,0.926843,"Q8CJB9","E3 ubiquitin-protein ligase BRE1B OS=Rattus norvegicus GN=Rnf40 PE=1 SV=1                   "
"94","m.10974",566,8,12,4,3,-8.477,-1.139,0.957037,0.951397,0.873149,"P31335","Bifunctional purine biosynthesis protein PURH OS=Gallus gallus GN=ATIC PE=1 SV=1                  "
"95","m.10998",251,1,1,0,1,16.466,1.5572,0.771444,0.57065,0.950084,"Q5EB30","Outer dense fiber protein 3 OS=Xenopus tropicalis GN=odf3 PE=2 SV=1                  "
"96","m.110",1165,44,56,35,35,-14.463,-4.3682,0.006682,0.938457,0.001902,"Q80Y17","Lethal(2) giant larvae protein homolog 1 OS=Mus musculus GN=Llgl1 PE=1 SV=1                 "
"97","m.1100",513,2,3,3,2,-14.373,-1.128,0.956312,0.951377,0.874485,"Q61753","D-3-phosphoglycerate dehydrogenase OS=Mus musculus GN=Phgdh PE=1 SV=3                     "
"98","m.1103",1107,1,3,1,1,-9.901,-0.7615,0.973692,0.950228,0.906692,"Q32LP4","Sodium-driven chloride bicarbonate exchanger OS=Bos taurus GN=SLC4A10 PE=2 SV=1                   "
"99","m.11035",299,0,1,4,3,-7.528,-0.8106,0.966573,0.95073,0.902848,"Q3T0B6","Complement component 1 Q subcomponent-binding protein mitochondrial OS=Bos taurus GN=C1QBP PE=2 SV=1                           "
"100","m.11045",121,2,1,1,1,-16.995,-1.5618,0.99613,0.953556,0.780798,"Q24799","Myophilin OS=Echinococcus granulosus PE=2 SV=1                       "
"101","m.11093",943,0,0,1,0,-11.97,-0.7066,0.981959,0.949383,0.911053,"Q8UUU2","Phosphatidylinositol 3-kinase regulatory subunit alpha OS=Xenopus laevis GN=pik3r1-a PE=2 SV=1                  "
"102","m.11100",1144,6,7,6,4,-3.235,-0.2437,1,0.931115,0.941778,"A3KPW9","Large proline-rich protein BAG6 OS=Danio rerio GN=Bag6 PE=3 SV=1                   "
"103","m.11107",150,8,10,5,6,-20.569,-1.7044,0.999998,0.954543,0.725461,"Q9CPW4","Actin-related protein 3-Feb complex subunit 5 OS=Mus musculus GN=Arpc5 PE=2 SV=3                 "
"104","m.11115",300,3,4,1,2,-0.737,-0.0827,1,0.920372,0.948297,"Q9U8W7","Techylectin-5B OS=Tachypleus tridentatus PE=1 SV=1                       "
"105","m.11137",540,1,1,0,0,1.717,0.1684,0.999895,0.896653,0.955611,"A9JTG5","RanBP-type and C3HC4-type zinc finger-containing protein 1 OS=Danio rerio GN=rbck1 PE=2 SV=1                "
"106","m.11149",227,9,11,7,9,3.094,0.2984,0.976055,0.88144,0.957701,"O14818","Proteasome subunit alpha type-7 OS=Homo sapiens GN=PSMA7 PE=1 SV=1                   "
"107","m.11152",593,1,1,0,0,-5.289,-0.4184,1,0.939974,0.932463,"4780878","Tenascin-X OS=Crassostrea gigas GN=CGI_10023352 PE=4 SV=1                      "
"108","m.11167",387,1,0,1,0,-9.124,-0.5883,0.996402,0.94644,0.920482,"Q8TCT9","Minor histocompatibility antigen H13 OS=Homo sapiens GN=HM13 PE=1 SV=1                   "
"109","m.11180",213,0,1,1,1,-21.118,-1.808,0.999997,0.955112,0.677309,"Q9UBC2","Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens GN=EPS15L1 PE=1 SV=1                "
"110","m.11210",170,1,2,0,1,18.09,1.2387,0.838449,0.676864,0.954771,"3269761","Predicted protein OS=Nematostella vectensis GN=v1g180953 PE=4 SV=1                     "
"111","m.1126",148,3,3,4,4,-0.536,-0.0737,1,0.919683,0.948614,"Q5REY2","60S ribosomal protein L27a OS=Pongo abelii GN=RPL27A PE=2 SV=3                   "
"112","m.11265",213,3,3,2,2,-12.044,-1.1307,0.956486,0.951382,0.87416,"Q61220","Protein kinase C-binding protein NELL2 OS=Mus musculus GN=Nell2 PE=2 SV=3                  "
"113","m.11277",156,0,1,0,0,-13.703,-1.0655,0.953074,0.951305,0.881392,"Q12965","Unconventional myosin-Ie OS=Homo sapiens GN=MYO1E PE=1 SV=2                     "
"114","m.11289",232,1,3,1,1,-2.451,-0.2344,1,0.930569,0.942203,"3281455","Predicted protein OS=Nematostella vectensis GN=v1g215547 PE=4 SV=1                     "
"115","m.11298",283,2,2,1,2,-7.214,-0.6744,0.986562,0.948736,0.913633,"Q9UGM3","Deleted in malignant brain tumors 1 protein OS=Homo sapiens GN=DMBT1 PE=1 SV=2                "
"116","m.113",378,57,60,41,45,0.635,0.2081,0.993562,0.892026,0.956458,NA,NA
"117","m.11307",740,0,1,1,1,4.572,0.4814,0.948359,0.859977,0.9579,"Q62077","1-phosphatidylinositol 45-bisphosphate phosphodiesterase gamma-1 OS=Mus musculus GN=Plcg1 PE=1 SV=2                           "
"118","m.11313",319,0,1,0,0,-4.948,-0.3709,1,0.937808,0.935267,"Q5R7K9","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Pongo abelii GN=EDIL3 PE=2 SV=1               "
"119","m.11319",252,1,1,0,0,-2.072,-0.2764,1,0.93297,0.940232,"Q6P371","Hydroxyacid-oxoacid transhydrogenase mitochondrial OS=Xenopus tropicalis GN=adhfe1 PE=2 SV=1                           "
"120","m.1133",280,4,4,0,0,-4.762,-0.3886,1,0.938635,0.934248,"Q9Y365","PCTP-like protein OS=Homo sapiens GN=STARD10 PE=1 SV=2                     "
"121","m.11340",155,2,3,4,3,6.176,0.6904,0.956669,0.828262,0.957317,"Q03376","Balbiani ring protein 3 OS=Chironomus tentans GN=BR3 PE=2 SV=1                   "
"122","m.1135",538,15,16,10,9,-3.634,-0.3489,1,0.936747,0.936493,"P97793","ALK tyrosine kinase receptor OS=Mus musculus GN=Alk PE=1 SV=2                   "
"123","m.11354",351,4,7,2,4,9.522,1.1174,0.885335,0.713011,0.956378,"P43903","Quinone oxidoreductase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=qor PE=3 SV=2        "
"124","m.11369",202,4,5,3,3,3.239,0.425,0.953858,0.86673,0.958061,NA,NA
"125","m.11382",877,1,2,0,0,-16.853,-1.3684,0.975377,0.952304,0.834525,"B1AZI6","THO complex subunit 2 OS=Mus musculus GN=Thoc2 PE=1 SV=1                   "
"126","m.1141",910,1,1,0,0,-11.004,-0.5816,0.996967,0.946229,0.921005,"Q6F3J0","Nuclear factor NF-kappa-B p105 subunit OS=Canis familiaris GN=NFKB1 PE=2 SV=2                  "
"127","m.11430",456,7,4,1,1,-8.151,-1.1375,0.956936,0.951395,0.873333,"Q8NDA2","Hemicentin-2 OS=Homo sapiens GN=HMCN2 PE=2 SV=2                      "
"128","m.1145",390,0,1,0,1,-12.459,-1.1468,0.957572,0.951413,0.872178,NA,NA
"129","m.11458",213,4,4,3,5,7.493,0.5249,0.946651,0.854464,0.957728,"Q9H4G4","Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3                  "
"130","m.11472",334,2,3,2,2,-4.995,-0.4482,1,0.94125,0.930588,"O95219","Sorting nexin-4 OS=Homo sapiens GN=SNX4 PE=1 SV=1                     "
"131","m.11482",410,1,0,0,1,-3.74,-0.3313,1,0.935871,0.937442,"Q9BVL2","Nucleoporin p58/p45 OS=Homo sapiens GN=NUPL1 PE=1 SV=1                     "
"132","m.1149",736,1,1,1,1,-6.761,-0.4467,1,0.941187,0.930684,"Q5EE04","Nucleoprotein TPR (Fragment) OS=Xenopus laevis GN=tpr PE=1 SV=1                    "
"133","m.115",216,10,11,6,8,9.95,0.7033,0.957929,0.825735,0.957317,"Q58DS9","Ras-related protein Rab-5C OS=Bos taurus GN=RAB5C PE=2 SV=1                    "
"134","m.1152",2284,1,0,0,0,-1.239,-0.0916,1,0.921044,0.947979,"O35474","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Mus musculus GN=Edil3 PE=1 SV=2               "
"135","m.11543",385,12,10,9,10,9.777,0.861,0.96188,0.788447,0.957509,"Q6PZE0","Mucin-19 OS=Mus musculus GN=Muc19 PE=2 SV=2                      "
"136","m.11553",214,9,7,7,5,9.487,1.6078,0.761749,0.550466,0.949457,"P46436","Glutathione S-transferase 1 OS=Ascaris suum GN=GST1 PE=1 SV=3                    "
"137","m.11555",111,2,3,1,0,-1.882,-0.1907,1,0.927888,0.944115,NA,NA
"138","m.1157",147,2,3,2,2,3.633,0.3743,0.961539,0.872628,0.958072,"P25867","Ubiquitin-conjugating enzyme E2-17 kDa OS=Drosophila melanogaster GN=eff PE=2 SV=1                   "
"139","m.1159",503,0,1,0,0,11.547,1.184,0.858381,0.693134,0.955556,"3269296","Predicted protein OS=Nematostella vectensis GN=v1g200212 PE=4 SV=1                     "
"140","m.11603",537,3,2,2,1,1.734,0.1301,1,0.900949,0.954678,"3284280","Predicted protein OS=Nematostella vectensis GN=v1g219291 PE=4 SV=1                     "
"141","m.1163",121,2,3,2,2,-13.261,-0.8281,0.964238,0.95086,0.901489,"Q4R5J1","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Macaca fascicularis GN=NDUFA5 PE=3 SV=3               "
"142","m.11636",357,3,3,0,1,-8.181,-0.6365,0.991431,0.947825,0.916669,"3268757","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g87496 PE=4 SV=1                    "
"143","m.11700",147,1,3,2,1,-6.338,-0.3942,1,0.938891,0.933919,"Q566N0","Bis(5'-adenosyl)-triphosphatase enpp4 OS=Danio rerio GN=enpp4 PE=2 SV=1                     "
"144","m.11721",335,1,2,0,1,1.359,0.0953,1,0.904619,0.953778,"Q8NDA8","Maestro heat-like repeat-containing protein family member 1 OS=Homo sapiens GN=MROH1 PE=2 SV=3                "
"145","m.11724",829,7,7,2,2,8.023,0.4893,0.947881,0.859001,0.95787,"P21575","Dynamin-1 OS=Rattus norvegicus GN=Dnm1 PE=1 SV=2                      "
"146","m.11725",118,1,1,1,1,3.976,0.296,0.976541,0.88172,0.95768,"Q5EBF1","Cytosolic purine 5'-nucleotidase OS=Xenopus tropicalis GN=nt5c2 PE=2 SV=1                    "
"147","m.11740",629,2,1,1,0,-18.78,-1.3131,0.970737,0.952014,0.845961,"Q14192","Four and a half LIM domains protein 2 OS=Homo sapiens GN=FHL2 PE=1 SV=3               "
