"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"19","m.10139",271,0,1,0,0,-11.957,-0.917,1,0.956647,0.82218,"Q8R1W8","Interphotoreceptor matrix proteoglycan 1 OS=Mus musculus GN=Impg1 PE=1 SV=1                   "
"20","m.10146",361,2,1,1,1,-3.739,-0.2975,1,0.936531,0.906159,"O43639","Cytoplasmic protein NCK2 OS=Homo sapiens GN=NCK2 PE=1 SV=2                    "
"21","m.10183",616,1,0,1,0,-2.177,-0.1506,1,0.927875,0.916374,"P60670","Nuclear protein localization protein 4 homolog OS=Mus musculus GN=Nploc4 PE=1 SV=3                 "
"22","m.10194",572,19,16,15,16,-2.001,-0.3878,1,0.940886,0.898553,"P15178","Aspartate--tRNA ligase cytoplasmic OS=Rattus norvegicus GN=Dars PE=2 SV=1                           "
"23","m.10199",219,7,9,5,5,-0.454,-0.0358,0.997486,0.919497,0.922786,"Q05975","Ras-related protein Rab-2 OS=Lymnaea stagnalis GN=RAB2 PE=2 SV=1                    "
"24","m.10205",893,0,1,0,0,-13.741,-1.2195,0.986743,0.960938,0.739274,"O88664","Serine/threonine-protein kinase TAO1 OS=Rattus norvegicus GN=Taok1 PE=1 SV=1                    "
"25","m.10239",279,1,2,0,1,11.328,0.9692,0.973987,0.789809,0.935411,"P31483","Nucleolysin TIA-1 isoform p40 OS=Homo sapiens GN=TIA1 PE=1 SV=3                   "
"26","m.10254",141,2,2,0,0,-10.197,-0.768,1,0.953499,0.850712,NA,NA
"27","m.10260",232,0,1,0,0,-4.878,-0.2871,1,0.935986,0.906966,"3665646","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_85506 PE=4 SV=1                    "
"28","m.10264",203,0,1,0,0,-22.438,-1.4082,0.918226,0.960735,0.674336,"Q2QXC6","Probable serine/threonine-protein kinase WNK9 OS=Oryza sativa subsp. japonica GN=WNK9 PE=2 SV=1                 "
"29","m.1027",157,1,2,3,3,-4.254,-0.4075,1,0.941752,0.896739,"3289105","Predicted protein OS=Nematostella vectensis GN=v1g225191 PE=4 SV=1                     "
"30","m.10289",705,0,0,1,0,5.426,0.4324,0.935364,0.884943,0.932032,"P41541","General vesicular transport factor p115 OS=Bos taurus GN=USO1 PE=1 SV=1                  "
"31","m.10304",278,4,4,3,3,6.006,0.4023,0.935373,0.887067,0.93199,"Q96RW7","Hemicentin-1 OS=Homo sapiens GN=HMCN1 PE=1 SV=2                      "
"32","m.10324",680,4,4,2,4,4.924,0.2487,0.95152,0.897249,0.931273,"Q04446","14-alpha-glucan-branching enzyme OS=Homo sapiens GN=GBE1 PE=1 SV=3                           "
"33","m.10327",1122,2,2,0,3,20.436,1.0943,0.961598,0.747215,0.936091,"Q1LZA7","LIM domain-containing protein 2 OS=Bos taurus GN=LIMD2 PE=2 SV=1                   "
"34","m.10342",512,1,0,0,0,-6.783,-0.6158,1,0.949373,0.873499,"P08183","Multidrug resistance protein 1 OS=Homo sapiens GN=ABCB1 PE=1 SV=3                   "
"35","m.10346",250,2,3,1,2,11.65,0.9449,0.97442,0.797187,0.935239,"Q9NR16","Scavenger receptor cysteine-rich type 1 protein M160 OS=Homo sapiens GN=CD163L1 PE=1 SV=2                "
"36","m.1036",1192,1,1,1,1,-15.711,-1.516,0.866855,0.959185,0.636239,"O57683","Splicing factor 3B subunit 1 OS=Xenopus laevis GN=sf3b1 PE=2 SV=1                  "
"37","m.10360",636,1,2,1,0,-3.913,-0.4474,1,0.943422,0.89288,"A5D7E2","Transmembrane 9 superfamily member 4 OS=Bos taurus GN=TM9SF4 PE=2 SV=2                  "
"38","m.10378",725,2,3,1,1,-1.973,-0.1207,1,0.925835,0.918171,"Q03516","Uncharacterized protein RSN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RSN1 PE=1 SV=1               "
"39","m.1038",113,5,4,2,4,7.838,0.64,0.954529,0.863637,0.932804,"P51397","Death-associated protein 1 OS=Homo sapiens GN=DAP PE=1 SV=3                    "
"40","m.10387",484,6,6,3,5,5.424,0.5424,0.942859,0.875506,0.932289,"Q8IV20","Laccase domain-containing protein 1 OS=Homo sapiens GN=LACC1 PE=1 SV=1                   "
"41","m.104",1674,66,65,52,66,-11.868,-3.3807,0.093703,0.926307,0.039907,"Q68FD5","Clathrin heavy chain 1 OS=Mus musculus GN=Cltc PE=1 SV=3                   "
"42","m.1041",396,5,6,2,4,13.445,1.7051,0.708667,0.499788,0.932045,"Q0VFL3","KH domain-containing RNA-binding signal transduction-associated protein 2 OS=Xenopus tropicalis GN=khdrbs2 PE=2 SV=1                           "
"43","m.1042",331,3,4,2,2,8.233,0.6846,0.959727,0.856817,0.933124,"Q9PTS2","Uroporphyrinogen decarboxylase OS=Danio rerio GN=urod PE=2 SV=1                     "
"44","m.1044",836,0,1,0,0,-12.032,-0.8206,1,0.954701,0.841419,"Q29M42","Coiled-coil and C2 domain-containing protein 1-like OS=Drosophila pseudoobscura pseudoobscura GN=GA18377 PE=3 SV=2                "
"45","m.10463",220,0,1,0,0,4.083,0.3019,0.943132,0.893675,0.93169,"Q32NG4","Parkinson disease 7 domain-containing protein 1 OS=Xenopus laevis GN=pddc1 PE=2 SV=1                 "
"46","m.10468",320,8,10,4,9,-7.47,-0.8839,1,0.956014,0.829127,NA,NA
"47","m.10469",238,0,0,1,1,20.642,0.9961,0.972904,0.781284,0.935589,"P61291","Proteasome activator complex subunit 3 OS=Sus scrofa GN=PSME3 PE=2 SV=1                  "
"48","m.10472",547,5,8,3,4,13.219,1.3595,0.86052,0.641921,0.93565,"Q5D1D6","Interferon-induced guanylate-binding protein 1 OS=Chlorocebus aethiops GN=GBP1 PE=2 SV=1                   "
"49","m.10484",222,1,1,0,0,4.248,0.3206,0.940812,0.892453,0.931783,"Q68EY7","Coiled-coil domain-containing protein 124-A OS=Xenopus laevis GN=ccdc124-a PE=2 SV=1                   "
"50","m.10496",298,9,12,7,11,-16.726,-2.3716,0.57636,0.938591,0.308202,"Q5R5D5","Alcohol dehydrogenase [NADP(+)] OS=Pongo abelii GN=AKR1A1 PE=2 SV=1                    "
"51","m.10499",214,2,4,2,0,-18.612,-1.5872,0.832127,0.957686,0.611197,"Q13825","Methylglutaconyl-CoA hydratase mitochondrial OS=Homo sapiens GN=AUH PE=1 SV=1                           "
"52","m.10517",796,1,1,0,0,1.546,0.1686,0.967186,0.903073,0.93005,"3271430","Predicted protein OS=Nematostella vectensis GN=v1g241035 PE=4 SV=1                     "
"53","m.1054",285,8,10,3,6,-21.629,-3.2217,0.119888,0.92787,0.056997,"Q2Q1W2","E3 ubiquitin-protein ligase TRIM71 OS=Homo sapiens GN=TRIM71 PE=1 SV=1                   "
"54","m.10558",176,1,3,1,2,-2.299,-0.1739,1,0.929395,0.914912,"3280410","Predicted protein OS=Nematostella vectensis GN=v1g246076 PE=4 SV=1                     "
"55","m.10560",427,9,11,6,9,8.486,1.1275,0.954477,0.734797,0.936194,"Q55G75","PH domain-containing protein DDB_G0267786 OS=Dictyostelium discoideum GN=DDB_G0267786 PE=4 SV=1                   "
"56","m.10567",295,1,1,0,0,0.653,0.094,0.981577,0.908973,0.928104,"Q8K1T0","Transmembrane protease serine 3 OS=Mus musculus GN=Tmprss3 PE=1 SV=2                   "
"57","m.10575",652,1,2,1,2,13.563,2.2455,0.568674,0.25293,0.927272,"Q8K5C0","Grainyhead-like protein 2 homolog OS=Mus musculus GN=Grhl2 PE=2 SV=1                   "
"58","m.10586",414,0,2,0,0,13.154,1.0776,0.964495,0.753307,0.936026,"Q6IQ20","N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D OS=Homo sapiens GN=NAPEPLD PE=1 SV=2                    "
"59","m.1060",147,2,4,2,4,11.749,0.6315,0.953493,0.864832,0.932748,"P62184","Calmodulin OS=Renilla reniformis PE=1 SV=2                       "
"60","m.10603",487,0,1,1,0,9.687,0.7878,0.969074,0.83734,0.933969,"O54991","Contactin-associated protein 1 OS=Mus musculus GN=Cntnap1 PE=2 SV=2                    "
"61","m.10605",698,4,6,1,2,-5.732,-0.4682,1,0.94425,0.890766,"P08478","Peptidyl-glycine alpha-amidating monooxygenase A OS=Xenopus laevis GN=pam-a PE=1 SV=3                   "
"62","m.10621",420,4,4,3,3,-6.797,-0.597,1,0.948788,0.875938,"Q5EA61","Creatine kinase B-type OS=Bos taurus GN=CKB PE=2 SV=1                    "
"63","m.10669",322,0,1,0,0,-0.205,-0.0174,0.996131,0.918041,0.923678,"O15083","ERC protein 2 OS=Homo sapiens GN=ERC2 PE=1 SV=3                    "
"64","m.1069",424,3,4,1,1,-1.559,-0.0849,0.999785,0.923252,0.920211,"Q3T0K2","T-complex protein 1 subunit gamma OS=Bos taurus GN=CCT3 PE=1 SV=1                  "
"65","m.10693",451,1,4,0,1,-17.713,-0.9071,1,0.956461,0.824297,"Q61555","Fibrillin-2 OS=Mus musculus GN=Fbn2 PE=1 SV=2                      "
"66","m.107",99,9,9,5,7,7.432,0.6419,0.95476,0.863365,0.932817,NA,NA
"67","m.10713",218,10,11,7,9,-7.951,-0.9309,1,0.956903,0.819151,"P62494","Ras-related protein Rab-11A OS=Rattus norvegicus GN=Rab11a PE=1 SV=3                    "
"68","m.10714",429,8,10,3,5,-15.597,-1.3762,0.932325,0.961001,0.685608,"B1H120","Septin-8 OS=Xenopus tropicalis GN=sept8 PE=2 SV=1                      "
"69","m.10723",443,3,2,0,1,-2.15,-0.1767,1,0.929574,0.914733,"Q8VHI3","GDP-fucose protein O-fucosyltransferase 2 OS=Mus musculus GN=Pofut2 PE=1 SV=1                   "
"70","m.10726",1630,3,3,4,5,-25.383,-1.8533,0.724435,0.950422,0.517472,"P02466","Collagen alpha-2(I) chain OS=Rattus norvegicus GN=Col1a2 PE=1 SV=3                    "
"71","m.1073",371,4,5,2,3,-13.729,-0.8395,1,0.955107,0.83788,"Q9NZR1","Tropomodulin-2 OS=Homo sapiens GN=TMOD2 PE=1 SV=1                      "
"72","m.1074",292,1,1,1,0,9.984,0.6344,0.953848,0.864428,0.932767,"Q5SRE7","Phytanoyl-CoA dioxygenase domain-containing protein 1 OS=Homo sapiens GN=PHYHD1 PE=1 SV=2                  "
"73","m.10744",282,6,9,2,3,5.442,0.4947,0.938392,0.880004,0.932143,"P07846","Sorbitol dehydrogenase OS=Ovis aries GN=SORD PE=1 SV=1                     "
"74","m.10765",227,2,2,3,1,-10.543,-0.8733,1,0.955803,0.831274,NA,NA
"75","m.10767",590,0,1,1,1,-14.857,-1.7433,0.763363,0.953565,0.556613,"Q8AV28","Pericentriolar material 1 protein OS=Gallus gallus GN=PCM1 PE=2 SV=1                   "
"76","m.10807",572,29,28,17,32,10.383,2.7473,0.247718,0.067501,0.925577,"3267080","Predicted protein OS=Nematostella vectensis GN=v1g197490 PE=4 SV=1                     "
"77","m.10812",189,6,5,3,2,-27.144,-2.206,0.621525,0.941661,0.379222,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"78","m.10817",422,1,2,0,0,-17.496,-1.212,0.988598,0.960879,0.741736,"Q63537","Synapsin-2 OS=Rattus norvegicus GN=Syn2 PE=1 SV=1                      "
"79","m.10818",372,2,4,1,1,-1.385,-0.139,1,0.927096,0.917082,"Q32KI9","Arylsulfatase I OS=Mus musculus GN=Arsi PE=2 SV=1                     "
"80","m.10831",206,4,4,1,1,0.638,0.0426,0.989615,0.913175,0.92628,"Q292N4","Latrophilin Cirl OS=Drosophila pseudoobscura pseudoobscura GN=Cirl PE=3 SV=2                    "
"81","m.10852",208,1,1,1,2,-11.736,-0.8263,1,0.954825,0.840363,"Q9WVL0","Maleylacetoacetate isomerase OS=Mus musculus GN=Gstz1 PE=1 SV=1                     "
"82","m.10862",241,0,1,0,0,-1.786,-0.1425,1,0.927333,0.91687,"B2RYG6","Ubiquitin thioesterase OTUB1 OS=Rattus norvegicus GN=Otub1 PE=1 SV=1                    "
"83","m.10883",471,10,13,2,7,-16.003,-1.6008,0.825622,0.957365,0.606433,"P34897","Serine hydroxymethyltransferase mitochondrial OS=Homo sapiens GN=SHMT2 PE=1 SV=3                           "
"84","m.10886",397,0,0,1,0,-4.362,-0.4082,1,0.941782,0.896673,"Q6PB03","Phospholipase D3 OS=Xenopus laevis GN=pld3 PE=2 SV=1                     "
"85","m.1089",117,6,7,5,6,-15.072,-2.1636,0.633682,0.94256,0.396924,"P21571","ATP synthase-coupling factor 6 mitochondrial OS=Rattus norvegicus GN=Atp5j PE=1 SV=1                           "
"86","m.10893",298,21,22,20,15,-3.243,-0.9297,1,0.956881,0.819415,"P84335","Tropomyosin alpha-1 chain OS=Liza aurata PE=1 SV=1                     "
"87","m.10905",398,5,5,3,6,-15.838,-1.0781,1,0.959272,0.782626,"F6XBL2","26S proteasome non-ATPase regulatory subunit 11 OS=Xenopus tropicalis GN=psmd11 PE=3 SV=2                 "
"88","m.10914",217,5,7,4,4,-16.189,-1.8062,0.74018,0.951765,0.534383,"Q5R8Z8","Ras-related protein Rab-14 OS=Pongo abelii GN=RAB14 PE=2 SV=3                    "
"89","m.10920",962,0,1,0,0,-12.511,-1.3933,0.924884,0.960871,0.67959,"O75694","Nuclear pore complex protein Nup155 OS=Homo sapiens GN=NUP155 PE=1 SV=1                  "
"90","m.10928",723,15,5,4,5,-4.882,-0.5826,1,0.948327,0.877756,"Q9VZZ4","Peroxidasin OS=Drosophila melanogaster GN=Pxn PE=1 SV=1                      "
"91","m.10938",346,4,5,2,5,-21.359,-1.9094,0.707048,0.948854,0.496918,"Q8VHT6","Arsenite methyltransferase OS=Rattus norvegicus GN=As3mt PE=1 SV=1                     "
"92","m.10944",532,1,3,0,1,-2.567,-0.1004,1,0.924389,0.919343,"Q8CJB9","E3 ubiquitin-protein ligase BRE1B OS=Rattus norvegicus GN=Rnf40 PE=1 SV=1                   "
"93","m.10974",566,8,12,1,5,7.209,0.6026,0.949931,0.868655,0.932573,"P31335","Bifunctional purine biosynthesis protein PURH OS=Gallus gallus GN=ATIC PE=1 SV=1                  "
"94","m.10998",251,1,1,0,0,5.831,0.5172,0.940318,0.877973,0.932204,"Q5EB30","Outer dense fiber protein 3 OS=Xenopus tropicalis GN=odf3 PE=2 SV=1                  "
"95","m.110",1165,44,56,27,33,1.46,0.2831,0.945818,0.894917,0.931572,"Q80Y17","Lethal(2) giant larvae protein homolog 1 OS=Mus musculus GN=Llgl1 PE=1 SV=1                 "
"96","m.1100",513,2,3,3,1,5.931,0.5322,0.941787,0.87653,0.932252,"Q61753","D-3-phosphoglycerate dehydrogenase OS=Mus musculus GN=Phgdh PE=1 SV=3                     "
"97","m.1103",1107,1,3,1,2,-18.852,-1.4787,0.88506,0.959829,0.649414,"Q32LP4","Sodium-driven chloride bicarbonate exchanger OS=Bos taurus GN=SLC4A10 PE=2 SV=1                   "
"98","m.11035",299,0,1,2,3,-19.182,-1.7968,0.743478,0.952035,0.537728,"Q3T0B6","Complement component 1 Q subcomponent-binding protein mitochondrial OS=Bos taurus GN=C1QBP PE=2 SV=1                           "
"99","m.11045",121,2,1,1,2,-12.804,-1.4092,0.917775,0.960725,0.673983,"Q24799","Myophilin OS=Echinococcus granulosus PE=2 SV=1                       "
"100","m.11093",943,0,0,1,0,-6.081,-0.5035,1,0.945591,0.88701,"Q8UUU2","Phosphatidylinositol 3-kinase regulatory subunit alpha OS=Xenopus laevis GN=pik3r1-a PE=2 SV=1                  "
"101","m.11100",1144,6,7,5,5,-14.788,-1.9105,0.706717,0.948823,0.49651,"A3KPW9","Large proline-rich protein BAG6 OS=Danio rerio GN=Bag6 PE=3 SV=1                   "
"102","m.11107",150,8,10,7,8,-5.218,-1.2178,0.98717,0.960925,0.739833,"Q9CPW4","Actin-related protein 3-Feb complex subunit 5 OS=Mus musculus GN=Arpc5 PE=2 SV=3                 "
"103","m.11115",300,3,4,2,1,-18.953,-2.0218,0.674436,0.945887,0.454108,"Q9U8W7","Techylectin-5B OS=Tachypleus tridentatus PE=1 SV=1                       "
"104","m.11137",540,1,1,0,0,-1.385,-0.1377,1,0.927008,0.91716,"A9JTG5","RanBP-type and C3HC4-type zinc finger-containing protein 1 OS=Danio rerio GN=rbck1 PE=2 SV=1                "
"105","m.11149",227,9,11,5,9,3.758,0.538,0.94239,0.875952,0.932273,"O14818","Proteasome subunit alpha type-7 OS=Homo sapiens GN=PSMA7 PE=1 SV=1                   "
"106","m.11152",593,1,1,0,0,-6.715,-0.7255,1,0.95245,0.857658,"4780878","Tenascin-X OS=Crassostrea gigas GN=CGI_10023352 PE=4 SV=1                      "
"107","m.11167",387,1,0,0,1,5.416,0.6537,0.956175,0.861641,0.932898,"Q8TCT9","Minor histocompatibility antigen H13 OS=Homo sapiens GN=HM13 PE=1 SV=1                   "
"108","m.11180",213,0,1,0,1,8.636,0.9154,0.974379,0.805724,0.935019,"Q9UBC2","Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens GN=EPS15L1 PE=1 SV=1                "
"109","m.11210",170,1,2,1,2,-8.904,-0.9762,1,0.957695,0.808799,"3269761","Predicted protein OS=Nematostella vectensis GN=v1g180953 PE=4 SV=1                     "
"110","m.11237",275,0,0,1,0,-4.367,-0.2644,1,0.934763,0.908679,"Q3SYV5","Tetraspanin-33 OS=Bos taurus GN=TSPAN33 PE=2 SV=1                      "
"111","m.1126",148,3,3,4,5,-7.575,-0.7778,1,0.953731,0.849041,"Q5REY2","60S ribosomal protein L27a OS=Pongo abelii GN=RPL27A PE=2 SV=3                   "
"112","m.11265",213,3,3,2,2,15.878,2.7503,0.245456,0.066899,0.925566,"Q61220","Protein kinase C-binding protein NELL2 OS=Mus musculus GN=Nell2 PE=2 SV=3                  "
"113","m.11277",156,0,1,0,0,4.067,0.4671,0.936588,0.882302,0.932086,"Q12965","Unconventional myosin-Ie OS=Homo sapiens GN=MYO1E PE=1 SV=2                     "
"114","m.11289",232,1,3,1,1,6.843,0.3977,0.935467,0.887381,0.931983,"3281455","Predicted protein OS=Nematostella vectensis GN=v1g215547 PE=4 SV=1                     "
"115","m.11298",283,2,2,0,1,-16.245,-1.5335,0.85827,0.958848,0.630069,"Q9UGM3","Deleted in malignant brain tumors 1 protein OS=Homo sapiens GN=DMBT1 PE=1 SV=2                "
"116","m.113",378,57,60,40,46,-15.836,-1.621,0.816093,0.95687,0.599365,NA,NA
"117","m.11307",740,0,1,1,1,-11.468,-1.0492,1,0.958852,0.790476,"Q62077","1-phosphatidylinositol 45-bisphosphate phosphodiesterase gamma-1 OS=Mus musculus GN=Plcg1 PE=1 SV=2                           "
"118","m.11313",319,0,1,0,0,-13.075,-0.7348,1,0.952686,0.85618,"Q5R7K9","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Pongo abelii GN=EDIL3 PE=2 SV=1               "
"119","m.11319",252,1,1,0,0,-4.76,-0.4624,1,0.944022,0.891363,"Q6P371","Hydroxyacid-oxoacid transhydrogenase mitochondrial OS=Xenopus tropicalis GN=adhfe1 PE=2 SV=1                           "
"120","m.1133",280,4,4,0,0,0.508,0.0637,0.986566,0.911446,0.927076,"Q9Y365","PCTP-like protein OS=Homo sapiens GN=STARD10 PE=1 SV=2                     "
"121","m.11340",155,2,3,2,3,-1.643,-0.2071,1,0.93146,0.912731,"Q03376","Balbiani ring protein 3 OS=Chironomus tentans GN=BR3 PE=2 SV=1                   "
"122","m.1135",538,15,16,9,10,-1.004,-0.1206,1,0.925828,0.918177,"P97793","ALK tyrosine kinase receptor OS=Mus musculus GN=Alk PE=1 SV=2                   "
"123","m.11354",351,4,7,3,4,22.296,1.2547,0.910474,0.684576,0.936179,"P43903","Quinone oxidoreductase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=qor PE=3 SV=2        "
"124","m.11369",202,4,5,1,3,1.186,0.1488,0.971184,0.904601,0.929614,NA,NA
"125","m.11382",877,1,2,0,1,-9.722,-0.789,1,0.953992,0.847098,"B1AZI6","THO complex subunit 2 OS=Mus musculus GN=Thoc2 PE=1 SV=1                   "
"126","m.1141",910,1,1,1,2,-21.545,-1.3434,0.94591,0.961176,0.697096,"Q6F3J0","Nuclear factor NF-kappa-B p105 subunit OS=Canis familiaris GN=NFKB1 PE=2 SV=2                  "
"127","m.11430",456,7,4,2,0,-9.336,-0.6973,1,0.951711,0.862007,"Q8NDA2","Hemicentin-2 OS=Homo sapiens GN=HMCN2 PE=2 SV=2                      "
"128","m.1145",390,0,1,0,0,2.762,0.3119,0.941845,0.89302,0.931743,NA,NA
"129","m.11458",213,4,4,3,2,-14.418,-1.6529,0.801446,0.956053,0.58822,"Q9H4G4","Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3                  "
"130","m.11472",334,2,3,1,2,-22.358,-1.2252,0.985282,0.960979,0.737394,"O95219","Sorting nexin-4 OS=Homo sapiens GN=SNX4 PE=1 SV=1                     "
"131","m.11482",410,1,0,0,0,1.014,0.0759,0.984639,0.910447,0.927506,"Q9BVL2","Nucleoporin p58/p45 OS=Homo sapiens GN=NUPL1 PE=1 SV=1                     "
"132","m.1149",736,1,1,1,1,-12.264,-1.3269,0.95236,0.961226,0.702839,"Q5EE04","Nucleoprotein TPR (Fragment) OS=Xenopus laevis GN=tpr PE=1 SV=1                    "
"133","m.115",216,10,11,6,8,2.2,0.266,0.948537,0.896065,0.931438,"Q58DS9","Ras-related protein Rab-5C OS=Bos taurus GN=RAB5C PE=2 SV=1                    "
"134","m.1152",2284,1,0,0,1,9.37,0.7213,0.963539,0.850494,0.933413,"O35474","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Mus musculus GN=Edil3 PE=1 SV=2               "
"135","m.11543",385,12,10,9,12,13.149,1.6586,0.726583,0.519427,0.932578,"Q6PZE0","Mucin-19 OS=Mus musculus GN=Muc19 PE=2 SV=2                      "
"136","m.11553",214,9,7,7,8,9.621,1.1689,0.94297,0.718826,0.936264,"P46436","Glutathione S-transferase 1 OS=Ascaris suum GN=GST1 PE=1 SV=3                    "
"137","m.11555",111,2,3,0,0,-11.783,-0.8898,1,0.956129,0.827916,NA,NA
"138","m.1157",147,2,3,1,3,-32.658,-1.4465,0.90049,0.960296,0.660801,"P25867","Ubiquitin-conjugating enzyme E2-17 kDa OS=Drosophila melanogaster GN=eff PE=2 SV=1                   "
"139","m.1159",503,0,1,0,0,-5.421,-0.4013,1,0.941482,0.897316,"3269296","Predicted protein OS=Nematostella vectensis GN=v1g200212 PE=4 SV=1                     "
"140","m.11603",537,3,2,1,2,-7.945,-0.6389,1,0.950068,0.870397,"3284280","Predicted protein OS=Nematostella vectensis GN=v1g219291 PE=4 SV=1                     "
"141","m.1163",121,2,3,2,2,-16.848,-1.3671,0.93619,0.96106,0.688803,"Q4R5J1","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Macaca fascicularis GN=NDUFA5 PE=3 SV=3               "
"142","m.11636",357,3,3,0,0,-2.491,-0.2815,1,0.935689,0.907394,"3268757","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g87496 PE=4 SV=1                    "
"143","m.11700",147,1,3,0,0,-9.431,-0.5541,1,0.947382,0.88123,"Q566N0","Bis(5'-adenosyl)-triphosphatase enpp4 OS=Danio rerio GN=enpp4 PE=2 SV=1                     "
"144","m.11721",335,1,2,0,0,6.703,0.6225,0.952387,0.866062,0.932691,"Q8NDA8","Maestro heat-like repeat-containing protein family member 1 OS=Homo sapiens GN=MROH1 PE=2 SV=3                "
"145","m.11724",829,7,7,2,5,5.285,0.4642,0.936437,0.882532,0.932081,"P21575","Dynamin-1 OS=Rattus norvegicus GN=Dnm1 PE=1 SV=2                      "
"146","m.11725",118,1,1,1,1,-9.996,-0.5587,1,0.947538,0.88068,"Q5EBF1","Cytosolic purine 5'-nucleotidase OS=Xenopus tropicalis GN=nt5c2 PE=2 SV=1                    "
"147","m.11740",629,2,1,1,1,25.492,0.9249,0.974454,0.803025,0.935091,"Q14192","Four and a half LIM domains protein 2 OS=Homo sapiens GN=FHL2 PE=1 SV=3               "
