"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"54","m.1054",285,8,10,10,7,1.384,0.1652,0.963298,0.949723,0.842909,"Q2Q1W2","E3 ubiquitin-protein ligase TRIM71 OS=Homo sapiens GN=TRIM71 PE=1 SV=1                   "
"55","m.10558",176,1,3,1,3,-3.354,-0.3984,0.994901,0.964633,0.78035,"3280410","Predicted protein OS=Nematostella vectensis GN=v1g246076 PE=4 SV=1                     "
"56","m.10560",427,9,11,7,10,0.12,0.0182,0.987297,0.953016,0.83181,"Q55G75","PH domain-containing protein DDB_G0267786 OS=Dictyostelium discoideum GN=DDB_G0267786 PE=4 SV=1                   "
"57","m.10567",295,1,1,0,0,-9.789,-1.4277,0.785042,0.948857,0.545838,"Q8K1T0","Transmembrane protease serine 3 OS=Mus musculus GN=Tmprss3 PE=1 SV=2                   "
"58","m.10575",652,1,2,2,1,-0.194,-0.0261,0.992845,0.954395,0.827694,"Q8K5C0","Grainyhead-like protein 2 homolog OS=Mus musculus GN=Grhl2 PE=2 SV=1                   "
"59","m.10586",414,0,2,1,1,-6.472,-0.9095,0.923648,0.967769,0.67535,"Q6IQ20","N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D OS=Homo sapiens GN=NAPEPLD PE=1 SV=2                    "
"60","m.1060",147,2,4,3,4,-3.468,-0.4954,0.994994,0.966346,0.764088,"P62184","Calmodulin OS=Renilla reniformis PE=1 SV=2                       "
"61","m.10603",487,0,1,1,1,-5.372,-0.9526,0.908229,0.96688,0.665159,"O54991","Contactin-associated protein 1 OS=Mus musculus GN=Cntnap1 PE=2 SV=2                    "
"62","m.10605",698,4,6,2,3,0.705,0.1561,0.964797,0.94985,0.842331,"P08478","Peptidyl-glycine alpha-amidating monooxygenase A OS=Xenopus laevis GN=pam-a PE=1 SV=3                   "
"63","m.10621",420,4,4,2,3,-0.378,-0.0893,0.998064,0.956476,0.821215,"Q5EA61","Creatine kinase B-type OS=Bos taurus GN=CKB PE=2 SV=1                    "
"64","m.10669",322,0,1,0,0,-5.583,-0.9408,0.912486,0.967145,0.667954,"O15083","ERC protein 2 OS=Homo sapiens GN=ERC2 PE=1 SV=3                    "
"65","m.1069",424,3,4,3,5,-18.215,-1.2681,0.811814,0.955512,0.588582,"Q3T0K2","T-complex protein 1 subunit gamma OS=Bos taurus GN=CCT3 PE=1 SV=1                  "
"66","m.10693",451,1,4,2,1,-3.902,-0.8309,0.949808,0.9688,0.693757,"Q61555","Fibrillin-2 OS=Mus musculus GN=Fbn2 PE=1 SV=2                      "
"67","m.107",99,9,9,8,8,-2.281,-0.3935,0.99493,0.96454,0.781122,NA,NA
"68","m.10713",218,10,11,8,6,-1.609,-0.3726,0.995137,0.964133,0.784359,"P62494","Ras-related protein Rab-11A OS=Rattus norvegicus GN=Rab11a PE=1 SV=3                    "
"69","m.10714",429,8,10,7,8,4.897,0.6434,0.948672,0.952635,0.861984,"B1H120","Septin-8 OS=Xenopus tropicalis GN=sept8 PE=2 SV=1                      "
"70","m.10723",443,3,2,2,3,-4.175,-0.965,0.903742,0.966584,0.662219,"Q8VHI3","GDP-fucose protein O-fucosyltransferase 2 OS=Mus musculus GN=Pofut2 PE=1 SV=1                   "
"71","m.10726",1630,3,3,4,4,-13.299,-3.2671,0.139179,0.89742,0.047289,"P02466","Collagen alpha-2(I) chain OS=Rattus norvegicus GN=Col1a2 PE=1 SV=3                    "
"72","m.1073",371,4,5,4,3,-8.667,-1.0377,0.877701,0.964515,0.644919,"Q9NZR1","Tropomodulin-2 OS=Homo sapiens GN=TMOD2 PE=1 SV=1                      "
"73","m.1074",292,1,1,0,1,5.247,1.4068,0.999995,0.881851,0.879754,"Q5SRE7","Phytanoyl-CoA dioxygenase domain-containing protein 1 OS=Homo sapiens GN=PHYHD1 PE=1 SV=2                  "
"74","m.10744",282,6,9,4,7,-10.276,-3.0347,0.232819,0.901722,0.077197,"P07846","Sorbitol dehydrogenase OS=Ovis aries GN=SORD PE=1 SV=1                     "
"75","m.10763",330,0,0,1,1,-7.382,-1.1018,0.856132,0.962289,0.62956,NA,NA
"76","m.10765",227,2,2,2,2,-6.119,-1.0202,0.883874,0.965062,0.649093,NA,NA
"77","m.10767",590,0,1,1,1,3.888,0.3264,0.943622,0.949258,0.851244,"Q8AV28","Pericentriolar material 1 protein OS=Gallus gallus GN=PCM1 PE=2 SV=1                   "
"78","m.10807",572,29,28,32,31,-7.574,-3.5655,0.085727,0.892973,0.023325,"3267080","Predicted protein OS=Nematostella vectensis GN=v1g197490 PE=4 SV=1                     "
"79","m.10812",189,6,5,3,3,-8.753,-1.5138,0.773908,0.945524,0.520681,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"80","m.10817",422,1,2,1,1,-10.482,-1.2697,0.811476,0.955444,0.588174,"Q63537","Synapsin-2 OS=Rattus norvegicus GN=Syn2 PE=1 SV=1                      "
"81","m.10818",372,2,4,2,5,-10.71,-2.2743,0.531681,0.921282,0.262059,"Q32KI9","Arylsulfatase I OS=Mus musculus GN=Arsi PE=2 SV=1                     "
"82","m.10831",206,4,4,4,4,-5.743,-1.3539,0.795961,0.95188,0.566168,"Q292N4","Latrophilin Cirl OS=Drosophila pseudoobscura pseudoobscura GN=Cirl PE=3 SV=2                    "
"83","m.10852",208,1,1,1,3,2.036,0.1788,0.961105,0.949554,0.843748,"Q9WVL0","Maleylacetoacetate isomerase OS=Mus musculus GN=Gstz1 PE=1 SV=1                     "
"84","m.10862",241,0,1,0,1,-5.739,-1.0467,0.874567,0.964223,0.64277,"B2RYG6","Ubiquitin thioesterase OTUB1 OS=Rattus norvegicus GN=Otub1 PE=1 SV=1                    "
"85","m.10883",471,10,13,9,11,-4.549,-1.0217,0.88334,0.965016,0.648735,"P34897","Serine hydroxymethyltransferase mitochondrial OS=Homo sapiens GN=SHMT2 PE=1 SV=3                           "
"86","m.10886",397,0,0,1,0,-11.756,-1.5555,0.768632,0.943994,0.507909,"Q6PB03","Phospholipase D3 OS=Xenopus laevis GN=pld3 PE=2 SV=1                     "
"87","m.1089",117,6,7,6,6,0.887,0.1778,0.961266,0.949565,0.843687,"P21571","ATP synthase-coupling factor 6 mitochondrial OS=Rattus norvegicus GN=Atp5j PE=1 SV=1                           "
"88","m.10893",298,21,22,14,17,-0.331,-0.0845,0.997786,0.956317,0.821731,"P84335","Tropomyosin alpha-1 chain OS=Liza aurata PE=1 SV=1                     "
"89","m.10905",398,5,5,6,3,2.354,0.2914,0.946499,0.949097,0.849695,"F6XBL2","26S proteasome non-ATPase regulatory subunit 11 OS=Xenopus tropicalis GN=psmd11 PE=3 SV=2                 "
"90","m.10914",217,5,7,5,6,11.185,0.7907,0.966318,0.951838,0.866092,"Q5R8Z8","Ras-related protein Rab-14 OS=Pongo abelii GN=RAB14 PE=2 SV=3                    "
"91","m.10920",962,0,1,0,0,-6.15,-0.6883,0.983427,0.968813,0.725882,"O75694","Nuclear pore complex protein Nup155 OS=Homo sapiens GN=NUP155 PE=1 SV=1                  "
"92","m.10928",723,15,5,10,8,-9.73,-1.6212,0.759825,0.941692,0.487018,"Q9VZZ4","Peroxidasin OS=Drosophila melanogaster GN=Pxn PE=1 SV=1                      "
"93","m.10938",346,4,5,5,5,-2.732,-0.3102,0.996444,0.962812,0.793562,"Q8VHT6","Arsenite methyltransferase OS=Rattus norvegicus GN=As3mt PE=1 SV=1                     "
"94","m.10944",532,1,3,1,1,8.487,0.9455,1,0.943853,0.870467,"Q8CJB9","E3 ubiquitin-protein ligase BRE1B OS=Rattus norvegicus GN=Rnf40 PE=1 SV=1                   "
"95","m.10974",566,8,12,8,9,0.426,0.1348,0.968376,0.950192,0.840925,"P31335","Bifunctional purine biosynthesis protein PURH OS=Gallus gallus GN=ATIC PE=1 SV=1                  "
"96","m.10998",251,1,1,0,0,-7.986,-0.6798,0.984695,0.96875,0.727714,"Q5EB30","Outer dense fiber protein 3 OS=Xenopus tropicalis GN=odf3 PE=2 SV=1                  "
"97","m.110",1165,44,56,37,45,4.579,1.3023,0.999996,0.90107,0.878218,"Q80Y17","Lethal(2) giant larvae protein homolog 1 OS=Mus musculus GN=Llgl1 PE=1 SV=1                 "
"98","m.1100",513,2,3,2,1,-7.236,-0.8897,0.930548,0.968101,0.680013,"Q61753","D-3-phosphoglycerate dehydrogenase OS=Mus musculus GN=Phgdh PE=1 SV=3                     "
"99","m.1103",1107,1,3,1,1,-4.849,-0.5302,0.994833,0.966904,0.757766,"Q32LP4","Sodium-driven chloride bicarbonate exchanger OS=Bos taurus GN=SLC4A10 PE=2 SV=1                   "
"100","m.11035",299,0,1,0,2,-11.521,-1.9938,0.657232,0.930053,0.357135,"Q3T0B6","Complement component 1 Q subcomponent-binding protein mitochondrial OS=Bos taurus GN=C1QBP PE=2 SV=1                           "
"101","m.11045",121,2,1,3,2,-3.91,-0.5393,0.994716,0.967044,0.75607,"Q24799","Myophilin OS=Echinococcus granulosus PE=2 SV=1                       "
"102","m.11093",943,0,0,1,0,-11.762,-1.3408,0.798125,0.952429,0.569669,"Q8UUU2","Phosphatidylinositol 3-kinase regulatory subunit alpha OS=Xenopus laevis GN=pik3r1-a PE=2 SV=1                  "
"103","m.11100",1144,6,7,8,8,-4.903,-0.6472,0.988769,0.968456,0.734631,"A3KPW9","Large proline-rich protein BAG6 OS=Danio rerio GN=Bag6 PE=3 SV=1                   "
"104","m.11107",150,8,10,10,11,1.006,0.181,0.960756,0.949529,0.843881,"Q9CPW4","Actin-related protein 3-Feb complex subunit 5 OS=Mus musculus GN=Arpc5 PE=2 SV=3                 "
"105","m.11115",300,3,4,3,3,-14.699,-1.6383,0.757343,0.941113,0.481432,"Q9U8W7","Techylectin-5B OS=Tachypleus tridentatus PE=1 SV=1                       "
"106","m.11137",540,1,1,0,0,-4.249,-0.7739,0.965877,0.969073,0.70686,"A9JTG5","RanBP-type and C3HC4-type zinc finger-containing protein 1 OS=Danio rerio GN=rbck1 PE=2 SV=1                "
"107","m.11149",227,9,11,9,7,2.095,0.4079,0.940157,0.950017,0.854458,"O14818","Proteasome subunit alpha type-7 OS=Homo sapiens GN=PSMA7 PE=1 SV=1                   "
"108","m.11152",593,1,1,0,1,8.412,1.287,0.999997,0.903572,0.87797,"4780878","Tenascin-X OS=Crassostrea gigas GN=CGI_10023352 PE=4 SV=1                      "
"109","m.11167",387,1,0,0,1,0.802,0.1075,0.973035,0.950716,0.839011,"Q8TCT9","Minor histocompatibility antigen H13 OS=Homo sapiens GN=HM13 PE=1 SV=1                   "
"110","m.11180",213,0,1,0,0,-10.544,-0.7534,0.970852,0.969079,0.711498,"Q9UBC2","Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens GN=EPS15L1 PE=1 SV=1                "
"111","m.11210",170,1,2,2,2,2.887,0.4309,0.93993,0.950295,0.855287,"3269761","Predicted protein OS=Nematostella vectensis GN=v1g180953 PE=4 SV=1                     "
"112","m.1126",148,3,3,5,3,-3.793,-0.3694,0.99518,0.964069,0.784848,"Q5REY2","60S ribosomal protein L27a OS=Pongo abelii GN=RPL27A PE=2 SV=3                   "
"113","m.11265",213,3,3,2,3,-1.758,-0.2382,0.998685,0.961036,0.803391,"Q61220","Protein kinase C-binding protein NELL2 OS=Mus musculus GN=Nell2 PE=2 SV=3                  "
"114","m.11277",156,0,1,1,1,-1.517,-0.2258,0.999039,0.960699,0.805004,"Q12965","Unconventional myosin-Ie OS=Homo sapiens GN=MYO1E PE=1 SV=2                     "
"115","m.11289",232,1,3,1,2,-7.261,-1.5336,0.771415,0.944791,0.514665,"3281455","Predicted protein OS=Nematostella vectensis GN=v1g215547 PE=4 SV=1                     "
"116","m.11298",283,2,2,2,2,12.192,1.7289,0.971034,0.793981,0.882962,"Q9UGM3","Deleted in malignant brain tumors 1 protein OS=Homo sapiens GN=DMBT1 PE=1 SV=2                "
"117","m.113",378,57,60,49,45,-3.199,-1.5288,0.772021,0.944968,0.516131,NA,NA
"118","m.11307",740,0,1,0,1,-8.346,-1.1564,0.839527,0.960174,0.616345,"Q62077","1-phosphatidylinositol 45-bisphosphate phosphodiesterase gamma-1 OS=Mus musculus GN=Plcg1 PE=1 SV=2                           "
"119","m.11313",319,0,1,0,0,-6.403,-0.8716,0.936701,0.968362,0.684262,"Q5R7K9","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Pongo abelii GN=EDIL3 PE=2 SV=1               "
"120","m.11319",252,1,1,1,1,-7.762,-0.9282,0.917006,0.96741,0.670935,"Q6P371","Hydroxyacid-oxoacid transhydrogenase mitochondrial OS=Xenopus tropicalis GN=adhfe1 PE=2 SV=1                           "
"121","m.1133",280,4,4,2,1,-10.493,-1.3965,0.789429,0.950119,0.554564,"Q9Y365","PCTP-like protein OS=Homo sapiens GN=STARD10 PE=1 SV=2                     "
"122","m.11340",155,2,3,2,2,4.037,0.6152,0.946578,0.952448,0.861166,"Q03376","Balbiani ring protein 3 OS=Chironomus tentans GN=BR3 PE=2 SV=1                   "
"123","m.1135",538,15,16,9,7,-7.369,-2.5605,0.394154,0.912608,0.178718,"P97793","ALK tyrosine kinase receptor OS=Mus musculus GN=Alk PE=1 SV=2                   "
"124","m.11354",351,4,7,5,3,1.524,0.1758,0.961584,0.949589,0.843565,"P43903","Quinone oxidoreductase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=qor PE=3 SV=2        "
"125","m.11369",202,4,5,2,2,-3.775,-0.4982,0.994992,0.966392,0.763589,NA,NA
"126","m.11382",877,1,2,1,1,0.42,0.0609,0.980825,0.951817,0.835436,"B1AZI6","THO complex subunit 2 OS=Mus musculus GN=Thoc2 PE=1 SV=1                   "
"127","m.1141",910,1,1,1,3,-6.782,-1.745,0.738566,0.937661,0.445363,"Q6F3J0","Nuclear factor NF-kappa-B p105 subunit OS=Canis familiaris GN=NFKB1 PE=2 SV=2                  "
"128","m.11430",456,7,4,1,1,3.411,0.8858,0.98809,0.94825,0.868744,"Q8NDA2","Hemicentin-2 OS=Homo sapiens GN=HMCN2 PE=2 SV=2                      "
"129","m.1145",390,0,1,1,0,-0.068,-0.0057,0.990464,0.953747,0.829634,NA,NA
"130","m.11458",213,4,4,3,2,4.006,0.9833,0.999999,0.940582,0.871508,"Q9H4G4","Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3                  "
"131","m.11472",334,2,3,3,2,-4.89,-1.265,0.812465,0.955644,0.589371,"O95219","Sorting nexin-4 OS=Homo sapiens GN=SNX4 PE=1 SV=1                     "
"132","m.11482",410,1,0,0,0,3.992,0.3968,0.940378,0.94989,0.854047,"Q9BVL2","Nucleoporin p58/p45 OS=Homo sapiens GN=NUPL1 PE=1 SV=1                     "
"133","m.1149",736,1,1,2,1,7.791,0.5543,0.942992,0.951852,0.859341,"Q5EE04","Nucleoprotein TPR (Fragment) OS=Xenopus laevis GN=tpr PE=1 SV=1                    "
"134","m.115",216,10,11,8,9,6.559,0.9008,0.992619,0.947314,0.869174,"Q58DS9","Ras-related protein Rab-5C OS=Bos taurus GN=RAB5C PE=2 SV=1                    "
"135","m.1152",2284,1,0,0,1,-3.803,-0.4643,0.99492,0.965822,0.769516,"O35474","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Mus musculus GN=Edil3 PE=1 SV=2               "
"136","m.11543",385,12,10,7,7,8.568,1.7546,0.963392,0.785683,0.8831,"Q6PZE0","Mucin-19 OS=Mus musculus GN=Muc19 PE=2 SV=2                      "
"137","m.11553",214,9,7,7,7,6.695,0.8539,0.979527,0.949864,0.867843,"P46436","Glutathione S-transferase 1 OS=Ascaris suum GN=GST1 PE=1 SV=3                    "
"138","m.11555",111,2,3,1,1,2.898,0.269,0.948787,0.949061,0.848638,NA,NA
"139","m.1157",147,2,3,3,3,2.902,0.2749,0.948152,0.949065,0.848922,"P25867","Ubiquitin-conjugating enzyme E2-17 kDa OS=Drosophila melanogaster GN=eff PE=2 SV=1                   "
"140","m.1159",503,0,1,1,0,2.722,0.3446,0.942461,0.949387,0.852005,"3269296","Predicted protein OS=Nematostella vectensis GN=v1g200212 PE=4 SV=1                     "
"141","m.11603",537,3,2,1,1,-1.115,-0.1953,0.99972,0.959831,0.808874,"3284280","Predicted protein OS=Nematostella vectensis GN=v1g219291 PE=4 SV=1                     "
"142","m.1163",121,2,3,3,3,-15.774,-1.4698,0.779484,0.947199,0.533739,"Q4R5J1","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Macaca fascicularis GN=NDUFA5 PE=3 SV=3               "
"143","m.11636",357,3,3,0,2,15.537,1.5411,0.999996,0.850801,0.881357,"3268757","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g87496 PE=4 SV=1                    "
"144","m.11687",197,0,0,1,1,-3.658,-0.4102,0.994848,0.964854,0.778475,"Q8VED2","Biogenesis of lysosome-related organelles complex 1 subunit 4 OS=Mus musculus GN=Bloc1s4 PE=1 SV=1               "
"145","m.11700",147,1,3,4,7,-16.648,-2.5614,0.393774,0.912582,0.178485,"Q566N0","Bis(5'-adenosyl)-triphosphatase enpp4 OS=Danio rerio GN=enpp4 PE=2 SV=1                     "
"146","m.11721",335,1,2,0,2,-0.616,-0.1527,0.999973,0.958535,0.814044,"Q8NDA8","Maestro heat-like repeat-containing protein family member 1 OS=Homo sapiens GN=MROH1 PE=2 SV=3                "
