"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"25","m.1020",1917,0,0,0,1,-3.068,-0.5055,0.952058,0.840167,0.512631,"Q6ZQ08","CCR4-NOT transcription complex subunit 1 OS=Mus musculus GN=Cnot1 PE=1 SV=2                  "
"26","m.10205",893,0,1,0,0,13.869,2.2894,0.095952,0.036717,0.702596,"O88664","Serine/threonine-protein kinase TAO1 OS=Rattus norvegicus GN=Taok1 PE=1 SV=1                    "
"27","m.10239",279,1,2,0,0,-4.592,-0.6597,0.873523,0.846645,0.459173,"P31483","Nucleolysin TIA-1 isoform p40 OS=Homo sapiens GN=TIA1 PE=1 SV=3                   "
"28","m.10254",141,2,2,0,1,-4.388,-0.8713,0.753909,0.843262,0.383858,NA,NA
"29","m.10260",232,0,1,1,0,11.011,1.0758,0.633612,0.382215,0.726934,"3665646","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_85506 PE=4 SV=1                    "
"30","m.10264",203,0,1,0,1,-1.983,-0.2323,0.999722,0.809649,0.596267,"Q2QXC6","Probable serine/threonine-protein kinase WNK9 OS=Oryza sativa subsp. japonica GN=WNK9 PE=2 SV=1                 "
"31","m.1027",157,1,2,1,2,-6.569,-1.126,0.622331,0.828,0.293563,"3289105","Predicted protein OS=Nematostella vectensis GN=v1g225191 PE=4 SV=1                     "
"32","m.10289",705,0,0,0,1,4.082,0.6298,0.856231,0.560057,0.724325,"P41541","General vesicular transport factor p115 OS=Bos taurus GN=USO1 PE=1 SV=1                  "
"33","m.10304",278,4,4,2,5,7.272,0.8238,0.754871,0.483401,0.728525,"Q96RW7","Hemicentin-1 OS=Homo sapiens GN=HMCN1 PE=1 SV=2                      "
"34","m.10324",680,4,4,1,3,3.189,0.3388,0.990093,0.670466,0.702219,"Q04446","14-alpha-glucan-branching enzyme OS=Homo sapiens GN=GBE1 PE=1 SV=3                           "
"35","m.10327",1122,2,2,3,2,-7.42,-0.652,0.877923,0.846521,0.461888,"Q1LZA7","LIM domain-containing protein 2 OS=Bos taurus GN=LIMD2 PE=2 SV=1                   "
"36","m.10342",512,1,0,0,0,-13.229,-1.4608,0.448359,0.801402,0.184111,"P08183","Multidrug resistance protein 1 OS=Homo sapiens GN=ABCB1 PE=1 SV=3                   "
"37","m.10346",250,2,3,0,2,-2.063,-0.4742,0.96394,0.837824,0.523121,"Q9NR16","Scavenger receptor cysteine-rich type 1 protein M160 OS=Homo sapiens GN=CD163L1 PE=1 SV=2                "
"38","m.1036",1192,1,1,0,3,-1.419,-0.1574,1,0.797734,0.61536,"O57683","Splicing factor 3B subunit 1 OS=Xenopus laevis GN=sf3b1 PE=2 SV=1                  "
"39","m.10360",636,1,2,1,2,5.408,0.6895,0.823956,0.5366,0.72633,"A5D7E2","Transmembrane 9 superfamily member 4 OS=Bos taurus GN=TM9SF4 PE=2 SV=2                  "
"40","m.10378",725,2,3,1,1,-1.965,-0.2038,0.999935,0.805291,0.603742,"Q03516","Uncharacterized protein RSN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RSN1 PE=1 SV=1               "
"41","m.1038",113,5,4,3,4,0.635,0.0629,1,0.75288,0.661736,"P51397","Death-associated protein 1 OS=Homo sapiens GN=DAP PE=1 SV=3                    "
"42","m.10387",484,6,6,5,5,6.836,0.8342,0.749726,0.479255,0.728584,"Q8IV20","Laccase domain-containing protein 1 OS=Homo sapiens GN=LACC1 PE=1 SV=1                   "
"43","m.104",1674,66,65,21,31,-3.852,-2.6883,0.03332,0.720045,0.009782,"Q68FD5","Clathrin heavy chain 1 OS=Mus musculus GN=Cltc PE=1 SV=3                   "
"44","m.1041",396,5,6,3,6,-3.576,-0.5328,0.940293,0.841932,0.503355,"Q0VFL3","KH domain-containing RNA-binding signal transduction-associated protein 2 OS=Xenopus tropicalis GN=khdrbs2 PE=2 SV=1                           "
"45","m.1042",331,3,4,3,2,6.677,0.7068,0.814761,0.52978,0.72678,"Q9PTS2","Uroporphyrinogen decarboxylase OS=Danio rerio GN=urod PE=2 SV=1                     "
"46","m.1044",836,0,1,0,1,17.347,2.5872,0.041722,0.015299,0.69909,"Q29M42","Coiled-coil and C2 domain-containing protein 1-like OS=Drosophila pseudoobscura pseudoobscura GN=GA18377 PE=3 SV=2                "
"47","m.10457",752,0,0,1,1,-14.941,-0.9979,0.687496,0.836665,0.338695,"Q91372","Probable ATP-dependent RNA helicase DDX4 OS=Xenopus laevis GN=ddx4 PE=2 SV=1                  "
"48","m.10463",220,0,1,0,1,-8.561,-1.1674,0.601574,0.824923,0.279215,"Q32NG4","Parkinson disease 7 domain-containing protein 1 OS=Xenopus laevis GN=pddc1 PE=2 SV=1                 "
"49","m.10468",320,8,10,5,8,-3.12,-0.4216,0.979726,0.83315,0.540327,NA,NA
"50","m.10469",238,0,0,0,1,12.105,2.4442,0.061533,0.023607,0.700599,"P61291","Proteasome activator complex subunit 3 OS=Sus scrofa GN=PSME3 PE=2 SV=1                  "
"51","m.10472",547,5,8,0,2,1.887,0.3465,0.987994,0.667728,0.703093,"Q5D1D6","Interferon-induced guanylate-binding protein 1 OS=Chlorocebus aethiops GN=GBP1 PE=2 SV=1                   "
"52","m.10484",222,1,1,0,2,3.181,0.4982,0.9266,0.611204,0.717058,"Q68EY7","Coiled-coil domain-containing protein 124-A OS=Xenopus laevis GN=ccdc124-a PE=2 SV=1                   "
"53","m.10496",298,9,12,7,8,-7.169,-1.6506,0.334896,0.785158,0.132998,"Q5R5D5","Alcohol dehydrogenase [NADP(+)] OS=Pongo abelii GN=AKR1A1 PE=2 SV=1                    "
"54","m.10499",214,2,4,0,0,-8.803,-1.8025,0.255024,0.771884,0.099835,"Q13825","Methylglutaconyl-CoA hydratase mitochondrial OS=Homo sapiens GN=AUH PE=1 SV=1                           "
"55","m.10517",796,1,1,0,1,-8.528,-1.0861,0.642468,0.830856,0.307518,"3271430","Predicted protein OS=Nematostella vectensis GN=v1g241035 PE=4 SV=1                     "
"56","m.1054",285,8,10,5,6,10.906,2.2721,0.100773,0.038524,0.702839,"Q2Q1W2","E3 ubiquitin-protein ligase TRIM71 OS=Homo sapiens GN=TRIM71 PE=1 SV=1                   "
"57","m.10558",176,1,3,2,3,-9.257,-1.1007,0.635084,0.829825,0.302398,"3280410","Predicted protein OS=Nematostella vectensis GN=v1g246076 PE=4 SV=1                     "
"58","m.10560",427,9,11,2,6,-6.995,-0.6703,0.867436,0.846785,0.45543,"Q55G75","PH domain-containing protein DDB_G0267786 OS=Dictyostelium discoideum GN=DDB_G0267786 PE=4 SV=1                   "
"59","m.10567",295,1,1,0,0,-1.509,-0.2501,0.999434,0.812264,0.591467,"Q8K1T0","Transmembrane protease serine 3 OS=Mus musculus GN=Tmprss3 PE=1 SV=2                   "
"60","m.10575",652,1,2,2,3,-8.793,-1.7559,0.277354,0.775924,0.109292,"Q8K5C0","Grainyhead-like protein 2 homolog OS=Mus musculus GN=Grhl2 PE=2 SV=1                   "
"61","m.10586",414,0,2,0,0,-3.318,-0.4423,0.974151,0.835096,0.533625,"Q6IQ20","N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D OS=Homo sapiens GN=NAPEPLD PE=1 SV=2                    "
"62","m.10597",345,0,0,0,1,0.505,0.0768,1,0.749486,0.66421,"Q9W2U4","Serine/threonine-protein phosphatase 4 regulatory subunit 2 OS=Drosophila melanogaster GN=PPP4R2r PE=1 SV=2                 "
"63","m.1060",147,2,4,2,3,5.947,0.7263,0.8045,0.522082,0.727223,"P62184","Calmodulin OS=Renilla reniformis PE=1 SV=2                       "
"64","m.10603",487,0,1,1,0,-15.112,-2.0344,0.170583,0.753538,0.060984,"O54991","Contactin-associated protein 1 OS=Mus musculus GN=Cntnap1 PE=2 SV=2                    "
"65","m.10605",698,4,6,2,4,4.404,0.9116,0.712047,0.448291,0.728627,"P08478","Peptidyl-glycine alpha-amidating monooxygenase A OS=Xenopus laevis GN=pam-a PE=1 SV=3                   "
"66","m.10621",420,4,4,2,6,4.781,0.9632,0.687316,0.427556,0.72832,"Q5EA61","Creatine kinase B-type OS=Bos taurus GN=CKB PE=2 SV=1                    "
"67","m.10645",257,0,0,0,1,-11.06,-1.9648,0.192358,0.75864,0.071309,NA,NA
"68","m.10669",322,0,1,0,1,-2.29,-0.3029,0.997315,0.819541,0.576642,"O15083","ERC protein 2 OS=Homo sapiens GN=ERC2 PE=1 SV=3                    "
"69","m.1069",424,3,4,1,4,5.238,0.6718,0.833447,0.543566,0.72581,"Q3T0K2","T-complex protein 1 subunit gamma OS=Bos taurus GN=CCT3 PE=1 SV=1                  "
"70","m.10693",451,1,4,2,2,6.734,0.814,0.759744,0.487304,0.728456,"Q61555","Fibrillin-2 OS=Mus musculus GN=Fbn2 PE=1 SV=2                      "
"71","m.107",99,9,9,6,4,7.05,1.4864,0.441955,0.223211,0.718005,NA,NA
"72","m.10713",218,10,11,9,8,-0.644,-0.079,1,0.783569,0.633478,"P62494","Ras-related protein Rab-11A OS=Rattus norvegicus GN=Rab11a PE=1 SV=3                    "
"73","m.10714",429,8,10,2,9,-5.93,-1.2432,0.563743,0.819069,0.253387,"B1H120","Septin-8 OS=Xenopus tropicalis GN=sept8 PE=2 SV=1                      "
"74","m.10723",443,3,2,0,2,-10.194,-2.135,0.141436,0.746829,0.047951,"Q8VHI3","GDP-fucose protein O-fucosyltransferase 2 OS=Mus musculus GN=Pofut2 PE=1 SV=1                   "
"75","m.10726",1630,3,3,4,4,-0.556,-0.1159,1,0.790463,0.625183,"P02466","Collagen alpha-2(I) chain OS=Rattus norvegicus GN=Col1a2 PE=1 SV=3                    "
"76","m.1073",371,4,5,4,6,-11.049,-2.7063,0.031487,0.71941,0.009223,"Q9NZR1","Tropomodulin-2 OS=Homo sapiens GN=TMOD2 PE=1 SV=1                      "
"77","m.1074",292,1,1,1,2,-1.599,-0.2248,0.999803,0.808522,0.598259,"Q5SRE7","Phytanoyl-CoA dioxygenase domain-containing protein 1 OS=Homo sapiens GN=PHYHD1 PE=1 SV=2                  "
"78","m.10744",282,6,9,2,5,-1.581,-0.2295,0.999756,0.80923,0.597013,"P07846","Sorbitol dehydrogenase OS=Ovis aries GN=SORD PE=1 SV=1                     "
"79","m.10763",330,0,0,1,1,-5.395,-0.7313,0.83215,0.846883,0.433803,NA,NA
"80","m.10765",227,2,2,2,3,11.682,1.7877,0.292955,0.127121,0.71133,NA,NA
"81","m.10767",590,0,1,0,0,6.855,0.8863,0.724264,0.458433,0.728686,"Q8AV28","Pericentriolar material 1 protein OS=Gallus gallus GN=PCM1 PE=2 SV=1                   "
"82","m.10779",234,0,0,0,1,4.084,0.631,0.855575,0.559587,0.724373,"O13066","Ran GTPase-activating protein 1 OS=Xenopus laevis GN=rangap1 PE=2 SV=1                   "
"83","m.10807",572,29,28,19,29,3.625,0.5686,0.889602,0.583966,0.721468,"3267080","Predicted protein OS=Nematostella vectensis GN=v1g197490 PE=4 SV=1                     "
"84","m.10812",189,6,5,2,5,10.838,1.2535,0.54891,0.311403,0.72345,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"85","m.10817",422,1,2,1,1,-8.387,-0.932,0.721702,0.840408,0.362174,"Q63537","Synapsin-2 OS=Rattus norvegicus GN=Syn2 PE=1 SV=1                      "
"86","m.10818",372,2,4,1,2,-4.1,-0.8676,0.755901,0.843415,0.38518,"Q32KI9","Arylsulfatase I OS=Mus musculus GN=Arsi PE=2 SV=1                     "
"87","m.10831",206,4,4,2,3,-9.274,-0.7624,0.81429,0.846504,0.422734,"Q292N4","Latrophilin Cirl OS=Drosophila pseudoobscura pseudoobscura GN=Cirl PE=3 SV=2                    "
"88","m.10852",208,1,1,1,1,-2.093,-0.2699,0.998898,0.815077,0.58601,"Q9WVL0","Maleylacetoacetate isomerase OS=Mus musculus GN=Gstz1 PE=1 SV=1                     "
"89","m.10862",241,0,1,0,1,10.479,1.0479,0.646922,0.393446,0.727355,"B2RYG6","Ubiquitin thioesterase OTUB1 OS=Rattus norvegicus GN=Otub1 PE=1 SV=1                    "
"90","m.10883",471,10,13,8,10,-15.8,-2.3061,0.096215,0.736929,0.030702,"P34897","Serine hydroxymethyltransferase mitochondrial OS=Homo sapiens GN=SHMT2 PE=1 SV=3                           "
"91","m.1089",117,6,7,6,5,0.314,0.0649,1,0.752396,0.662095,"P21571","ATP synthase-coupling factor 6 mitochondrial OS=Rattus norvegicus GN=Atp5j PE=1 SV=1                           "
"92","m.10893",298,21,22,10,19,-4.802,-2.3084,0.095665,0.736807,0.03051,"P84335","Tropomyosin alpha-1 chain OS=Liza aurata PE=1 SV=1                     "
"93","m.10905",398,5,5,2,7,-9.087,-2.4432,0.067344,0.730081,0.02085,"F6XBL2","26S proteasome non-ATPase regulatory subunit 11 OS=Xenopus tropicalis GN=psmd11 PE=3 SV=2                 "
"94","m.10914",217,5,7,2,6,-2.428,-0.351,0.992824,0.825533,0.562396,"Q5R8Z8","Ras-related protein Rab-14 OS=Pongo abelii GN=RAB14 PE=2 SV=3                    "
"95","m.10920",962,0,1,0,1,-7.75,-0.7084,0.8454,0.846982,0.441937,"O75694","Nuclear pore complex protein Nup155 OS=Homo sapiens GN=NUP155 PE=1 SV=1                  "
"96","m.10928",723,15,5,6,7,-5.665,-1.4804,0.436951,0.799764,0.178363,"Q9VZZ4","Peroxidasin OS=Drosophila melanogaster GN=Pxn PE=1 SV=1                      "
"97","m.10938",346,4,5,1,4,1.474,0.179,1,0.722169,0.680914,"Q8VHT6","Arsenite methyltransferase OS=Rattus norvegicus GN=As3mt PE=1 SV=1                     "
"98","m.10944",532,1,3,0,1,-11.377,-1.5009,0.424846,0.798041,0.172458,"Q8CJB9","E3 ubiquitin-protein ligase BRE1B OS=Rattus norvegicus GN=Rnf40 PE=1 SV=1                   "
"99","m.10974",566,8,12,2,6,-15.786,-2.9134,0.015615,0.71292,0.004559,"P31335","Bifunctional purine biosynthesis protein PURH OS=Gallus gallus GN=ATIC PE=1 SV=1                  "
"100","m.10998",251,1,1,0,1,-4.037,-0.7035,0.848239,0.846983,0.443676,"Q5EB30","Outer dense fiber protein 3 OS=Xenopus tropicalis GN=odf3 PE=2 SV=1                  "
"101","m.110",1165,44,56,32,43,-9.299,-2.7946,0.023585,0.716468,0.006871,"Q80Y17","Lethal(2) giant larvae protein homolog 1 OS=Mus musculus GN=Llgl1 PE=1 SV=1                 "
"102","m.1100",513,2,3,1,1,-4.169,-0.8911,0.743309,0.842402,0.376782,"Q61753","D-3-phosphoglycerate dehydrogenase OS=Mus musculus GN=Phgdh PE=1 SV=3                     "
"103","m.1103",1107,1,3,0,2,-8.826,-1.1026,0.634124,0.82969,0.301733,"Q32LP4","Sodium-driven chloride bicarbonate exchanger OS=Bos taurus GN=SLC4A10 PE=2 SV=1                   "
"104","m.11035",299,0,1,0,1,7.45,1.6582,0.359372,0.164898,0.714108,"Q3T0B6","Complement component 1 Q subcomponent-binding protein mitochondrial OS=Bos taurus GN=C1QBP PE=2 SV=1                           "
"105","m.11045",121,2,1,0,1,1.73,0.3205,0.994635,0.676906,0.700079,"Q24799","Myophilin OS=Echinococcus granulosus PE=2 SV=1                       "
"106","m.11100",1144,6,7,1,5,2.668,0.441,0.953661,0.63298,0.712521,"A3KPW9","Large proline-rich protein BAG6 OS=Danio rerio GN=Bag6 PE=3 SV=1                   "
"107","m.11107",150,8,10,8,9,-5.371,-1.3178,0.526043,0.813123,0.22868,"Q9CPW4","Actin-related protein 3-Feb complex subunit 5 OS=Mus musculus GN=Arpc5 PE=2 SV=3                 "
"108","m.11115",300,3,4,1,2,-0.391,-0.1038,1,0.788249,0.627948,"Q9U8W7","Techylectin-5B OS=Tachypleus tridentatus PE=1 SV=1                       "
"109","m.11137",540,1,1,0,0,7.673,1.9811,0.204064,0.082198,0.707527,"A9JTG5","RanBP-type and C3HC4-type zinc finger-containing protein 1 OS=Danio rerio GN=rbck1 PE=2 SV=1                "
"110","m.11149",227,9,11,4,6,0.656,0.0837,1,0.747773,0.665419,"O14818","Proteasome subunit alpha type-7 OS=Homo sapiens GN=PSMA7 PE=1 SV=1                   "
"111","m.11152",593,1,1,0,1,4.765,0.4492,0.95002,0.629885,0.713226,"4780878","Tenascin-X OS=Crassostrea gigas GN=CGI_10023352 PE=4 SV=1                      "
"112","m.11167",387,1,0,0,0,-9.213,-1.099,0.635942,0.829946,0.302994,"Q8TCT9","Minor histocompatibility antigen H13 OS=Homo sapiens GN=HM13 PE=1 SV=1                   "
"113","m.11180",213,0,1,0,0,-12.295,-2.5085,0.056362,0.727136,0.017184,"Q9UBC2","Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens GN=EPS15L1 PE=1 SV=1                "
"114","m.11210",170,1,2,1,0,-2.446,-0.293,0.997897,0.818231,0.579488,"3269761","Predicted protein OS=Nematostella vectensis GN=v1g180953 PE=4 SV=1                     "
"115","m.1126",148,3,3,2,6,-10.731,-3.2367,0.004997,0.705502,0.001367,"Q5REY2","60S ribosomal protein L27a OS=Pongo abelii GN=RPL27A PE=2 SV=3                   "
"116","m.11265",213,3,3,3,3,5.208,1.1983,0.575105,0.333201,0.724648,"Q61220","Protein kinase C-binding protein NELL2 OS=Mus musculus GN=Nell2 PE=2 SV=3                  "
"117","m.11277",156,0,1,0,0,-1.266,-0.1646,1,0.798945,0.613601,"Q12965","Unconventional myosin-Ie OS=Homo sapiens GN=MYO1E PE=1 SV=2                     "
"118","m.11289",232,1,3,1,1,4.158,0.5954,0.875022,0.573516,0.722826,"3281455","Predicted protein OS=Nematostella vectensis GN=v1g215547 PE=4 SV=1                     "
"119","m.11298",283,2,2,1,2,-2.092,-0.2743,0.998741,0.815688,0.584781,"Q9UGM3","Deleted in malignant brain tumors 1 protein OS=Homo sapiens GN=DMBT1 PE=1 SV=2                "
"120","m.113",378,57,60,24,35,-9.494,-1.9097,0.211341,0.762947,0.080269,NA,NA
"121","m.11307",740,0,1,0,1,-2.681,-0.6234,0.894025,0.845879,0.471944,"Q62077","1-phosphatidylinositol 45-bisphosphate phosphodiesterase gamma-1 OS=Mus musculus GN=Plcg1 PE=1 SV=2                           "
"122","m.11313",319,0,1,0,1,-3.541,-0.686,0.858373,0.846922,0.449877,"Q5R7K9","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Pongo abelii GN=EDIL3 PE=2 SV=1               "
"123","m.11319",252,1,1,0,1,-22.111,-1.5341,0.40494,0.795228,0.16314,"Q6P371","Hydroxyacid-oxoacid transhydrogenase mitochondrial OS=Xenopus tropicalis GN=adhfe1 PE=2 SV=1                           "
"124","m.1133",280,4,4,0,2,6.288,0.5905,0.877696,0.575429,0.72259,"Q9Y365","PCTP-like protein OS=Homo sapiens GN=STARD10 PE=1 SV=2                     "
"125","m.11340",155,2,3,3,4,-3.722,-0.7457,0.823856,0.846742,0.42868,"Q03376","Balbiani ring protein 3 OS=Chironomus tentans GN=BR3 PE=2 SV=1                   "
"126","m.1135",538,15,16,6,10,3.351,0.6765,0.83092,0.541717,0.725954,"P97793","ALK tyrosine kinase receptor OS=Mus musculus GN=Alk PE=1 SV=2                   "
"127","m.11354",351,4,7,4,4,2.991,0.2825,1,0.689932,0.695363,"P43903","Quinone oxidoreductase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=qor PE=3 SV=2        "
"128","m.11369",202,4,5,2,5,5.03,1.0607,0.640817,0.388292,0.727167,NA,NA
"129","m.11382",877,1,2,0,2,3.115,0.4519,0.948801,0.628864,0.713454,"B1AZI6","THO complex subunit 2 OS=Mus musculus GN=Thoc2 PE=1 SV=1                   "
"130","m.1141",910,1,1,1,4,5.2,0.7914,0.77107,0.496292,0.728248,"Q6F3J0","Nuclear factor NF-kappa-B p105 subunit OS=Canis familiaris GN=NFKB1 PE=2 SV=2                  "
"131","m.11430",456,7,4,0,4,-10.461,-1.6845,0.315442,0.782185,0.125002,"Q8NDA2","Hemicentin-2 OS=Homo sapiens GN=HMCN2 PE=2 SV=2                      "
"132","m.1145",390,0,1,1,0,-9.009,-1.7031,0.305107,0.780552,0.120763,NA,NA
"133","m.11458",213,4,4,4,4,6.71,1.0204,0.660033,0.404523,0.727723,"Q9H4G4","Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3                  "
"134","m.11472",334,2,3,1,4,8.992,0.7301,0.802513,0.520581,0.727302,"O95219","Sorting nexin-4 OS=Homo sapiens GN=SNX4 PE=1 SV=1                     "
"135","m.11482",410,1,0,0,1,-7.849,-0.8942,0.741657,0.842261,0.375674,"Q9BVL2","Nucleoporin p58/p45 OS=Homo sapiens GN=NUPL1 PE=1 SV=1                     "
"136","m.1149",736,1,1,0,2,-10.156,-1.1137,0.628524,0.828893,0.297853,"Q5EE04","Nucleoprotein TPR (Fragment) OS=Xenopus laevis GN=tpr PE=1 SV=1                    "
"137","m.115",216,10,11,5,9,2.418,0.4977,0.926851,0.611396,0.717022,"Q58DS9","Ras-related protein Rab-5C OS=Bos taurus GN=RAB5C PE=2 SV=1                    "
"138","m.1152",2284,1,0,0,2,-8.514,-1.2467,0.561992,0.818794,0.25221,"O35474","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Mus musculus GN=Edil3 PE=1 SV=2               "
"139","m.11543",385,12,10,11,11,-5.769,-1.635,0.344069,0.786522,0.136795,"Q6PZE0","Mucin-19 OS=Mus musculus GN=Muc19 PE=2 SV=2                      "
"140","m.11553",214,9,7,6,10,5.2,1.1388,0.603514,0.356926,0.725836,"P46436","Glutathione S-transferase 1 OS=Ascaris suum GN=GST1 PE=1 SV=3                    "
"141","m.11555",111,2,3,2,1,-0.255,-0.0505,1,0.777954,0.63961,NA,NA
"142","m.1157",147,2,3,1,3,-4.021,-0.8865,0.745762,0.842608,0.378426,"P25867","Ubiquitin-conjugating enzyme E2-17 kDa OS=Drosophila melanogaster GN=eff PE=2 SV=1                   "
"143","m.1159",503,0,1,0,0,-6.945,-0.7326,0.831401,0.846873,0.433341,"3269296","Predicted protein OS=Nematostella vectensis GN=v1g200212 PE=4 SV=1                     "
"144","m.11603",537,3,2,0,1,-2.349,-0.292,0.99795,0.818097,0.579773,"3284280","Predicted protein OS=Nematostella vectensis GN=v1g219291 PE=4 SV=1                     "
"145","m.1163",121,2,3,6,6,-9.824,-3.1795,0.006069,0.70657,0.001712,"Q4R5J1","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Macaca fascicularis GN=NDUFA5 PE=3 SV=3               "
"146","m.11636",357,3,3,0,1,-6.797,-0.8273,0.777863,0.844897,0.399579,"3268757","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g87496 PE=4 SV=1                    "
"147","m.11687",197,0,0,1,1,-3.381,-0.4925,0.95721,0.839235,0.517008,"Q8VED2","Biogenesis of lysosome-related organelles complex 1 subunit 4 OS=Mus musculus GN=Bloc1s4 PE=1 SV=1               "
